x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals
64.7207,12.5258,64.7207,4.170081088513748,8.340162177027496,12.510243265541245,12.525576121387557,12.540677426629665,12.525811194829933,12.525814826517909,52.19489999999999,8.355718911486253,4.185637822972504,0.015556734458755272,0.00022387861244332896,0.01487742662966518,1.1194829932392736e-05,1.482651790851719e-05
88.5045,13.4605,88.5045,4.483053398178822,8.966106796357645,13.449160194536468,13.460395699704101,13.471506369584247,13.460521929641118,13.460523355804536,75.044,8.977446601821178,4.494393203642355,0.01133980546353186,0.00010430029589869605,0.011006369584247722,2.192964111813467e-05,2.3355804536606684e-05
39.5495,11.0583,39.5495,3.677553051908718,7.355106103817436,11.032659155726153,11.05762955384661,11.081991591352143,11.05825291269925,11.05826866914865,28.491200000000003,7.380746948091281,3.7031938961825634,0.025640844273846497,0.0006704461533892925,0.023691591352143604,4.708730074831635e-05,3.1330851349764544e-05
58.0811,12.2029,58.0811,4.061840309731132,8.123680619462263,12.185520929193396,12.202591695774052,12.219375935671975,12.20288307146845,12.202888087429201,45.8782,8.141059690268868,4.079219380537737,0.01737907080660328,0.00030830422594796403,0.01647593567197525,1.692853154899865e-05,1.1912570798244815e-05
15.0721,8.2072,15.0721,2.71284535263153,5.42569070526306,8.138536057894589,8.202775554757332,8.263136257349819,8.206895189695711,8.207167918797289,6.8649000000000004,5.49435464736847,2.7815092947369404,0.06866394210541138,0.004424445242667829,0.055936257349818774,0.00030481030428930467,3.208120271125381e-05
57.2883,12.1619,57.2883,4.048096414389712,8.096192828779424,12.144289243169137,12.161594215889373,12.178604813461558,12.161893640611368,12.161898866444856,45.126400000000004,8.113803585610288,4.065707171220575,0.01761075683086233,0.00030578411062620603,0.016704813461558388,6.359388631693719e-06,1.1335551430846635e-06
53.6216,11.9647,53.6216,3.981951971974706,7.963903943949412,11.945855915924119,11.964333352865088,11.982475558972187,11.964674719982444,11.96468108509971,41.6569,7.982748028025295,4.000796056050588,0.018844084075881895,0.0003666471349124123,0.01777555897218619,2.5280017556639223e-05,1.891490029137799e-05
48.6667,11.6757,48.6667,3.884995017971499,7.769990035942998,11.654985053914498,11.675324724361062,11.695258926015685,11.675738355260536,11.675746852726133,36.991,7.790704982028502,3.905709964057003,0.020714946085503172,0.0003752756389392431,0.019558926015683653,3.8355260535638536e-05,4.685272613258462e-05
3.6757,4.2173,3.6757,1.3017435907169899,2.6034871814339797,3.90523077215097,4.145866065586141,4.339681085212326,4.202421528685733,4.2172700502587315,0.5415999999999999,2.9155564092830097,1.61381281856602,0.31206922784903,0.07143393441385903,0.12238108521232594,0.014878471314267117,2.994974126835359e-05
86.4234,13.3894,86.4234,4.459258472474617,8.918516944949234,13.37777541742385,13.38927992633,13.400653585446763,13.389412272756795,13.389413804026892,73.034,8.930141527525382,4.470883055050766,0.011624582576150289,0.00012007367000066438,0.011253585446763026,1.2272756794828865e-05,1.3804026892216825e-05
70.964,12.8007,70.964,4.2621727061984025,8.524345412396805,12.786518118595206,12.800511406371177,12.814311581221473,12.800707202499865,12.800709961316896,58.1633,8.538527293801598,4.276354587603196,0.01418188140479515,0.00018859362882395203,0.01361158122147188,7.202499864078504e-06,9.961316894901984e-06
4.0721,4.4906,4.0721,1.4041588369034579,2.8083176738069158,4.212476510710374,4.432072606835809,4.612022182802839,4.479353576438714,4.490630494024479,0.41849999999999987,3.086441163096542,1.682282326193084,0.2781234892896256,0.058527393164190755,0.12142218280283945,0.011246423561285468,3.0494024478855408e-05
50.1532,11.7654,50.1532,3.9150823209465413,7.830164641893083,11.745246962839623,11.764989693428673,11.784350182914661,11.76537940555272,11.765387174442495,38.3878,7.850317679053458,3.935235358106917,0.02015303716037664,0.00041030657132701265,0.01895018291466144,2.0594447279975725e-05,1.28255575049252e-05
