x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals
51.5738,0.4360813648124806,51.5738,0.965749762640928,0.965749762640928,0.8163445735076535,0.7317531580226455,0.7317531580226455,0.6923064594688787,0.7300764455214983,0.6599836340204328,0.702191532007443,0.702195486275346,0.6523759190255327,51.13771863518752,0.5296683978284474,0.5296683978284474,0.38026320869517294,0.2956717932101649,0.2956717932101649,0.2562250946563981,0.2939950807090177,0.2239022692079522,0.2661101671949624,0.2661141214628654,0.2162945542130521
49.8097,-1.368365414391269,49.8097,-0.44016503022760606,-0.44016503022760606,-0.9350392077246411,-1.4057711972172886,-1.4057711972172886,-1.3947832259408128,-1.4020923845247795,-1.42244253196122,-1.4301614020230062,-1.4301575272381193,-1.4185867115485153,51.17806541439127,0.9282003841636628,0.9282003841636628,0.4333262066666278,0.037405782826019696,0.037405782826019696,0.026417811549543924,0.03372697013351056,0.05407711756995104,0.061795987631737326,0.06179211284685038,0.050221297157246436
3.8672,-0.8659898698009929,3.8672,-0.6635899187671052,-0.6635899187671052,-0.9869780075598048,-0.690706675963445,-0.690706675963445,-0.6876494967399234,-0.6882664871447112,-0.7161080381795193,-0.6880098603832255,-0.6880064019167912,-0.6661336457984879,4.733189869800993,0.20239995103388775,0.20239995103388775,0.1209881377588119,0.17528319383754787,0.17528319383754787,0.17834037306106953,0.17772338265628174,0.14988183162147362,0.17798000941776737,0.17798346788420172,0.19985622400250502
70.7396,0.1020022533402356,70.7396,0.9985549947090763,0.9985549947090763,0.8760626151909736,0.08236290132283763,0.08236290132283763,0.06139006362525545,0.0807412733618541,0.030879897119993293,0.05326737819847427,0.05327132530253165,0.024172564643172967,70.63759774665976,0.8965527413688407,0.8965527413688407,0.774060361850738,0.01963935201739797,0.01963935201739797,0.04061218971498015,0.0212609799783815,0.07112235622024231,0.048734875141761336,0.04873092803770396,0.07782968869706264
20.459,0.6188741967635818,20.459,0.9992532685987097,0.9992532685987097,0.8051924252302471,0.2865878411782852,0.2865878411782852,0.29803023608930734,0.28496734640395155,0.2703475164124567,0.2547559454994164,0.25475993466060565,0.25434485548668984,19.84012580323642,0.38037907183512787,0.38037907183512787,0.18631822846666535,0.3322863555852966,0.3322863555852966,0.32084396067427445,0.33390685035963025,0.3485266803511251,0.3641182512641654,0.36411426210297615,0.36452934127689196
37.2587,-1.232688214354185,37.2587,-0.42631204464203803,-0.42631204464203803,-0.7208543403753143,-1.1531035299693793,-1.1531035299693793,-1.1325532906970022,-1.149305174468165,-1.1593816547428188,-1.176128145014549,-1.1761242912183205,-1.1549065017123117,38.49138821435418,0.806376169712147,0.806376169712147,0.5118338739788708,0.07958468438480581,0.07958468438480581,0.1001349236571829,0.08338303988602003,0.07330655961136623,0.05656006933963598,0.05656392313586456,0.07778171264187339
45.458,1.7830399461749915,45.458,0.9954820214374933,0.9954820214374933,0.7192649758666002,1.6679222394304374,1.6679222394304374,1.6940891700247689,1.6662956056338152,1.6676989224842609,1.6382015210725223,1.6382054777856214,1.6585685479454173,43.674960053825004,0.7875579247374982,0.7875579247374982,1.0637749703083914,0.11511770674455413,0.11511770674455413,0.08895077615022262,0.11674434054117633,0.11534102369073063,0.14483842510246925,0.14483446838937009,0.1244713982295742
92.3099,-1.5863665817739376,92.3099,-0.9333781089799823,-0.9333781089799874,-0.8616410088657928,-1.6641951140935518,-1.6641951140935571,-1.6124660761841862,-1.662460249428931,-1.6362899485340583,-1.691262397050603,-1.6912584811199194,-1.6309507495594102,93.89626658177394,0.6529884727939553,0.6529884727939502,0.7247255729081449,0.07782853231961417,0.0778285323196195,0.026099494410248614,0.07609366765499326,0.04992336676012066,0.10489581527666547,0.10489189934598175,0.044584167785472584
78.0243,0.9408198301844702,78.0243,0.492984150081752,0.492984150081752,0.8878334993756288,1.3976898832367515,1.3976898832367515,1.3696977857624737,1.3944052244911682,1.3382323225051291,1.3676621577770125,1.3676661192087083,1.3353388606800851,77.08348016981553,0.44783568010271824,0.44783568010271824,0.05298633080884141,0.45687005305228123,0.45687005305228123,0.42887795557800346,0.453585394306698,0.3974124923206589,0.42684232759254226,0.42684628902423805,0.3945190304956149
89.466,2.230585250165128,89.466,0.9975934362988994,0.9975934362988994,0.7993081018353295,1.7737078026455322,1.7737078026455322,1.8163431890070325,1.7720846116329614,1.791301805530331,1.74484471287235,1.7448486564039847,1.784817444164195,87.23541474983486,1.2329918138662288,1.2329918138662288,1.4312771483297988,0.456877447519596,0.456877447519596,0.4142420611580957,0.4585006385321668,0.4392834446347973,0.4857405372927781,0.48573659376114353,0.44576780600093313
