x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals
32.8503,1201110.0226672876,32.8503,1079.1422100899997,35450.14534411951,6013.906950904405,1164547.909597929,1199998.0549420486,1200436.3286339527,1201077.1971521387,1201097.403048281,1201130.8919161935,1201127.5830405238,1201077.1723672876,1200030.8804571975,1165659.877323168,1195096.1157163833,36562.113069358515,1111.9677252389956,673.694033334963,32.82551514892839,12.619619006523862,20.86924890591763,17.56037323619239
46.2797,4688663.131333499,46.2797,2141.8106320899997,99122.35350993555,52588.1926667253,4587352.783733764,4686475.137243699,4687700.596812379,4688616.947875789,4688640.144910941,4688690.528598285,4688685.438398519,4688616.851633499,4686521.320701409,4589540.777823564,4636074.938666774,101310.34759973548,2187.994089799933,962.5345211206004,46.18345770984888,22.9864225583151,27.397264786064625,22.307065019384027
6.615,2254.6204231654933,6.615,43.758225,289.46065837500004,5.366978424212802,1914.7822551506254,2204.242913525625,2207.8215445911815,2248.0011385256253,2253.8118630506947,2262.8450672505805,2263.0161364822957,2248.0054231654935,2210.8621981654933,1965.1597647904932,2249.2534447412804,339.83816801486796,50.377509639868094,46.79887857431186,6.619284639868056,0.8085601147986381,8.22464408508722,8.395713316802357
11.1981,17265.42365115907,11.1981,125.39744361000001,1404.2131132891411,30.571724240832168,15724.518863923131,17128.731977212276,17146.092404353178,17254.12942082227,17263.27037394382,17275.7604071016,17275.323557404325,17254.22555115907,17140.026207549072,15861.21053786993,17234.85192691824,1540.9047872359406,136.69167394679607,119.3312468058939,11.294230336799956,2.1532772152531834,10.336755942527816,9.899906245253078
59.3164,12591665.64654051,59.3164,3518.4353089600004,208700.91616039496,292748.9965701993,12379387.023336452,12588087.939496849,12590668.12979343,12591606.374805806,12591629.640055573,12591699.258816352,12591692.439381635,12591606.330140509,12588147.21123155,12382964.730380114,12298916.64997031,212278.62320405804,3577.7070436608046,997.5167470797896,59.271734703332186,36.00648493692279,33.61227584257722,26.792841125279665
60.7912,13885652.05925974,60.7912,3695.5699974400004,224658.13482837458,349290.6730333658,13657237.605978684,13881895.74080706,13884673.211793756,13885591.3108045,13885614.407893356,13885686.378446884,13885679.363389371,13885591.26805974,13881956.489262301,13660993.924431367,13536361.386226375,228414.45328105614,3756.3184526804835,978.8474659845233,60.74845524132252,37.65136638469994,34.319187143817544,27.304129630327225
89.4807,64833326.89004544,89.4807,8006.79567249,716453.6815313759,6597619.113666041,64108776.94100458,64825230.62253596,64834088.2110461,64833237.41820845,64833250.13220085,64833374.95992182,64833364.13938546,64833237.40934544,64825320.09437295,64116873.208514065,58235707.7763794,724549.9490408599,8096.267509482801,761.3210006579757,89.47183699160814,76.75784458965063,48.06987638026476,37.249340020120144
7.3208,3325.603954392204,7.3208,53.594112640000006,392.35177981491205,7.186792456661893,2872.328909669008,3264.6806894839206,3269.53137377295,3318.2748021239204,3324.620873079883,3334.163943245683,3334.24139261746,3318.283154392204,3272.009841752204,2933.252174577292,3318.417161935542,453.2750447231956,60.92326490828327,56.07258061925404,7.329152268283451,0.9830813123207918,8.559988853479354,8.637438225256119
58.6911,12071254.126592392,58.6911,3444.64521921,202170.01702517603,271371.02176933223,11865580.686226308,12067750.703251485,12070250.15138897,12071195.348470695,12071218.674227146,12071287.3066381,12071280.570145432,12071195.435492393,12067809.481373182,11869084.109567216,11799883.10482306,205673.44036608376,3503.4233409073204,1003.9752034228295,58.77812169678509,35.45236524567008,33.180045707151294,26.4435530398041
73.058,28883956.171777897,73.058,5337.471364000001,389944.9829111121,1360828.427413578,28488600.56152003,28878545.544431143,28883366.47324937,28883883.01579514,28883903.328919176,28883996.24522214,28883987.603051994,28883883.1137779,28878618.700413898,28494011.188866783,27523127.744364318,395355.6102578677,5410.627346754074,589.6985285282135,73.15598275512457,52.8428587205708,40.0734442435205,31.431274097412825
27.4747,591334.172692853,27.4747,754.8591400899999,20739.528416230718,2131.24848554425,569812.321377414,590551.8497936447,590808.2546574075,591306.7089337348,591324.8867775166,591352.443364519,591349.8475278392,591306.697992853,590579.3135527631,570594.6442766223,589202.9242073088,21521.85131543898,782.3228992082877,525.918035445502,27.463759118225425,9.285915336455218,18.270671666017734,15.67483498621732
53.4382,8310196.067145744,53.4382,2855.6412192400003,152600.326601991,140104.2491781406,8154686.773022516,8307287.099624506,8309173.71272232,8310142.740843747,8310166.321141372,8310226.921236585,8310220.881507536,8310142.628945745,8307340.425926505,8157595.740543753,8170091.817967604,155509.29412322864,2908.9675212381408,1022.354423424229,53.32630199752748,29.746004371903837,30.854090840555727,24.814361792057753
7.4972,3644.456186114615,7.4972,56.20800784000001,421.40267637804806,7.719888819338221,3159.340145341502,3580.74282171955,3585.95266514788,3636.95082955955,3643.429420314178,3653.1011996543793,3653.155250693352,3636.958986114615,3588.248178274615,3223.053509736567,3636.7362972952765,485.1160407731127,63.71336439506467,58.50352096673487,7.505356555064736,1.0267658004368059,8.645013539764477,8.699064578737307
94.4892,80565556.4868237,94.4892,8928.20891664,843619.3179661803,10223864.330901021,79712914.45917,80556533.77713619,80566963.52712613,80565461.98605283,80565471.50040206,80565606.94171144,80565595.45682956,80565461.9976237,80556628.27790706,79721937.16885751,70341692.15592267,852642.0276536942,9022.709687501192,1407.040302440524,94.50077086687088,84.98642162978649,50.45488774776459,38.97000586986542
7.9926,4663.37683555443,7.9926,63.88165476,510.58051383477607,9.409436991212452,4080.8658148758313,4591.446328710607,4597.758686661198,4655.327983470607,4662.176006478662,4672.211986221258,4672.200325615836,4655.38423555443,4599.49518079443,4152.796321719654,4653.967398563217,582.5110206785985,71.93050684382251,65.61814889323159,8.048852083822567,1.200829075767615,8.835150666827758,8.823490061406119
30.3336,875495.2142603756,30.3336,920.12728896,27910.773132397055,3756.4703622988854,846634.2278888794,874545.0010212765,874890.0647005894,875465.1283102364,875484.4438594733,875515.0962931063,875512.1212416099,875464.8806603756,874575.0869714156,847584.4411279785,871738.7438980767,28860.986371496227,950.2132390991319,605.149559786194,30.08595013921149,10.77040090225637,19.882032730733044,16.906981234322302
60.3998,13532950.35075661,60.3998,3648.13584004,220346.67511124798,333400.1456840987,13308895.107384356,13529241.782495605,13531965.950474672,13532889.918335645,13532913.063537825,13532984.40646166,13532977.443320855,13532889.95095661,13529302.21491657,13312603.675645363,13199550.205072511,224055.24337225407,3708.5682610049844,984.4002819377929,60.43242096528411,37.28721878491342,34.05570505000651,27.092564245685935
5.4406,1072.4044300408257,5.4406,29.60012836,161.042458355416,3.239347036097798,876.1675989284762,1037.2100572838924,1039.201041300786,1066.8101856438923,1071.7119863426879,1079.9149557151638,1080.2418016024626,1066.9638300408258,1042.8043016808256,911.3619716854097,1069.1650830047279,196.23683111234948,35.19437275693326,33.2033887400396,5.594244396933391,0.6924436981378221,7.510525674338169,7.837371561636928
61.0149,14090305.277577285,61.0149,3722.81802201,227147.36933113792,358675.6968786156,13859374.025002446,14086521.394333586,14089329.639975362,14090244.212355593,14090267.280815076,14090339.61121303,14090332.566483142,14090244.262677284,14086582.459555274,13863157.908246147,13731629.580698669,230931.2525748387,3783.8832436986268,975.6376019231975,61.06522169150412,37.996762208640575,34.333635745570064,27.288905857130885
38.8378,2335323.353316972,38.8378,1508.37470884,58581.95526698616,16844.347879153684,2275194.2622681553,2333776.217535141,2334500.4721063026,2335284.5922439815,2335306.4979201886,2335347.153294212,2335343.050214928,2335284.515516972,2333814.978608132,2276741.398049986,2318479.0054378184,60129.091048816685,1547.135781831108,822.8812106694095,38.761072990484536,16.85539678344503,23.799977240152657,19.69689795607701
57.9283,11458444.35214202,57.9283,3355.68794089,194389.29774625818,247198.67078175987,11260641.556634568,11455030.854380826,11457434.108707793,11458386.542321716,11458409.933188383,11458477.371053653,11458470.73574153,11458386.423842018,11455088.66420113,11264055.054395761,11211245.68136026,197802.79550745152,3413.497761193663,1010.2434342261404,57.809820303693414,34.41895363666117,33.01891163364053,26.38359951041639
54.6633,9094981.208657987,54.6633,2988.07636689,163338.11486621812,164119.36631426573,8928600.37436654,9091938.48923276,9093957.854680661,9094926.565599648,9094950.127083603,9095012.559972845,9095006.35774211,9094926.545357987,9091993.132291097,8931643.09379177,8930861.842343722,166380.83429144695,3042.719425227493,1023.3539773263037,54.64305833913386,31.081574384123087,31.35131485760212,25.14908412285149
33.9651,1371228.1556211698,33.9651,1153.62801801,39183.09099451145,7351.377198937641,1330857.6039376808,1370040.6949321923,1370525.1194044666,1371194.3229502023,1371214.889965639,1371249.6685234292,1371246.211776663,1371194.19052117,1370074.52760316,1332045.0646266583,1363876.7784222323,40370.551683489,1187.4606889775023,703.0362167032436,33.83267096756026,13.265655530849472,21.512902259361,18.056155493250117
73.5835,29721059.382056896,73.5835,5414.53147225,398420.17658830783,1436903.047424164,29317151.06398575,29715571.240574054,29720496.949059237,29720985.77204631,29721005.91066326,29721099.779475655,29721091.06760129,29720985.798556894,29715644.850584645,29322639.205468588,28284156.334632732,403908.31807114556,5488.1414828412235,562.4329976588488,73.61001058667898,53.47139363735914,40.39741875976324,31.68554439395666
69.4574,23614143.132777467,69.4574,4824.330414760001,335085.4473501513,929998.5904160163,23274163.950778402,23609249.398128558,23613392.09302269,23614073.728543315,23614095.11525801,23614181.627206184,23614173.46263262,23614073.675377466,23609318.802362707,23279057.685427316,22684144.54236145,339979.181999065,4893.73464890942,751.0397547781467,69.40423415228724,48.01751945912838,38.49442871659994,30.329855151474476
19.5227,153105.82923105094,19.5227,381.13581529000004,7440.800181162084,350.2675432417901,145264.50969677302,152705.3098779351,152797.30123465485,153086.4456932251,153100.7525349225,153120.4043811452,153118.8633264521,153086.30653105094,152724.69341576094,145665.02904988886,152755.56168780915,7841.319534277922,400.51935311584384,308.52799639609293,19.383537825837266,5.076696128438925,14.57515009425697,13.034095401148079
