x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals
47.9403,11.6309,3.869956486808936,7.739912973617872,11.609869460426808,11.630514161568657,11.650741265660107,11.630940289586132,11.630197050490217,11.630949176375426,7.760943513191064,3.8909870263821285,0.021030539573192897,0.0003858384313435437,0.0198412656601068,4.028958613133682e-05,0.0007029495097832239,4.9176375425119545e-05
92.7403,13.6003,4.529803113808201,9.059606227616403,13.589409341424604,13.600134420447212,13.610745691668109,13.600249442254603,13.600018377946807,13.600250682439519,9.0704968861918,4.540693772383598,0.010890658575396728,0.0001655795527888415,0.010445691668108381,5.055774539819424e-05,0.00028162205319404165,4.9317560481654255e-05
33.7946,10.5909,3.520301026411846,7.040602052823692,10.560903079235539,10.590064255149843,10.618399096864326,10.59091432817913,10.590669141404598,10.590939471282981,7.070598973588154,3.5502979471763076,0.02999692076446081,0.0008357448501570275,0.027499096864326944,1.4328179130274066e-05,0.00023085859540117326,3.947128298165126e-05
87.9737,13.4425,4.477037906173206,8.954075812346412,13.431113718519619,13.442416632790186,13.453593217749221,13.442544381861069,13.442417809315675,13.442545833895242,8.965462093826794,4.488424187653589,0.01138628148038201,8.336720981461099e-05,0.01109321774922023,4.4381861068032435e-05,8.219068432602228e-05,4.5833895240932065e-05
56.3022,12.1101,4.0307336107587375,8.061467221517475,12.09220083227621,12.109806238916478,12.127107050010999,12.110116149238134,12.109729269143857,12.11012165277888,8.079366389241262,4.048632778482524,0.017899167723788523,0.00029376108352074937,0.017007050010999336,1.6149238135199084e-05,0.00037073085614203194,2.165277888011019e-05
90.1647,13.5161,4.5016379979202945,9.003275995840589,13.504913993760884,13.515943756589765,13.52685318975169,13.516065406091572,13.516043194044242,13.516066755200711,9.014462002079705,4.512824004159411,0.011186006239116253,0.00015624341023467991,0.010753189751691039,3.45939084276381e-05,5.6805955757965876e-05,3.3244799288567606e-05
78.3478,13.0963,4.361157889275704,8.722315778551408,13.083473667827112,13.096156499871674,13.108680490148512,13.096317343320528,13.096187588801799,13.096319396094813,8.735142110724295,4.373984221448591,0.012826332172886978,0.00014350012832586856,0.01238049014851228,1.7343320529050743e-05,0.0001124111982004905,1.9396094813828313e-05
63.1644,12.4532,4.145740851305516,8.291481702611032,12.437222553916547,12.452930242371504,12.468395010154717,12.453176948486723,12.453012061739454,12.45318085377521,8.307459148694484,4.161718297388969,0.015977446083454083,0.00026975762849623663,0.01519501015471647,2.305151327774979e-05,0.0001879382605469715,1.914622479048944e-05
14.9844,8.1901,2.7070096599269626,5.414019319853925,8.121028979780888,8.185632566472028,8.246314595555502,8.189798950238433,8.18857684383139,8.19007638141469,5.483090340073037,2.776080680146074,0.06907102021911093,0.004467433527970854,0.056214595555502456,0.0003010497615658636,0.0015231561686093187,2.361858530974814e-05
12.0916,7.5638,2.492510996647935,4.98502199329587,7.477532989943805,7.55699279645858,7.6306008684727695,7.563290110311394,7.5538612689794284,7.5638091399151985,5.071289003352065,2.5787780067041295,0.08626701005619442,0.006807203541419504,0.06680086847276989,0.0005098896886055471,0.00993873102057119,9.139915198908e-06
