x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals
95.9537,8219747240.638732,95.9537,9207.11254369,1351734229.156887,6169133596.7823305,8134083559.988221,8218854481.380395,8219747145.007822,8219747144.685032,8219738033.526188,6868013011.481845,2050613643.8564014,85663680.65051079,892759.2583370209,95.63090991973877
1.0688,6.083496842420259,1.0688,1.14233344,9467334.63266096,629923.5361109222,1.3947045754864194,2.6996302636286535,5.062889684300654,5.014696842420259,4.941163402420259,9467328.549164118,629917.4526140798,4.68879226693384,3.3838665787916056,1.0206071581196055
84.6361,4394809805.126596,84.6361,7163.26942321,191275327.18340397,848948931.3054879,4342883857.65605,4394196286.485545,4394809720.942198,4394809720.490497,4394802641.857173,4203534477.9431925,3545860873.821109,51925947.47054672,613518.6410512924,84.18439865112305
53.2379,435852745.5343224,53.2379,2834.2739964100006,656025.8923292272,2607552.3960292344,427665858.24820566,435698967.3349316,435852692.4045215,435852692.29642236,435849911.26032597,435196719.64199317,433245193.13829315,8186887.286116719,153778.199390769,53.129800856113434
94.0279,7428946028.7061825,94.0279,8841.245978410001,971760459.3433186,4415282608.530144,7349938139.260171,7428105769.710921,7428945934.749634,7428945934.678283,7428937187.460204,6457185569.362864,3013663420.1760387,79007889.44601154,840258.9952611923,93.9565486907959
22.9809,6701263.380595113,22.9809,528.12176481,1527.2403282953646,4787.3844153128975,6409662.5340879625,6688575.132553992,6701239.967783724,6701240.399695113,6700735.258830303,6699736.140266818,6696475.9961798005,291600.8465071507,12688.24804112129,23.41281138919294
82.9087,3965250237.129455,82.9087,6873.852535689999,141416547.8808136,624741540.567677,3917423529.4554777,3964673378.1378894,3965250154.1681514,3965250154.220755,3965243363.2769194,3823833689.2486415,3340508696.561778,47826707.673977375,576858.9915657043,82.9613037109375
23.6511,7727138.778446396,23.6511,559.37453121,1765.9750486825944,5586.502467367477,7400426.024688315,7713325.890854723,7727115.088361033,7727115.1273463955,7726579.4039151855,7725372.803397713,7721552.275979028,326712.75375808123,13812.887591673061,23.690085362643003
64.6818,1149945484.7132523,64.6818,4183.735251239999,5461084.877028333,22769883.42837246,1132166983.954819,1149670624.6072872,1149945419.8693123,1149945420.0314524,1149941300.978001,1144484399.836224,1127175601.28488,17778500.758433342,274860.1059651375,64.84394001960754
90.9943,6307686890.866218,90.9943,8279.96263249,576540107.6251131,2600655311.286136,6238367309.431382,6306925090.626813,6307686799.993215,6307686799.871918,6307678610.903585,5731146783.241104,3707031579.5800815,69319581.43483543,761800.2394046783,90.87300300598145
95.0504,7840848202.082351,95.0504,9034.578540159999,1158025760.8534694,5274120952.458953,7758356722.754036,7839980332.152354,7840848107.034968,7840848107.031951,7840839167.503811,6682822441.228882,2566727249.623398,82491479.32831478,867869.9299964905,95.04738235473633
55.3676,529900134.2553981,55.3676,3065.5711297600005,978367.7780085586,3927162.963186083,520329553.5458451,529727279.89746314,529900078.784677,529900078.8877981,529897068.68426836,528921766.4773895,525972971.292212,9570580.709553003,172854.35793495178,55.47072106599808
78.2637,2974313572.262171,78.2637,6125.20673769,62460475.22401749,272332912.0338119,2936309829.350251,2973827986.9296947,2974313493.4789886,2974313493.998471,2974307447.0554333,2911853097.038153,2701980660.2283587,38003742.911919594,485585.33247613907,78.78318214416504
