x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
51.7638,19616834559.559998,51.7638,496702.5459424428,301132646.6253134,2916554.5453190305,2812370.4049129453,19427877893.93181,19609513455.97573,19616831828.579308,19616824598.776264,19616834507.796196,19616337857.014053,19315701912.934685,19613918005.01468,19614022189.155087,188956665.6281891,7321103.584266663,2730.9806900024414,9960.78373336792
80.8875,283590095755.1048,80.8875,99191937.64122249,19467832345.240105,12652581337.608318,11953453880.854002,283165082747.55176,283546751830.99396,283590089131.0453,283590094005.16437,283590095674.2173,283490903817.46356,264122263409.8647,270937514417.4965,271636641874.2508,425013007.55303955,43343924.110839844,6624.059509277344,1749.9404296875
52.6607,21739327617.95121,52.6607,588407.5989159293,350941618.34331626,3774726.4838217427,3637593.6497637876,21538071146.349358,21731488399.62148,21739324792.782032,21739317316.716133,21739327565.29051,21738739210.352295,21388385999.607895,21735552891.46739,21735690024.301445,201256471.60185242,7839218.329730988,2825.169178009033,10301.235076904297
3.4684,2444.063170243024,3.4684,16.261335654676362,16.288619065754244,2.7112804808839974,2.7046803174887666,1746.3052358135612,2242.8381303225333,2429.2783370422158,2428.7566772927275,2440.594770243024,2427.801834588348,2427.77455117727,2441.35188976214,2441.358489925535,697.7579344294629,201.22503992049087,14.784833200808407,15.306492950296615
34.163,1637714504.385267,34.163,15911.07231180107,8887135.989977803,18478.890328684374,18040.55195457194,1603817841.6618237,1636311284.6206777,1637713303.699318,1637710986.8743725,1637714470.222267,1637698593.3129551,1628827368.3952892,1637696025.4949384,1637696463.8333125,33896662.72344327,1403219.7645893097,1200.685949087143,3517.510894536972
82.14,310919446752.0362,82.14,123592985.21280904,22632144281.417118,18138694207.54265,17121351614.69253,310524614933.5878,310873363992.4648,310919439923.0919,310919447286.025,310919446669.8962,310795853766.82336,288287302470.6191,292780752544.4935,293798095137.3437,394831818.44836426,46082759.57141113,6828.944274902344,533.9888305664062
77.8287,225141186082.77063,77.8287,57836093.13744001,13369874518.413143,5250012525.828659,4970591979.722546,224671605268.95132,225104017552.71597,225141179947.574,225141179831.72052,225141186004.94193,225083349989.63318,211771311564.35748,219891173556.94196,220170594103.0481,469580813.8193054,37168530.05465698,6135.196624755859,6251.050109863281
7.7506,248887.3176763532,7.7506,44.03114559583394,513.4400610836243,9.289359662877999,9.238902926072672,217884.66619251986,244745.3516716869,248819.5653660488,248808.79151342026,248879.5670763532,248843.28653075738,248373.8776152696,248878.02831669032,248878.07877342714,31002.651483833353,4141.966004666319,67.75231030440773,78.52616293294705
63.3321,65562493595.974815,63.3321,4268022.7439498585,1885673831.236025,81218507.96855551,77683170.21365955,65197349535.743065,65546147740.039986,65562489521.36911,65562480519.12011,65562493532.642715,65558225573.230865,63676819764.73879,65481275088.006256,65484810425.761154,365144060.2317505,16345855.934829712,4074.6057052612305,13076.854705810547
21.9138,116035505.8429017,21.9138,1210.1124592510357,301765.4458409951,545.572172660837,537.2351590269145,111595059.72496007,115793874.66866098,116035004.08731815,116034494.25199561,116035483.9291017,116034295.73044245,115733740.3970607,116034960.27072905,116034968.60774268,4440446.117941633,241631.17424072325,501.7555835545063,1011.590906098485
4.1969,7173.22832172991,4.1969,18.652910470241356,32.84156888791287,3.343166965016994,3.3333217175671197,5484.322883345484,6766.8642916307645,7151.040286108977,7149.975030925536,7169.03142172991,7154.575411259669,7140.386752841997,7169.885154764893,7169.895000012343,1688.905438384426,406.36403009914557,22.18803562093308,23.253290804374046
18.2218,38731148.7713893,18.2218,532.5679963419318,83101.15486168319,188.69134241759747,186.2905981182363,36871170.13498839,38614501.447116986,38730798.27816649,38730536.227837674,38731130.5495893,38730616.20339295,38648047.61652762,38730960.08004688,38730962.48079118,1859978.6364009082,116647.32427231222,350.493222810328,612.5435516238213
6.4722,86935.36330574841,6.4722,31.997986125774997,211.69200183359595,6.4316766320748515,6.402491000194271,73846.74341370416,84860.99766617162,86886.8336219952,86881.38159493018,86928.89110574841,86903.36531962264,86723.67130391482,86928.93162911634,86928.96081474822,13088.619892044255,2074.3656395767903,48.52968375320779,53.981710818232386
67.819,98755138072.33276,67.819,9654040.355524309,3579905169.0274343,295142446.56591976,281406592.7883092,98326126120.81874,98733666842.35735,98755133404.74403,98755125218.58072,98755138004.51376,98745484031.97723,95175232903.30533,98459995625.76685,98473731479.54445,429011951.5140228,21471229.97541809,4667.588729858398,12853.752044677734
95.5729,770152345714.7134,95.5729,1266443081.3003511,102433515907.22055,863503351477.6617,807414458907.1682,770797395754.2784,770068030275.0332,770152336484.9509,770152392754.0609,770152345619.1405,768885902633.4131,667718829807.4928,93351005762.94836,37262113192.454834,645050039.5650635,84315439.68017578,9229.762451171875,47039.34753417969
7.1441,154585.6574545365,7.1441,37.8372824335219,341.23479313236044,7.802592912367749,7.763519890663011,133601.62690700026,151558.6480546942,154528.16407508604,154520.24531504503,154578.5133545365,154547.82017210298,154244.42266140413,154577.85486162413,154577.89393464584,20984.03054753624,3027.0093998422963,57.49337945046136,65.41213949146913
54.701,27288803102.20343,54.701,863560.1669865858,493454620.92201364,6787378.492569467,6531427.221150108,27058252645.034748,27279683121.566105,27288800055.120884,27288792060.054024,27288803047.50243,27287939542.03644,26795348481.281418,27282015723.71086,27282271674.98228,230550457.1686821,9119980.637325287,3047.082546234131,11042.149406433105
89.6695,525701210882.1951,89.6695,458606952.11354697,53949910032.6582,158116880568.37555,148460995103.12964,525691779394.81085,525635830196.08185,525701202751.9937,525701231799.6147,525701210792.52563,525242603930.0816,471751300849.5369,367584330313.8196,377240215779.0655,9431487.384277344,65380686.11328125,8130.201416015625,20917.419555664062
