x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals
28.94,10.093734703618985,28.94,3.365224721203338,8.599722870706723,10.095674163610013,10.129644821398157,10.123845564392962,10.124750562532194,10.119965814478713,10.119689072797136,10.119763340097396,10.129687740208638,10.079482352867686,10.132994447394537,10.142713569161453,10.131024341579149,10.132387358451656,10.151659144054008,10.136734233264482,18.846265296381016,6.7285099824156465,1.4940118329122622,0.0019394599910285137,0.03591011777917252,0.030110860773977066,0.031015858913209016,0.026231110859727735,0.025954369178151637,0.02602863647841147,0.03595303658965321,0.014252350751299048,0.039259743775552636,0.048978865542467886,0.03728963796016416,0.03865265483267066,0.05792444043502343,0.04299952964549725
33.4703,10.413923017446594,33.4703,3.510658478433738,9.533909437676947,10.531975435301213,10.561415040578568,10.550888571531232,10.557116261191865,10.551736033659123,10.550894333586346,10.550982777843412,10.502359117113842,10.506684752317735,10.505218891427454,10.515384946066657,10.520720836424843,10.518760048733789,10.500183030793867,10.52505396548559,23.05637698255341,6.903264539012856,0.8800135797696473,0.11805241785461895,0.1474920231319743,0.13696555408463773,0.1431932437452712,0.1378130162125295,0.13697131613975166,0.13705976039681822,0.08843609966724841,0.09276173487114114,0.09129587398085981,0.10146192862006309,0.10679781897824903,0.1048370312871949,0.08626001334727285,0.11113094803899592
57.5308,12.092979568602347,57.5308,4.052320456566802,14.197001598620144,12.156961369700406,12.174194024547663,12.1686704495278,12.171587813010909,12.164515017628219,12.161754079065654,12.161886720760284,12.158103990081187,12.153473378443541,12.159768745915777,12.171129819034,12.17853843335964,12.179186798234163,12.195856920086825,12.181552391730666,45.437820431397654,8.040659112035545,2.1040220300177968,0.06398180109805907,0.08121445594531629,0.07569088092545329,0.07860824440856184,0.0715354490258715,0.06877451046330663,0.06890715215793719,0.06512442147884023,0.060493809841194235,0.0667891773134297,0.07815025043165313,0.08555886475729224,0.08620722963181571,0.1028773514844783,0.08857282312831849
58.8282,12.3141823129087,58.8282,4.0746213317739075,14.437709718264504,12.223863995321723,12.240719785255669,12.236194766460027,12.238167866336099,12.231040778336222,12.228204834787945,12.228339065292719,12.222846506525238,12.239849374810952,12.22447457762383,12.235872335478053,12.247091037222095,12.247825087680495,12.266648321072752,12.250077787046806,46.514017687091304,8.239560981134794,2.1235274053558033,0.09031831758697706,0.07346252765303163,0.07798754644867323,0.07601444657260181,0.08314153457247819,0.08597747812075518,0.08584324761598161,0.09133580638346217,0.07433293809774888,0.08970773528487008,0.07830997743064749,0.06709127568660556,0.06635722522820586,0.047533991835948086,0.06410452586189486
18.8461,8.815932330113942,18.8461,2.9363059959362516,6.418302461011341,8.808917987808755,8.860619506150607,8.861979047037607,8.853567596205606,8.850940499231163,8.852571977965427,8.852596327460505,8.77307224672858,8.759130972950064,8.778145527523877,8.786098075681393,8.796893752687888,8.793022310809338,8.777566028222807,8.805231356634618,10.030167669886058,5.87962633417769,2.397629869102601,0.007014342305186716,0.04468717603666583,0.0460467169236658,0.03763526609166412,0.035008169117221044,0.036639647851485435,0.03666399734656345,0.04286008338536185,0.05680135716387724,0.03778680259006428,0.029834254432548946,0.01903857742605375,0.02291001930460368,0.038366301891134214,0.01070097347932375
12.6384,7.645700428049038,12.6384,2.536739798428018,4.982142830664714,7.610219395284053,7.686368940338141,7.689138521478767,7.676799894778285,7.676689933418696,7.680706094367908,7.680669088053107,7.658590505956034,7.623851104093458,7.666146274787749,7.6716163349088475,7.587150061267164,7.579934849711718,7.565889657236849,7.601046344443206,4.992699571950963,5.10896062962102,2.6635575973843233,0.03548103276498438,0.04066851228910373,0.04343809342972893,0.03109946672924746,0.030989505369658055,0.035005666318870254,0.034968660004069285,0.012890077906996034,0.021849323955580147,0.020445846738711637,0.025915906859809823,0.05855036678187364,0.06576557833732011,0.07981077081218846,0.04465408360583201
73.2496,12.976992306862453,73.2496,4.293872787131414,17.0590987743108,12.88161836139424,12.895177964725738,12.890754382633721,12.893106082621495,12.885498957806293,12.881935802113674,12.882084904454944,12.884793043971747,12.894528419395588,12.886100789502288,12.897818872924562,12.89861303336565,12.899048038618846,12.91328671573347,12.90097988126064,60.272607693137545,8.68311951973104,4.082106467448348,0.09537394546821254,0.08181434213671501,0.08623792422873144,0.08388622424095793,0.0914933490561598,0.09505650474877925,0.09490740240750917,0.09219926289070557,0.08246388746686506,0.09089151736016454,0.07917343393789089,0.07837927349680207,0.07794426824360734,0.06370559112898277,0.07601242560181198
41.2413,11.07689370088822,41.2413,3.719440181445331,11.088039594166592,11.158320544335993,11.182278778330232,11.180747618500064,11.178724144242103,11.172599771410786,11.170990974342072,11.171097882006068,11.172414337059774,11.151811221337708,11.174735875859001,11.185440166012588,11.151862636776654,11.150627153407957,11.136015363293549,11.15539567725255,30.164406299111782,7.35745351944289,0.011145893278371233,0.08142684344777251,0.10538507744201198,0.10385391761184337,0.10183044335388303,0.09570607052256541,0.09409727345385122,0.09420418111784734,0.09552063617155326,0.07491752044948718,0.09784217497078096,0.10854646512436794,0.07496893588843356,0.07373345251973618,0.059121662405328124,0.0785019763643291
42.876,11.322373984322825,42.876,3.758312228829273,11.408312399142,11.27493668648782,11.297991931207633,11.28954305892139,11.294562374164093,11.288312924288189,11.28656577300294,11.28667590178437,11.277030635540363,11.290803230304531,11.279263761583934,11.290056464493176,11.29577769290218,11.296317746643348,11.308469903463557,11.299655309657574,31.553626015677175,7.564061755493552,0.08593841481917508,0.047437297835005054,0.024382053115191482,0.032830925401434286,0.027811610158732236,0.03406106003463627,0.03580821131988543,0.0356980825384543,0.04534334878246149,0.031570754018293457,0.04311022273889087,0.03231751982964859,0.026596291420645457,0.026056237679476624,0.013904080859267864,0.022718674665251015
18.145,8.616613139034603,18.145,2.898395040665034,6.260361250078819,8.6951851219951,8.748831666259324,8.739135317923015,8.741559935156186,8.73915265933988,8.74097800559444,8.740997238229035,8.66635152074708,8.640161281207776,8.671620311218637,8.679377349699894,8.704490084020467,8.702565966633223,8.699918341683894,8.713167726323098,9.528386860965396,5.71821809836957,2.356251888955785,0.07857198296049717,0.13221852722472072,0.12252217888841166,0.12494679612158244,0.12253952030527593,0.12436486655983714,0.12438409919443139,0.049738381712476354,0.023548142173172693,0.05500717218403395,0.06276421066529103,0.0878769449858634,0.08595282759861966,0.08330520264929042,0.09655458728849453
