x1,x2,y
1.0,1.0253,0.8872444486167024
1.0506,1.0759,0.8119856749257309
1.1013,1.1266,0.791154947264557
1.1519,1.1772,0.7283311969083441
1.2025,1.2278,0.6274672255986318
1.2532,1.2785,0.562657888874511
1.3038,1.3291,0.5000958367312097
1.3544,1.3797,0.3484188067043725
1.4051,1.4304,0.22099164877967142
1.4557,1.481,0.1622007778828975
1.5063,1.5316,0.04690542310950798
1.557,1.5823,-0.03031816098100303
1.6076,1.6329,-0.17903603851551644
1.6582,1.6835,-0.2265745117596841
1.7089,1.7342,-0.35429269205799635
1.7595,1.7848,-0.43044286171415724
1.8101,1.8354,-0.514722894083383
1.8608,1.8861,-0.6680425711128196
1.9114,1.9367,-0.6780239544309004
1.962,1.9873,-0.769338638113805
2.0127,2.038,-0.8323247296431734
2.0633,2.0886,-0.8987668735804087
2.1139,2.1392,-0.9367333841634425
2.1646,2.1899,-0.9510196824623773
2.2152,2.2405,-1.0063882303066394
2.2658,2.2911,-1.0278443022225092
2.3165,2.3418,-1.0002755489088184
2.3671,2.3924,-1.0110441400691657
2.4177,2.443,-1.0354029457400598
2.4684,2.4937,-1.081614825537899
2.519,2.5443,-0.9832591052918944
2.5696,2.5949,-0.8918402225835498
2.6203,2.6456,-0.8559817512591456
2.6709,2.6962,-0.8215758303980247
2.7215,2.7468,-0.7598355069318116
2.7722,2.7975,-0.7332828504726243
2.8228,2.8481,-0.5688841977105986
2.8734,2.8987,-0.5407123356159173
2.9241,2.9494,-0.42528766350901315
2.9747,3.0,-0.2610811504418934
