x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
54.8536,27747330464.16223,54.8536,888611.7910829658,505992371.7510655,48743555.743348576,4744707.684234675,27508845818.866943,27509520476.84975,27615139340.933876,27807444664.925476,27747330409.30863,27746441852.371147,27241338092.411167,27698586908.418884,27742585756.477997,238484645.2952881,237809987.31248093,132191123.22835541,60114200.76324463
66.5016,87815818176.48253,66.5016,7603954.206612573,2976256577.4683027,505675121.0664666,124131735.75021093,87385237817.13625,87387484001.91699,87587448914.7548,87851548305.39175,87815818109.98093,87808214222.27591,84839561599.01422,87310143055.41606,87691686440.73232,430580359.34628296,428334174.5655365,228369261.72772217,35730128.909225464
35.1763,1949961568.4366355,35.1763,19534.730109764467,11258402.864784634,687159.5267601077,19111.4324623804,1911049427.1897862,1911091096.0451577,1925285579.1583672,1971337106.1133306,1949961533.2603354,1949942033.7065258,1938703165.5718508,1949274408.9098754,1949942457.004173,38912141.2468493,38870472.39147782,24675989.278268337,21375537.67669511
75.3822,185957045200.5098,75.3822,37475722.715767026,9815147743.902655,2825002424.904493,1495330050.1287632,185434746162.4735,185439654998.0586,185676991674.35907,185930893554.44705,185957045125.1276,185919569477.79404,176141897456.60715,183132042775.60532,184461715150.38104,522299038.0362854,517390202.4512024,280053526.1507263,26151646.06274414
92.6758,640486082428.1075,92.6758,770281048.7722559,75087583774.58347,71386412419.80783,190341777073.81146,640612017485.952,640629786085.223,640386665270.6688,640434136856.5493,640486082335.4318,639715801379.3353,565398498653.524,569099670008.2997,450144305354.2961,125935057.84448242,143703657.11547852,99417157.4387207,51945571.55822754
77.8903,226210146252.70648,77.8903,58469774.3593229,13472978747.033035,4554228265.779968,3019930144.2118993,225690454827.92014,225696474553.20145,225925943086.6062,226162766660.36517,226210146174.8162,226151676478.34717,212737167505.67346,221655917986.9265,223190216108.49457,519691424.78634644,513671699.5050354,284203166.10028076,47379592.341308594
17.8814,34625986.5299204,17.8814,493.10481680144267,73118.66547990336,8817.404471153317,150.08523129797342,32920275.052893054,32920856.440855026,33346071.98987673,36020959.68090153,34625968.6485204,34625493.4251036,34552867.86444049,34617169.12544925,34625836.4446891,1705711.4770273454,1705130.089065373,1279914.5400436707,1394973.1509811282
40.5669,4569521499.618594,40.5669,57255.850863313404,36572582.57086809,2322692.3763869484,86572.704490791,4497311027.366608,4497413014.516637,4525632360.059022,4603172840.675273,4569521459.051694,4569464243.767731,4532948917.047726,4567198807.242208,4569434926.9141035,72210472.2519865,72108485.10195732,43889139.55957222,33651341.05667877
63.5182,66723806062.86424,63.5182,4415800.74735594,1937836563.5034273,280483715.0307041,53799027.02546794,66341606822.67996,66343293445.092995,66519618622.83068,66772047412.70378,66723805999.34604,66719390262.11689,64785969499.36082,66443322347.83354,66670007035.838776,382199240.1842804,380512617.77124786,204187440.0335617,48241349.839538574
86.1297,413037457510.7424,86.1297,248153811.21854478,36133701983.85003,21373413314.109898,30395615165.85521,412702443709.38165,412713705654.8088,412799845328.54095,412940438033.30206,413037457424.6127,412789303699.5238,376903755526.89233,391664044196.63245,382641842344.88715,335013801.3607178,323751855.93359375,237612182.20141602,97019477.44030762
53.7605,24599948161.851807,53.7605,723804.0827660479,422242357.2895825,38912069.39154412,3492759.660391473,24378110061.81042,24378704932.92996,24476259676.18236,24659422300.58508,24599948108.091305,24599224357.76904,24177705804.562225,24561036092.460262,24596455402.191414,221838100.04138565,221243228.9218483,123688485.66944504,59474138.73327255
12.6592,4468635.796283079,12.6592,146.51231261233698,7956.772167601346,1854.7286678220964,34.7333049905574,4141199.050915782,4141263.42726027,4206403.904929157,4760926.563002179,4468623.13708308,4468489.283970467,4460679.024115478,4466781.067615258,4468601.062978089,327436.74536729744,327372.36902280943,262231.89135392196,292290.76671910007
79.2145,250233542248.09235,79.2145,73878705.78142314,15873816967.462576,5852264739.122543,4376881043.487888,249723204545.1209,249729891065.42798,249949954207.122,250175194104.92657,250233542168.87784,250159663542.3109,234359725280.62976,244381277508.9698,245856661204.60446,510337702.97143555,503651182.6643677,283588040.9703369,58348143.165771484
9.6438,897495.1064656503,9.6438,70.47636634058838,1640.0793544028445,679.6599817153663,14.91911274419354,808890.148317953,808901.3750238738,823422.2011686581,980194.1192040909,897485.4626656503,897424.6300993097,895855.0271112474,896815.4464839349,897480.1873529061,88604.95814769727,88593.7314417765,74072.90529699216,82699.01273844065
46.818,10761030768.717417,46.818,193362.03400719867,124528268.67021498,9052823.708149027,499114.0973496115,10630432432.684225,10630682833.091047,10685081159.22487,10809503423.026411,10761030721.899416,10760837406.683409,10636502500.047201,10751977945.009268,10760531654.620068,130598336.03319168,130347935.62636948,75949609.49254608,48472654.30899429
48.1396,12709587290.377378,48.1396,249195.2958885614,158742766.44473088,11996161.865956992,722855.0806293748,12563716722.111973,12564014803.01937,12625483429.226835,12760840250.031662,12709587242.237778,12709338095.08149,12550844523.932648,12697591128.511421,12708864435.29675,145870568.26540565,145572487.35800934,84103861.15054321,51252959.65428352
15.316,13810066.903664462,15.316,273.83395214008476,26259.48435389034,4194.040810977538,73.13144637338361,12994586.600167366,12994803.766689394,13179028.388729805,14507609.79982777,13810051.587664463,13809793.069712322,13783807.419310572,13805872.862853484,13809993.77221809,815480.3034970965,815263.1369750686,631038.5149346571,697542.8961633071
64.6809,74374350668.53107,64.6809,5460188.871813373,2294801653.8387146,353169930.39887357,74522285.88630472,73972863330.67958,73974752182.44641,74160556160.89743,74418269546.92809,74374350603.85017,74368890479.65926,72079549014.69235,74021180738.13219,74299828382.64476,401487337.8514862,399598486.08465576,213794507.63363647,43918878.39701843
62.1115,58355417387.04736,62.1115,3412641.6963020614,1574185222.089284,211964294.7198655,36271501.45641324,57996966333.64425,57998432853.27544,58163038912.96257,58407956094.49463,58355417324.93586,58352004745.35106,56781232164.95808,58143453092.3275,58319145885.59095,358451053.4031143,356984533.7719269,192378474.0847931,52538707.447265625
52.9006,22338386780.69373,52.9006,615636.1015157932,365482794.0610412,32567519.15184637,2744799.4716085456,22129252643.90626,22129790453.497295,22221223060.594524,22397099398.496548,22338386727.79313,22337771144.592213,21972903986.632687,22305819261.54188,22335641981.222122,209134136.78746796,208596327.19643402,117163720.09920502,58712617.8028183
32.4543,1205662351.0225475,32.4543,11230.583221061253,5891789.193461215,364480.71703128825,8912.503663817648,1178471692.8634071,1178496807.1964555,1188018144.7079685,1221754265.4589865,1205662318.5682476,1205651120.4393265,1199770561.8290863,1205297870.3055162,1205653438.5188837,27190658.15914035,27165543.826092005,17644206.31457901,16091914.436439037
28.596,566618671.8268083,28.596,5053.332839280048,2186178.064476253,144505.10587205226,3022.7873044281837,551294112.4104337,551305433.687003,556324717.001512,576615073.6421661,566618643.2308084,566613618.4939691,564432493.7623321,566474166.7209363,566615649.0395039,15324559.416374683,15313238.139805317,10293954.825296283,9996401.815357804
58.3386,40109286333.82553,58.3386,1701427.3593224518,884706593.6074656,99258890.14456879,12599908.785128688,39814641913.07973,39815633391.487206,39948734049.10421,40168582877.2697,40109286275.48693,40107584906.46621,39224579740.21806,40010027443.68096,40096686425.040405,294644420.74580383,293652942.3383255,160552284.7213211,59296543.44416809
30.4584,825544418.1144831,30.4584,7446.125657242398,3569335.1035766946,226797.07371855187,5094.241623016862,805120650.9742268,805137495.889848,812056190.8274398,838270258.3610413,825544387.6560831,825536971.9888259,821975083.0109065,825317621.0407646,825539323.8728601,20423767.140256286,20406922.224635124,13488227.287043333,12725840.24655819
72.8049,150997649218.67175,72.8049,23667489.379730787,7025895734.777001,1723109197.542362,726197786.4626193,150489111622.35748,150493063314.24973,150727776033.0856,150992483034.4726,150997649145.86685,150973981729.29202,143971753483.89474,149274540021.1294,150271451432.20914,508537596.31427,504585904.4220276,269873185.5861511,5166184.199157715
60.7814,51265926722.79479,60.7814,2672277.4867791166,1288911896.5286295,162424766.8349162,24985014.206963707,50930089391.45584,50931370465.06884,51084799307.635544,51321616006.49796,51265926662.01339,51263254445.308014,49977014826.26616,51103501955.95988,51240941708.58783,335837331.3389511,334556257.72595215,181127415.15924835,55689283.70317078
4.4476,9984.129909730056,4.4476,19.6924796150301,41.24445990145168,87.58427233580788,3.47788803450621,7768.4606898385655,7768.531688698316,7957.29053990059,12313.464423342193,9979.682309730057,9964.437430115026,9942.885449828604,9896.545637394249,9980.65202169555,2215.6692198914907,2215.5982210317397,2026.8393698294658,2329.334513612137
37.9262,3056614709.499083,37.9262,33920.49588680028,20864007.98207621,1286475.5111019649,41303.08169757161,3002525388.7399883,3002592240.389235,3023065882.943208,3084020184.53548,3056614671.572883,3056580789.0031962,3035750701.517007,3055328233.987981,3056573406.4173856,54089320.759094715,54022469.10984802,33548826.555874825,27405475.03639698
37.2596,2749440391.595576,37.2596,29692.629937161335,18023368.407460947,1106335.5144066564,34265.00819961808,2699361507.989696,2699421316.5085707,2718214796.505929,2775330315.8074775,2749440354.3359756,2749410698.9656386,2731417023.1881146,2748334056.081169,2749406126.587376,50078883.60587978,50019075.08700514,31225595.089646816,25889924.211901665
58.8036,42060314522.56962,58.8036,1854552.325147999,951294069.8225229,109054353.10707287,14353650.357294656,41757904281.566605,41758946182.08933,41895871986.80869,42119131659.76282,42060314463.76602,42058459970.24447,41109020452.74709,41951260169.46255,42045960872.212326,302410241.0030136,301368340.48028564,164442535.7609253,58817137.19319916
28.6323,570921784.5017377,28.6323,5091.864945989354,2207659.6810180503,145791.80469305097,3053.6949286745303,555508082.9165785,555519495.0463197,560571433.7402903,580967554.2256099,570921755.8694377,570916692.6367917,568714124.8207197,570775992.6970446,570918730.8068091,15413701.585159183,15402289.45541799,10350350.76144743,10045769.723872185
54.9483,28035096860.394527,54.9483,904516.3257913367,513918656.75937146,49701634.42448011,4872315.020248242,27795145303.391674,27795827276.528652,27902158864.630978,28095248127.12318,28035096805.446228,28034192344.068737,27521178203.635155,27985395225.970047,28030224545.37428,239951557.0028534,239269583.86587524,132937995.7635498,60151266.728652954
94.8488,735858246035.605,94.8488,1118697586.679343,94851094145.31822,106107123659.43167,349952475862.328,736228476324.2024,736249001528.5023,735832624675.1804,735856116206.1371,735858245940.7562,734739548448.9257,641007151890.2867,629751122376.1733,385905770173.277,370230288.5974121,390755492.89733887,25621360.424560547,2129829.467895508
79.135,248733700106.48813,79.135,72849752.706277,15719275203.263796,5764965180.411231,4280444107.107736,248222625098.57657,248229269913.36224,248450014099.28568,248675998009.2036,248733700027.35312,248660850353.78186,233014424903.22433,242968734926.0769,244453255999.3804,511075007.91156006,504430193.125885,283686007.2024536,57702097.28451538
14.7235,10929806.99329739,14.7235,238.54306816450497,20385.07907694438,3512.188864120089,61.94285629918784,10254509.666458752,10254678.562935624,10403352.613943256,11513157.927046452,10929792.26979739,10929568.450229226,10909421.914220447,10926294.804433271,10929745.050441092,675297.3268386386,675128.4303617664,526454.3793541342,583350.9337490611
73.0106,153569507979.94296,73.0106,24554104.18993363,7218353951.44223,1792709879.3695683,769290881.2263743,153059367197.7597,153063389026.63535,153298637097.93634,153562730554.69873,153569507906.93237,153544953875.75302,146351154028.50073,151776798100.5734,152800217098.71658,510140782.18325806,506118953.3076172,270870882.0066223,6777425.244232178
6.5052,89545.73151635022,6.5052,32.261776189053066,216.85730838035553,209.86930646502802,6.190778417568715,76128.50348656504,76129.3765276936,77741.40932610004,102721.44925127285,89539.22631635022,89513.46974016116,89328.87420796987,89335.86220988519,89539.54073793265,13417.228029785183,13416.354988656618,11804.322190250183,13175.717734922626
60.5157,49939579677.70373,60.5157,2544600.1072196513,1237939960.7818146,153988256.70847225,23192168.690092534,49608257319.72893,49609503813.55095,49760701236.3414,49995795164.33976,49939579617.18803,49937035077.59651,48701639716.92191,49785591420.995255,49916387509.01363,331322357.9748001,330075864.1527786,178878441.36232758,56215486.636032104
24.9729,252674998.114674,24.9729,2346.975116346563,783849.0019928478,58610.77488301108,1095.0691757214095,244467990.81977317,244472808.34078994,246967119.76135027,258494398.64046758,252674973.141774,252672651.13955766,251891149.11268115,252616387.339791,252673903.04549828,8207007.294900835,8202189.773884058,5707878.353323728,5819400.525793582
13.4936,6519392.889329172,13.4936,178.64981935574224,11775.083403955321,2410.6292024586437,43.88343311737961,6074676.247623783,6074773.055195746,6167164.762037564,6911250.8602217985,6519379.395729172,6519214.239509816,6507617.8059252165,6516982.260126713,6519349.005896054,444716.64170538913,444619.8341334257,352228.12729160767,391857.9708926268
