x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals
64.7207,12.526519516992357,64.7207,4.170081088513748,15.520249756837941,11.115978,12.510243265541245,12.525576121387557,12.540677426629665,12.525811194829933,12.525802856055959,12.525814826517909,12.525814826517909,12.52582020928227,12.525820210690455,12.525820260083503,12.525851864914749,12.525898428003988,12.525886398463616,12.526439245087195,12.526452879860473,52.194180483007635,8.356438428478608,2.9937302398455845,1.4105415169923567,0.01627625145111189,0.0009433956047999459,0.014157909637308563,0.0007083221624242242,0.0007166609363977727,0.0007046904744480997,0.0007046904744480997,0.0006993077100876377,0.0006993063019020695,0.0006992569088541956,0.0006676520776078831,0.0006210889883693227,0.00063311852874115,8.027190516202154e-05,6.663713188359566e-05
88.5045,13.463094993063464,88.5045,4.483053398178822,19.742013342056936,11.115978,13.449160194536468,13.460395699704101,13.471506369584247,13.460521929641118,13.460461324009867,13.460523355804536,13.460523355804536,13.460526234593612,13.460526235346732,13.460526261762965,13.460549592058157,13.460584699225283,13.460575861669673,13.461147811218952,13.461161571563888,75.04140500693653,8.980041594884643,6.2789183489934715,2.347116993063464,0.013934798526996417,0.002699293359363253,0.008411376520783165,0.002573063422346422,0.0026336690535977425,0.00257163725892795,0.00257163725892795,0.0025687584698523835,0.0025687577167321507,0.002568731300499394,0.0025454010053067577,0.0025102938381813544,0.0025191313937913407,0.001947181844512258,0.0019334214995758714
39.5495,11.069842591167372,39.5495,3.677553051908718,10.754297610872829,11.115978,11.032659155726153,11.05762955384661,11.081991591352143,11.05825291269925,11.058243858745737,11.05826866914865,11.05826866914865,11.05828307815157,11.05828308192109,11.058283214139646,11.058333782589951,11.05840450935562,11.058385048493864,11.058896178449046,11.058909432318137,28.47965740883263,7.3922895392586545,0.31554498029454336,0.04613540883262779,0.037183435441219714,0.01221303732076251,0.012149000184770387,0.011589678468121534,0.01159873242163556,0.011573922018722982,0.011573922018722982,0.01155951301580238,0.011559509246282573,0.01155937702772647,0.011508808577421092,0.011438081811752099,0.011457542673507959,0.01094641271832586,0.010933158849235625
58.0811,12.202239614646842,58.0811,4.061840309731132,14.299208135005335,11.115978,12.185520929193396,12.202591695774052,12.219375935671975,12.20288307146845,12.202887869373107,12.202888087429201,12.202888087429201,12.202894770818807,12.202894772567246,12.202894833894986,12.202929910334332,12.202981117967205,12.202967740122089,12.203512732061123,12.203526307067253,45.87886038535316,8.14039930491571,2.0969685203584927,1.0862616146468422,0.016718685453446014,0.00035208112720930274,0.017136321025132517,0.0006434568216082681,0.0006482547262649518,0.000648472782359022,0.000648472782359022,0.0006551561719643217,0.0006551579204039371,0.0006552192481432684,0.0006902956874892396,0.0007415033203628241,0.0007281254752466992,0.001273117414280378,0.0012866924204111285
15.0721,8.197509690488147,15.0721,2.71284535263153,5.555827200168147,11.115978,8.138536057894589,8.202775554757332,8.263136257349819,8.206895189695711,8.205386383992073,8.207167918797289,8.207167918797289,8.207266755908064,8.207266781763625,8.207267688664897,8.207388071521233,8.207518778374304,8.207470517132224,8.207856253858735,8.20786665539562,6.874590309511854,5.484664337856617,2.64168249032,2.9184683095118533,0.05897363259355792,0.005265864269185627,0.06562656686167223,0.009385499207564152,0.007876693503925836,0.009658228309142203,0.009658228309142203,0.009757065419917055,0.009757091275478302,0.009757998176750604,0.00987838103308647,0.010009087886157175,0.009960826644077159,0.010346563370587702,0.010356964907472843
57.2883,12.168144142115793,57.2883,4.048096414389712,14.151910956556785,11.115978,12.144289243169137,12.161594215889373,12.178604813461558,12.161893640611368,12.16179956552041,12.161898866444856,12.161898866444856,12.161905736036909,12.161905737834061,12.161905800870414,12.161941343413993,12.161993167236357,12.161979607954105,12.162523552610548,12.162537119264295,45.12015585788421,8.120047727726082,1.9837668144409921,1.0521661421157926,0.023854898946655823,0.0065499262264197,0.010460671345764894,0.006250501504425188,0.006344576595383344,0.006245275670936579,0.006245275670936579,0.00623840607888404,0.006238404281731391,0.006238341245378365,0.00620279870179985,0.006150974879435722,0.006164534161687385,0.005620589505245022,0.005607022851497945
53.6216,11.972959844021114,53.6216,3.981951971974706,13.466159405586275,11.115978,11.945855915924119,11.964333352865088,11.982475558972187,11.964674719982444,11.964259310889911,11.96468108509971,11.96468108509971,11.964688925971618,11.964688928022866,11.964688999971786,11.964726869664286,11.964781743575582,11.964767276959968,11.965306018825235,11.965319542598792,41.64864015597889,7.991007872046408,1.4931995615651612,0.8569818440211137,0.027103928096995134,0.00862649115602565,0.009515714951072951,0.008285124038669878,0.008700533131202448,0.008278758921404616,0.008278758921404616,0.008270918049495535,0.008270915998247474,0.008270844049327764,0.008232974356827683,0.00817810044553191,0.008192567061145795,0.007653825195879094,0.007640301422322082
48.6667,11.680890416208696,48.6667,3.884995017971499,12.526837170929166,11.115978,11.654985053914498,11.675324724361062,11.695258926015685,11.675738355260536,11.674902583132736,11.675746852726133,11.675746852726132,11.675756370763935,11.675756373253943,11.675756460592694,11.675798005142296,11.675857605192224,11.675841700817154,11.676372315869424,11.676385767868343,36.9858095837913,7.795895398237197,0.8459467547204707,0.5649124162086956,0.025905362294198042,0.005565691847634113,0.014368509806988783,0.005152060948159232,0.005987833075959514,0.005143563482562286,0.005143563482564062,0.005134045444760815,0.005134042954752616,0.005133955616001273,0.0050924110663999045,0.005032811016471683,0.005048715391541947,0.004518100339272024,0.0045046483403528015
3.6757,4.240146999605879,3.6757,1.3017435907169899,2.8236743596912617,11.115978,3.90523077215097,4.145866065586141,4.339681085212326,4.202421528685733,4.107458815817581,4.2172700502587315,4.2172700502587315,4.2188230410222785,4.218823446985785,4.21883768633235,4.219111825400207,4.218959317620828,4.218842646668061,4.21931723252754,4.21928546373721,0.5644469996058792,2.938403408888889,1.4164726399146175,6.875831000394121,0.33491622745490934,0.09428093401973836,0.09953408560644661,0.03772547092014644,0.13268818378829828,0.02287694934714768,0.02287694934714768,0.0213239585836007,0.021323552620094333,0.021309313273529362,0.02103517420567247,0.021187681985050943,0.021304352937818294,0.0208297670783395,0.020861535868669456
86.4234,13.38296959081889,86.4234,4.459258472474617,19.38066621019173,11.115978,13.37777541742385,13.38927992633,13.400653585446763,13.389412272756795,13.389146089372137,13.389413804026892,13.38941380402689,13.389416823110382,13.389416823900206,13.389416851603798,13.389440729001993,13.389476610169611,13.389467562502745,13.390038232603708,13.39005198536162,73.04043040918111,8.923711118344272,5.9976966193728405,2.26699159081889,0.005194173395040025,0.006310335511109599,0.01768399462787329,0.006442681937905093,0.006176498553246645,0.0064442132080024805,0.006444213208000704,0.006447232291492355,0.006447233081315673,0.006447260784907982,0.00647113818310352,0.006507019350721066,0.006497971683854686,0.007068641784817586,0.007082394542729631
70.964,12.820809430153686,70.964,4.2621727061984025,16.64972418804107,11.115978,12.786518118595206,12.800511406371177,12.814311581221473,12.800707202499865,12.800702329762455,12.800709961316896,12.800709961316894,12.800714438792612,12.800714439963965,12.800714481049969,12.800743394489862,12.800786290581566,12.800775302616712,12.80133430413667,12.801347982326623,58.14319056984631,8.558636723955283,3.828914757887384,1.7048314301536855,0.034291311558479975,0.02029802378250878,0.006497848932212946,0.020102227653820748,0.02010710039123076,0.020099468836789924,0.0200994688367917,0.02009499136107351,0.02009499018972072,0.020094949103716786,0.02006603566382381,0.02002313957211932,0.020034127536973756,0.0194751260170154,0.019461447827062273
4.0721,4.489786518668363,4.0721,1.4041588369034579,2.900028040260786,11.115978,4.212476510710374,4.432072606835809,4.612022182802839,4.479353576438714,4.382503017977266,4.490630494024479,4.490630494024479,4.49191238176056,4.4919127169011155,4.491924472116901,4.492194406019066,4.492104660555915,4.491988655833712,4.492417078154805,4.492393005358624,0.41768651866836315,3.085627681764905,1.589758478407577,6.626191481331637,0.2773100079579889,0.05771391183255403,0.12223566413447617,0.010432942229648745,0.10728350069109727,0.0008439753561155783,0.0008439753561155783,0.0021258630921972,0.0021261982327525075,0.002137953448538177,0.002407887350702964,0.002318141887552194,0.002202137165348894,0.0026305594864419746,0.0026064866902606454
50.1532,11.781057835423946,50.1532,3.9150823209465413,12.810254265068574,11.115978,11.745246962839623,11.764989693428673,11.784350182914661,11.76537940555272,11.764945147158004,11.765387174442495,11.765387174442495,11.765396136851324,11.765396139195975,11.765396221436227,11.765436590868743,11.765494691736672,11.765479247779858,11.766012449635447,11.766025925133059,38.372142164576054,7.865975514477404,1.029196429644628,0.6650798354239456,0.035810872584322695,0.016068141995273066,0.003292347490715386,0.01567842987122603,0.0161126882659417,0.01567066098145098,0.01567066098145098,0.015661698572621674,0.015661696227970978,0.015661613987719036,0.015621244555202196,0.01556314368727385,0.015578587644087705,0.015045385788498677,0.015031910290886685
78.6937,13.104522041221063,78.6937,4.365563101393198,18.02601363725248,11.115978,13.096689304179595,13.109316739034142,13.121786708100421,13.109476180552432,13.109291987474592,13.10947820649157,13.10947820649157,13.109481847701945,13.109481848654521,13.109481882066842,13.109508037444815,13.109547116305526,13.109537192369041,13.110102560006466,13.110116280098385,65.58917795877895,8.738958939827866,4.921491596031416,1.988544041221063,0.007832737041468363,0.004794697813078841,0.017264666879357904,0.004954139331369234,0.004769946253528445,0.004956165270506574,0.004956165270506574,0.004959806480881568,0.004959807433458252,0.004959840845778274,0.004985996223751954,0.005025075084462927,0.005015151147977903,0.005580518785402333,0.0055942388773218
95.8378,13.688027758565704,95.8378,4.562657179178796,21.004821584524404,11.115978,13.687971537536388,13.698351772284223,13.708625363792779,13.698459516720499,13.698460620781391,13.698460640896675,13.698460640896675,13.698463096030284,13.698463096672572,13.698463119201277,13.698484706449133,13.698517332246592,13.698509163213247,13.69908520433373,13.699098988190185,82.14977224143429,9.125370579386908,7.316793825958699,2.5720497585657043,5.622102931646111e-05,0.010324013718518543,0.02059760522707421,0.01043175815479458,0.010432862215687067,0.010432882330970727,0.010432882330970727,0.01043533746458003,0.01043533810686803,0.010435360635572266,0.010456947883428214,0.010489573680887432,0.010481404647542547,0.011057445768026142,0.011071229624480594
69.6757,12.752765049959516,69.6757,4.243851619962683,16.41803395581787,11.115978,12.73155485988805,12.745805047948366,12.759855017953353,12.746008098628339,12.74591457421705,12.746011012553433,12.746011012553433,12.746015657101676,12.746015658316736,12.74601570093582,12.746045131570819,12.74608873679808,12.74607754892822,12.74663536327193,12.74664903331391,56.92293495004049,8.508913429996833,3.665268905858353,1.6367870499595156,0.021210190071466073,0.0069600020111497685,0.0070899679938367655,0.006756951331176708,0.006850475742465889,0.0067540374060826025,0.0067540374060826025,0.006749392857839709,0.006749391642779656,0.006749349023696283,0.00671991838869701,0.006676313161435132,0.006687501031295895,0.0061296866875864,0.006116016645606237
11.7027,7.453175462189083,11.7027,2.4598195844113566,4.757544038661883,11.115978,7.379458753234069,7.461453738116613,7.537232062530993,7.468158158330505,7.455887236205273,7.468728974365893,7.4687289743658924,7.4688924410982915,7.468892483859431,7.468893983734827,7.469041872608126,7.4691807953791685,7.469120540712128,7.469471567602894,7.469479957114669,4.249524537810917,4.993355877777727,2.6956314235272005,3.662802537810917,0.07371670895501392,0.0082782759275295,0.08405660034190987,0.01498269614142167,0.0027117740161894943,0.015553512176810003,0.015553512176809114,0.0157169789092082,0.01571702167034772,0.015718521545744046,0.015866410419042687,0.016005333190085125,0.015945078523044387,0.016296105413810658,0.016304494925585722
