x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
64.7207,8.022900905560311,64.7207,4.170081088513748,8.340162177027496,8.044917650293257,8.082048653853873,8.06593589189852,8.085105508805242,8.084540943165436,8.084520347823238,56.69779909443968,3.852819817046563,0.31726127146718497,0.022016744732946236,0.05914774829356162,0.043034986338208014,0.06220460324493082,0.06164003760512493,0.06161944226292704
88.5045,9.42869604253793,88.5045,4.483053398178822,8.966106796357645,9.407683030374695,9.45342670138356,9.436869691994007,9.44485489991556,9.448113628142561,9.447567693556723,79.07580395746206,4.945642644359107,0.4625892461802845,0.021013012163233924,0.024730658845630415,0.00817364945607757,0.01615885737763101,0.019417585604632137,0.0188716510187934
39.5495,6.212567005984417,39.5495,3.677553051908718,7.355106103817436,6.288839320574187,6.273135016373869,6.2546365130028425,6.285621180036166,6.280994835970942,6.281529199670238,33.336932994015584,2.5350139540756995,1.1425390978330183,0.07627231458976969,0.06056801038945192,0.042069507018425156,0.07305417405174897,0.06842782998652464,0.06896219368582024
58.0811,7.53476348912633,58.0811,4.061840309731132,8.123680619462263,7.621095721745004,7.6489238102232875,7.632611340086123,7.654905182752759,7.653267842443792,7.653393806624704,50.54633651087367,3.472923179395198,0.5889171303359326,0.08633223261867329,0.11416032109695706,0.0978478509597922,0.12014169362642857,0.11850435331746123,0.11863031749837383
15.0721,3.909396690065188,15.0721,2.71284535263153,5.42569070526306,3.882280257786653,3.844693690752053,3.809081458019086,3.850331800025189,3.84253597760988,3.8435977980822384,11.162703309934813,1.1965513374336583,1.5162940151978717,0.027116432278535108,0.06470299931313539,0.10031523204610204,0.05906489003999926,0.06686071245530822,0.06579889198294975
57.2883,7.572395485249222,57.2883,4.048096414389712,8.096192828779424,7.568903487295898,7.595391968289401,7.579041233191557,7.601607825032698,7.599942508137845,7.600085967258717,49.715904514750775,3.5242990708595103,0.5237973435302017,0.003491997953324777,0.02299648304017854,0.006645747942334523,0.029212339783475372,0.027547022888622763,0.02769048200949431
53.6216,7.435986562554744,53.6216,3.981951971974706,7.963903943949412,7.322677106086271,7.342324767101145,7.325749057159513,7.349713743867246,7.347781762254112,7.348006117770507,46.185613437445255,3.454034590580038,0.5279173813946683,0.1133094564684729,0.09366179545359898,0.11023750539523114,0.08627281868749748,0.08820480030063216,0.08798044478423694
48.6667,6.841348549498505,48.6667,3.884995017971499,7.769990035942998,6.976152234577453,6.984890261888769,6.967861839870027,6.993731697485095,6.991421343554359,6.991754957679708,41.82535145050149,2.9563535315270064,0.9286414864444925,0.13480368507894802,0.14354171239026403,0.1265132903715216,0.15238314798658958,0.15007279405585372,0.15040640818120288
3.6757,2.035947159983603,3.6757,1.3017435907169899,2.6034871814339797,1.9172115167607355,2.085661829385681,2.001682080697099,1.9498241545918897,2.0296931394445608,2.0307593159964985,1.639752840016397,0.7342035692666131,0.5675400214503767,0.11873564322286745,0.04971466940207803,0.03426507928650402,0.08612300539171325,0.0062540205390422265,0.005187843987104479
86.4234,9.213950696734928,86.4234,4.459258472474617,8.918516944949234,9.296418665271052,9.342722155801225,9.326253183388246,9.335006433868474,9.33814168266687,9.33764172831747,77.20944930326507,4.754692224260311,0.2954337517856942,0.08246796853612359,0.1287714590662965,0.11230248665331821,0.12105573713354545,0.12419098593194278,0.12369103158254191
70.964,8.483049651457385,70.964,4.2621727061984025,8.524345412396805,8.424013295336136,8.466903554775376,8.450818668700512,8.467068124015968,8.467492859080496,8.467334400887902,62.48095034854261,4.220876945258983,0.04129576093941978,0.0590363561212488,0.01614609668200906,0.032230982756873416,0.015981527441416787,0.015556792376889561,0.01571525056948353
4.0721,1.8813874354401343,4.0721,1.4041588369034579,2.8083176738069158,2.0179444987412314,2.1850189827163216,2.102807302140004,2.0514413796538364,2.132437472080984,2.1335429860436066,2.1907125645598655,0.47722859853667643,0.9269302383667815,0.13655706330109707,0.30363154727618724,0.22141986669986968,0.17005394421370212,0.2510500366408497,0.2521555506034723
50.1532,6.981918103846002,50.1532,3.9150823209465413,7.830164641893083,7.08189240245854,7.0940998753656395,7.077227670602903,7.10280103325273,7.100329432002196,7.100630276321352,43.171281896154,3.066835782899461,0.8482465380470803,0.09997429861253782,0.11218177151963715,0.09530956675690039,0.12088292940672751,0.11841132815619382,0.11871217247534993
78.6937,9.059474059172874,78.6937,4.365563101393198,8.731126202786395,8.870946961852495,8.917320858467995,8.901110635222151,8.913562691255416,8.915392605222241,8.91506341616002,69.63422594082714,4.693910957779677,0.328347856386479,0.18852709732037987,0.1421532007048789,0.158363423950723,0.14591136791745818,0.14408145395063343,0.14441064301285422
95.8378,9.850993688034754,95.8378,4.562657179178796,9.125314358357592,9.789678237817625,9.831829039292632,9.814910580229064,9.819527138707599,9.823882816832587,9.823174847497604,85.98680631196525,5.2883365088559575,0.7256793296771615,0.06131545021712803,0.019164648742121315,0.03608310780568935,0.031466549327154425,0.02711087120216682,0.027818840537149114
69.6757,8.54966456570072,69.6757,4.243851619962683,8.487703239925366,8.347197134367919,8.389124838956594,8.37304483795861,8.389808805156031,8.390117575184798,8.389987568053986,61.12603543429928,4.305812945738037,0.061961325775353515,0.20246743133280098,0.1605397267441262,0.17661972774211065,0.15985576054468886,0.15954699051592236,0.15967699764673426
