x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals
40.0343,11.095519787022855,40.0343,3.6897365866708514,10.85017834189672,11.069209760012553,11.093881475669374,11.09449001490154,11.094331728728825,11.09450521060841,11.093931980170664,11.095389732169696,11.095245519050874,11.097632138328382,11.097222259299963,28.938780212977147,7.405783200352004,0.24534144512613487,0.02631002701030205,0.0016383113534814697,0.0010297721213152755,0.0011880582940300144,0.00101457641444469,0.0015878068521910649,0.00013005485315886745,0.000274267971981601,0.002112351305527227,0.0017024722771079581
13.6903,7.95418500698158,13.6903,2.616687552865951,5.231920022321952,7.850062658597854,7.920562517764981,7.925522485843782,7.9253625504680185,7.92588382152778,7.921768203517907,7.926202156530781,7.925362460616905,7.925298836087841,7.924896869153755,5.736114993018421,5.337497454115629,2.7222649846596276,0.1041223483837257,0.03362248921659816,0.028662521137797548,0.02882245651356108,0.028301185453799782,0.03241680346367293,0.027982850450798402,0.028822546364674295,0.02888617089373824,0.02928813782782491
36.0132,10.746623863128278,36.0132,3.583885537916982,10.04864681614009,10.751656613750946,10.779045681612384,10.779795608281699,10.778279451834498,10.77981642391992,10.779114873866174,10.780744040348862,10.780570159680757,10.782804940710466,10.782396001363228,25.26657613687172,7.162738325211295,0.6979770469881874,0.0050327506226679475,0.032421818484106524,0.03317174515342103,0.03165558870622043,0.03319256079164212,0.032491010737896175,0.03412017722058458,0.03394629655247883,0.03618107758218869,0.03577213823495029
32.5088,10.502208870353789,32.5088,3.481510821915089,9.337555349639198,10.444532465745267,10.474829734732287,10.47574730835849,10.475669591678985,10.475775520407135,10.474923527951459,10.476737939680195,10.476529763697044,10.47860280826969,10.47819483002435,22.00659112964621,7.0206980484387,1.164653520714591,0.057676404608521636,0.027379135621501405,0.0264615619952977,0.026539278674803768,0.026433349946653806,0.027285342402329604,0.025470930673593628,0.02567910665674411,0.023606062084098767,0.024014040329438657
39.487,11.064353858506346,39.487,3.675971503813152,10.741922226284784,11.027914511439457,11.052923942556914,11.053549251257401,11.053550037859992,11.053565081993789,11.052976558487892,11.054455519809132,11.054307749823781,11.056675461768261,11.056265701580543,28.422646141493658,7.388382354693194,0.3224316322215621,0.03643934706688867,0.011429915949431546,0.01080460724894472,0.010803820646353657,0.010788776512557163,0.01137730001845405,0.009898338697214015,0.010046108682564281,0.007678396738084459,0.008088156925802892
75.1534,13.019742676974694,75.1534,4.319531358023195,17.398507794232906,12.958594074069584,12.971812443110469,12.971987155671533,12.971769527204932,12.971989480211695,12.971820165724335,12.972577023410075,12.972529412381734,12.975563026857554,12.975148831531072,62.13365732302531,8.7002113189515,4.378765117258212,0.06114860290511004,0.0479302338642249,0.047755521303161075,0.04797314976976175,0.04775319676299894,0.04792251125035918,0.04716565356461899,0.04721326459296016,0.04417965011714031,0.04459384544362166
20.6735,9.106248710787932,20.6735,3.028852686887207,6.8255217856918735,9.086558060661622,9.133795689894054,9.136025011681452,9.136058320886603,9.136132720524762,9.13415421340446,9.137072540334731,9.136622507188184,9.137770846177041,9.137367309080433,11.567251289212068,6.077396023900725,2.280726925096059,0.01969065012631077,0.027546979106121583,0.029776300893519903,0.029809610098670447,0.029884009736829142,0.027905502616528466,0.030823829546799075,0.030373796400251507,0.03152213538910864,0.031118598292501076
90.2316,13.507987903695051,90.2316,4.502379698310678,20.04086861751253,13.507139094932036,13.51816072491549,13.518282195094894,13.518254960591069,13.518283541216658,13.51816519678356,13.518792200225295,13.518757383521246,13.52191628579597,13.521501212075647,76.72361209630495,9.005608205384373,6.5328807138174785,0.0008488087630151853,0.010172821220438166,0.010294291399842947,0.010267056896017479,0.010295637521606338,0.010177293088508677,0.010804296530244173,0.010769479826194583,0.013928382100917958,0.01351330838059539
94.0243,13.644039328799565,94.0243,4.543553259500184,20.694001947353247,13.630659778500553,13.641239167366043,13.64135108561564,13.64121409807315,13.641352275860292,13.641243121367332,13.641844176875093,13.641811700411285,13.644995868462702,13.644580616443807,80.38026067120043,9.10048606929938,7.049962618553682,0.013379550299012166,0.002800161433521353,0.002688243183925465,0.002825230726415384,0.002687052939272405,0.0027962074322331887,0.0021951519244716167,0.002227628388279612,0.0009565396631376899,0.0005412876442427716
21.6588,9.256625178813326,21.6588,3.075411838376066,7.042568975554398,9.226235515128197,9.271371974197749,9.273407546856669,9.272067237601195,9.273501430489702,9.271684423115339,9.27446443995013,9.274047522557897,9.275308815955897,9.274904853089868,12.402174821186673,6.18121334043726,2.214056203258928,0.03038966368512952,0.014746795384422029,0.016782368043342544,0.015442058787868973,0.01687625167637563,0.015059244302012331,0.01783926113680323,0.017422343744570412,0.01868363714257093,0.01827967427654187
2.9608,3.6478709714817272,2.9608,1.0854595020898092,2.727692736854431,3.2563785062694275,3.5473650292446943,3.6291959592721486,3.5676688505704233,3.655387460722775,3.638726198154295,3.6358217922306584,3.6457002193317334,3.641315286744947,3.640209666499391,0.6870709714817274,2.562411469391918,0.9201782346272962,0.39149246521229975,0.10050594223703291,0.01867501220957868,0.08020212091130396,0.0075164892410479744,0.009144773327432354,0.012049179251068853,0.0021707521499938487,0.006555684736780254,0.007661304982336414
64.4759,12.526007491338587,64.4759,4.166291510568782,15.475609384614987,12.498874531706345,12.514265157141335,12.514502005117626,12.51450503320018,12.514505678110094,12.514277360337964,12.515164165615571,12.515102014912344,12.51801209828611,12.517598758275684,51.94989250866141,8.359715980769806,2.9496018932764,0.02713295963224205,0.011742334197252902,0.011505486220961814,0.011502458138407334,0.011501813228493418,0.0117301310006237,0.01084332572301605,0.01090547642624351,0.007995393052476985,0.008408733062903906
35.3217,10.75544239851668,35.3217,3.5644975059478106,9.90930697554461,10.693492517843431,10.72141037070074,10.722189524214144,10.720855605317775,10.722211574156965,10.721483667883613,10.72314638494314,10.72296645902994,10.725171772473029,10.72476301143531,24.566257601483322,7.190944892568869,0.8461354229720701,0.06194988067324836,0.034032027815939614,0.03325287430253532,0.034586793198904786,0.03323082435971436,0.03395873063306709,0.032296013573539284,0.03247593948673888,0.030270626043650495,0.03067938708136886
90.0865,13.533109298429537,90.0865,4.500770319869816,20.01579587438395,13.50231095960945,13.513350244220987,13.513472103838147,13.513455215115616,13.513473456450473,13.513354737652667,13.513982778318843,13.513947866543628,13.517105760484894,13.516690693872757,76.55339070157046,9.032338978559721,6.482686575954414,0.030798338820087423,0.019759054208549287,0.019637194591389573,0.019654083313920268,0.01963584197906343,0.019754560776869212,0.019126520110694045,0.019161431885908797,0.016003537944643043,0.01641860455677957
22.5011,9.354758759867275,22.5011,3.1135641969042407,7.226798157035731,9.340692590712722,9.384175622373748,9.386064908528278,9.383211034587726,9.386148789912513,9.384454745782,9.387126061751635,9.386734702727702,9.388085246143204,9.387680920683582,13.146341240132726,6.2411945629630345,2.1279606028315445,0.014066169154553165,0.029416862506472796,0.03130614866100245,0.028452274720450532,0.03139003004523744,0.029695985914724332,0.03236730188435999,0.03197594286042715,0.0333264862759286,0.032922160816307056
1.7246,2.431715069142659,1.7246,0.5449951395360869,3.1644318910220397,1.6349854186082609,2.092311907421997,2.285258690340956,2.379181795266926,2.3821564615680817,2.435827425601647,2.436428777111023,2.4317119482414045,2.4375318953611,2.4346112838497715,0.7071150691426589,1.886719929606572,0.7327168218793809,0.7967296505343979,0.33940316172066165,0.1464563788017026,0.0525332738757327,0.049558607574577085,0.00411235645898822,0.0047137079683641225,3.1209012543165215e-06,0.00581682621844104,0.0028962147071127653
33.0833,10.496128975340998,33.0833,3.4990286233420074,9.454995531988914,10.497085870026023,10.526864774943228,10.527751230637296,10.527773759354947,10.527778013063562,10.526953812645468,10.528735079659869,10.528533201161757,10.530635014631615,10.530226868652049,22.587171024659003,6.9971003519989905,1.0411334433520842,0.0009568946850251336,0.03073579960222972,0.03162225529629836,0.03164478401394888,0.031649037722564444,0.030824837304470165,0.03260610431887123,0.03240422582075908,0.03450603929061735,0.03409789331105095
59.4406,12.277093264513038,59.4406,4.084977494571209,14.55102263818943,12.254932483713628,12.271616053698212,12.271894362930261,12.271685981054532,12.271899044408178,12.27163160812632,12.27259646305234,12.27252478504142,12.275361516897748,12.274948678929437,47.16350673548696,8.192115769941829,2.273929373676392,0.022160780799410418,0.005477210814825995,0.005198901582776472,0.0054072834585063845,0.005194220104860037,0.005461656386717806,0.0044968014606983076,0.004568479471618758,0.0017317476152900468,0.0021445855836006444
8.8207,6.668190926328651,8.8207,2.1771012319488237,4.051580087575526,6.531303695846471,6.638694866819226,6.6501726955786395,6.645968718150967,6.651465657995231,6.643032589159072,6.64955555757025,6.648230039879253,6.646424939123124,6.6460089834254985,2.1525090736713492,4.491089694379827,2.6166108387531253,0.13688723048217977,0.02949605950942491,0.018018230750011632,0.022222208177684166,0.016725268333420473,0.025158337169579603,0.018635368758401327,0.01996088644939853,0.02176598720552736,0.022181942903152674
70.0984,12.801365770432666,70.0984,4.2498999692436845,16.494129392997163,12.749699907731053,12.763864771527182,12.764065398121518,12.764034151051668,12.76406825990129,12.763874279205055,12.764687572485084,12.764633854595091,12.767613599365456,12.767199778452758,57.29703422956733,8.551465801188982,3.692763622564497,0.05166586270161311,0.037500998905484195,0.037300372311147356,0.03733161938099805,0.03729751053137598,0.03749149122761075,0.03667819794758209,0.03673191583757429,0.03375217106720996,0.03416599197990777
92.7777,13.600278462625884,92.7777,4.530206309190931,20.479795768190865,13.590618927572795,13.60133970625737,13.601454635849159,13.601224113279576,13.601455874540315,13.601343821210447,13.601953165443415,13.601919949410252,13.605096038134448,13.604680843169847,79.17742153737412,9.070072153434953,6.879517305564981,0.00965953505308903,0.0010612436314865192,0.0011761732232749011,0.0009456506536924536,0.0011774119144316586,0.0010653585845634694,0.0016747028175316814,0.0016414867843685954,0.004817575508564431,0.004402380543963247
64.1209,12.524814264561885,64.1209,4.160770363825004,15.41082405255683,12.482311091475013,12.49778626988761,12.498025727141641,12.498019873365335,12.49802946115254,12.497798675844132,12.498690569412968,12.498627815395148,12.501533097855512,12.501119790844287,51.59608573543812,8.364043900736881,2.8860097879949453,0.042503173086871016,0.02702799467427397,0.02678853742024323,0.026794391196549583,0.026784803409343638,0.027015588717752337,0.026123695148916326,0.026186449166736736,0.023281166706372147,0.023694473717597475
31.3157,10.363623211396316,31.3157,3.4441195692322504,9.092512431843582,10.332358707696752,10.36379231871173,10.364779984070976,10.363690282746278,10.364811506988206,10.363897126121357,10.36578437657751,10.365562125139235,10.367572195158369,10.367164578948746,20.952076788603684,6.919503642164066,1.2711107795527337,0.03126450369956402,0.0001691073154130862,0.0011567726746601892,6.707134996197794e-05,0.0011882955918895988,0.00027391472504056935,0.0021611651811941357,0.0019389137429186576,0.003948983762052549,0.0035413675524296195
28.096,10.093388942606524,28.096,3.335627217452706,8.423003581753918,10.006881652358118,10.0418551425901,10.04307766470306,10.042079836686478,10.043121149489973,10.041999752775585,10.044115355615512,10.043846992489538,10.045661713767634,10.045255172743836,18.002611057393477,6.757761725153817,1.670385360852606,0.08650729024840587,0.051533800016423825,0.05031127790346268,0.051309105920045894,0.05026779311655005,0.051389189830938875,0.0492735869910117,0.04954195011698559,0.047727228838889246,0.04813376986268736
29.7731,10.222939306628287,29.7731,3.3936053012825425,8.77329487573227,10.180815903847627,10.213851534305661,10.214942391242456,10.212725714922168,10.214979009606246,10.213973294900521,10.215963631060974,10.215720924365952,10.217642429808274,10.217235310325446,19.550160693371712,6.8293340053457445,1.4496444308960168,0.04212340278066051,0.009087772322626364,0.007996915385831471,0.010213591706119018,0.007960297022041374,0.008966011727766343,0.006975675567312933,0.00721838226233551,0.005296876820013452,0.005703996302841574
90.7648,13.5690178449686,90.7648,4.508271545247431,20.132948756310658,13.524814635742294,13.535771872322728,13.53589192735054,13.535812510512839,13.535893249974974,13.53577626612567,13.53639948728489,13.536365016272159,13.539527596531036,13.539112496878017,77.1957821550314,9.06074629972117,6.563930911342057,0.04420320922630694,0.03324597264587226,0.03312591761805983,0.03320533445576146,0.033124594993626744,0.03324157884293122,0.03261835768371135,0.032652828696441816,0.02949024843756476,0.029905348090583317
