x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals
64.7207,1153396678.8044,64.7207,4188.76900849,5499951.086711333,5499951.086711333,22935242.014445566,1135575539.4458573,1153121325.2523437,1153396614.08372,1153396614.0837,1153392490.0353916,1147896727.7176886,1147896727.7176886,1130461436.7899544,17821139.35854268,275353.55205631256,64.72067999839783
88.5045,5492394578.2587,88.5045,7833.046520249999,374841317.8786723,374841317.8786723,1680433643.89381,5430336779.053502,5491693396.841903,5492394489.754175,5492394489.7542,5492386745.21218,5117553260.380028,5117553260.380028,3811960934.36489,62057799.20519829,701181.4167976379,88.50452518463135
39.5495,99272104.8238,39.5495,1564.1629502500002,46830.857404047114,46830.857404047114,172222.96256975544,96762033.51380326,99208639.24873805,99272065.27428922,99272065.2743,99270540.66084975,99225273.96639594,99225273.96639594,99099881.86123024,2510071.309996739,63465.57506194711,39.54951077699661
58.0811,672537744.3229,58.0811,3373.4141772099997,1622061.0229740723,1622061.0229740723,6588552.847959803,660958458.0104946,672338381.221496,672537686.2418411,672537686.2418001,672534370.9087229,670915683.299926,670915683.299926,665949191.4749403,11579286.312405467,199363.10140407085,58.081058979034424
15.0721,833073.1366,15.0721,227.16819841000003,258.740906543335,258.740906543335,701.9240658517552,777801.6041782709,829406.9945471161,833058.0645487814,833058.0645,832845.96840159,832814.3956934566,832814.3956934566,832371.2125341482,55271.53242172906,3666.1420528838644,15.072051218594424
57.2883,628025787.4726,57.2883,3281.94931689,1399899.430372222,1399899.430372222,5666927.8645959925,617063239.6193424,627834430.9379772,628025730.1843448,628025730.1843,628022505.5232831,626625888.0422277,626625888.0422277,622358859.608004,10962547.853257537,191356.53462278843,57.28825521469116
53.6216,451725452.7149,53.6216,2875.27598656,705145.4732800511,705145.4732800511,2807855.407856537,443301134.919604,451568346.9184926,451725399.09332013,451725399.09330004,451722577.43891346,451020307.24161994,451020307.24161994,448917597.3070435,8424317.795296013,157105.79640740156,53.62157988548279
48.6667,278725243.2311,48.6667,2368.44768889,275636.2032113988,275636.2032113988,1070845.276248864,272998017.12855643,278607561.5835648,278725194.5643946,278725194.5644,278722874.78341115,278449607.0278886,278449607.0278886,277654397.95485115,5727226.102543592,117681.64753520489,48.666705429553986
3.6757,920.3546,3.6757,13.51077049,16.838608246284448,16.838608246284448,21.919550361195032,670.9656568264099,853.5065760598649,916.6788856399579,916.6789,906.84382951,903.5159917537155,903.5159917537155,898.435049638805,249.38894317359006,66.84802394013514,3.675714360042093
86.4234,4877656746.9941,86.4234,7469.00406756,261165851.59275547,261165851.59275547,1164606036.4360433,4821217673.079297,4877003694.840525,4877656660.5707245,4877656660.5707,4877649277.990032,4616490895.401344,4616490895.401344,3713050710.5580564,56439073.91480255,653052.1535749435,86.4233751296997
70.964,1825382539.2981,70.964,5035.889295999999,17017013.370049372,17017013.370049372,72529449.92683773,1799659884.595227,1825020065.5967941,1825382468.3340914,1825382468.3341,1825377503.408804,1808365525.9280505,1808365525.9280505,1752853089.3712623,25722654.70287299,362473.70130586624,70.96400856971741
4.0721,1482.8158,4.0721,16.581998409999997,18.17465498436362,18.17465498436362,25.520102403965655,1119.6754936754821,1394.6381649447244,1478.7437190800854,1478.7437,1466.23380159,1464.6411450156365,1464.6411450156365,1457.2956975960344,363.14030632451795,88.17763505527569,4.072080919914697
50.1532,323772598.6229,50.1532,2515.34347024,365950.8321855917,365950.8321855917,1432727.6334254846,317316927.8288166,323643880.60209566,323772548.46969754,323772548.46970004,323770083.2794298,323406647.79071444,323406647.79071444,322339870.98947453,6455670.794083416,128718.02080434561,50.15320247411728
78.6937,3056708239.0706,78.6937,6192.698419690001,67390434.01524165,67390434.01524165,294197192.123812,3017865127.609664,3056214641.326895,3056708160.3769445,3056708160.3769,3056702046.3721805,2989317805.0553584,2989317805.0553584,2762511046.946788,38843111.46093607,493597.74370479584,78.69365549087524
95.8378,8170328973.0286,95.8378,9184.88390884,1325189870.388007,1325189870.388007,6046387075.900858,8085077340.820984,8169439433.239851,8170328877.190838,8170328877.1908,8170319788.1446905,6845139102.640593,6845139102.640593,2123941897.1277418,85251632.20761585,889539.7887487411,95.83776187896729
