x1,x2,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals
99.4435,47.3678,-0.3096105798839785,99.4435,-0.8854516269086251,0.5739506787207447,-0.9905024206651422,-0.31150094818788043,-0.31150094818788043,-0.31150094818788043,-0.3115157800730964,-0.31150465604884264,-0.31135101877570115,-0.31179945921659347,-0.31156396102519646,-0.3115625184011064,-0.31156335377272626,-0.3124341640551868,-0.3097905979244341,99.75311057988398,0.5758410470246467,0.8835612586047232,0.6808918407811637,0.0018903683039019348,0.0018903683039019348,0.0018903683039019348,0.0019052001891178838,0.0018940761648641447,0.001740438891722651,0.002188879332614968,0.001953381141217958,0.0019519385171278825,0.0019527738887477608,0.0028235841712083154,0.00018001804045558734
66.7592,47.233,-0.3002827378998629,66.7592,-0.7073585450016093,0.412780759301828,-0.9302353101323405,-0.2945777856997813,-0.2945777856997813,-0.2945777856997813,-0.2946104450312399,-0.29458594996692367,-0.2947674197299818,-0.29511552330625135,-0.2947462405003647,-0.29474305791114586,-0.29474381772777625,-0.29592336480602977,-0.2932896813071891,67.05948273789987,0.40707580710174646,0.7130634972016909,0.6299525722324777,0.005704952200081548,0.005704952200081548,0.005704952200081548,0.0056722928686229745,0.005696787932939207,0.005515318169881045,0.005167214593611524,0.005536497399498186,0.005539679988717017,0.0055389201720866255,0.004359373093833108,0.006993056592673796
2.53,23.2816,1.5724824823693688,2.53,0.5741721483545726,0.99415577952411,0.8404825200634927,1.5683279278786828,1.5683279278786828,1.5683279278786828,1.5777536163088013,1.5706755330780202,1.5707425213481807,1.5688292921091382,1.571472602537341,1.5719555287577893,1.5712202791570875,1.562399966461118,1.5745678925892703,0.957517517630631,0.9983103340147962,0.5783267028452588,0.7319999623058762,0.004154554490686024,0.004154554490686024,0.004154554490686024,0.00527113393943246,0.001806949291348614,0.001739961021188119,0.0036531902602305877,0.0010098798320279379,0.0005269536115795059,0.001262203212281321,0.010082515908250933,0.0020854102199014957
36.8189,36.6584,-1.4561160709045258,36.8189,-0.770873837662779,-0.6913567407551556,-0.9589283617758751,-1.4622305784179346,-1.4622305784179346,-1.462230578418263,-1.4623684590322956,-1.4622650465401785,-1.4611194220075219,-1.4632445853058214,-1.4622340646906271,-1.4622237690915594,-1.4622340951846509,-1.4623446036168923,-1.4600545104480573,38.27501607090453,0.6852422332417468,0.7647593301493701,0.4971877091286506,0.006114507513408807,0.006114507513408807,0.006114507513737211,0.006252388127769848,0.006148975635652754,0.005003351102996101,0.0071285144012955826,0.006117993786101339,0.0061076981870336056,0.0061180242801250895,0.0062285327123665635,0.003938439543531569
29.3711,79.9484,0.1073773708984359,29.3711,-0.8897358260291793,0.9844802727002384,-0.9912259770388839,0.09474444667105908,0.09474444667105908,0.09474444667105908,0.09474587901002374,0.09474480475241684,0.09497032298792571,0.09399911418928675,0.09487096145410491,0.09488616865414297,0.09486696156286889,0.0942386978363795,0.0971707930583216,29.26372262910156,0.9971131969276152,0.8771029018018025,1.0986033479373198,0.012632924227376816,0.012632924227376816,0.012632924227376816,0.012631491888412158,0.012632566146019056,0.012407047910510186,0.013378256709149147,0.012506409444330985,0.012491202244292926,0.012510409335567005,0.013138673062056391,0.010206577840114292
38.4965,82.1059,0.2566578789044078,38.4965,0.7155339575712195,-0.46090951582532474,0.93441322761404,0.25462444174589477,0.25462444174589466,0.25462444174589477,0.2546957931693831,0.2546422764782337,0.2547151535479106,0.25374944167295765,0.25380640812211985,0.25381557286994083,0.2538259512553695,0.252618054896629,0.2550526293781347,38.23984212109559,0.45887607866681174,0.7175673947297325,0.6777553487096322,0.0020334371585130073,0.0020334371585131183,0.0020334371585130073,0.0019620857350246546,0.0020156024261741012,0.0019427253564971991,0.002908437231450123,0.0028514707822879237,0.002842306034466946,0.0028319276490382794,0.004039824007778803,0.001605249526273056
46.5641,50.6532,1.3386714835730729,46.5641,0.5310080964226148,0.8043185534078943,0.8021765120842026,1.3353266498305092,1.3353266498305092,1.3353266498305092,1.3355906091355507,1.335392631505023,1.3348070906143144,1.3343946730269576,1.3347652400128518,1.3347717002680834,1.3347767034312041,1.333367030781891,1.3354612358943752,45.22542851642693,0.807663387150458,0.5343529301651786,0.5364949714888703,0.0033448337425636687,0.0033448337425636687,0.0033448337425636687,0.003080874437522141,0.003278852068049787,0.0038643929587585113,0.004276810546115284,0.0039062435602210677,0.0038997833049894126,0.0038947801418687256,0.005304452791181857,0.0032102476786977086
44.565,88.6747,0.7462191097101458,44.565,0.5502827651325034,0.20258001164146486,0.8198568482002783,0.7528627767739683,0.7528627767739683,0.7528627767739683,0.7529717762638212,0.7528900241808902,0.7529091012336617,0.7521135359236163,0.7521303711311804,0.7521372802560318,0.7521456913030974,0.7512586134186168,0.7533555505606058,43.81878089028985,0.19593634457764242,0.5436390980686809,0.07363773849013244,0.006643667063822467,0.006643667063822467,0.006643667063822467,0.006752666553675346,0.006670914470744416,0.0066899915235159035,0.005894426213470472,0.005911261421034597,0.005918170545885948,0.005926581592951563,0.005039503708470949,0.007136440850459946
61.3857,99.9834,-0.8530458182851353,61.3857,-0.9922420811792604,0.13206489895038814,-0.9999596478247682,-0.8601771822288722,-0.8601771822288722,-0.8601771822288722,-0.8602603903079851,-0.8601979829910699,-0.8600721027801307,-0.8605402607765152,-0.860266890533521,-0.8602631848038221,-0.8602655329135664,-0.8598992595174629,-0.8582131177705635,62.23874581828513,0.13919626289412512,0.9851107172355233,0.14691382953963295,0.007131363943736924,0.007131363943736924,0.007131363943736924,0.007214572022849808,0.007152164705934605,0.007026284494995427,0.007494442491379982,0.0072210722483857515,0.007217366518686874,0.007219714628431184,0.006853441232327673,0.005167299485428267
60.6836,39.4735,-0.9057253345091132,60.6836,-0.8378537078497001,-0.07268976479933074,-0.9803321963253686,-0.9105434726490309,-0.9105434726490309,-0.9105434726492576,-0.9105485267272135,-0.9105447361641933,-0.911180211926957,-0.9113801145283676,-0.9110397054335395,-0.9110358541271829,-0.9110317900300334,-0.9104506231451075,-0.9111676101052113,61.58932533450911,0.06787162665941304,0.8330355697097824,0.07460686181625542,0.004818138139917716,0.004818138139917716,0.004818138140144423,0.004823192218100347,0.004819401655080102,0.005454877417843784,0.005654780019254457,0.005314370924426326,0.00531051961806972,0.005306455520920239,0.004725288635994307,0.005442275596098112
