x1,x2,y
1.6324,2.4167,-0.8107048734502333
1.4907,1.1634,0.8688886092967685
1.5031,2.3879,-2.0134152155679503
2.5396,1.0832,1.596257751401498
2.2322,1.2348,0.8287343797741051
2.1814,2.8011,-1.8400472049245498
1.3499,1.3254,-0.0991579768295448
1.0249,1.8146,-0.8851103563090652
1.917,2.6476,-1.5136697160992028
1.7262,2.5777,-1.459992236122619
2.4761,2.7702,-1.9120687396381775
1.8135,1.5564,0.24412072072104218
2.7873,2.157,-0.4347021363135022
2.9709,1.4503,-0.5292771319718279
2.8392,1.6926,-0.39828081129069814
2.6932,1.7751,-0.4719823049096003
2.3712,2.2069,-1.0924696674430026
1.2033,2.9976,-2.161254181240531
2.0054,1.9627,-1.4857315025711357
1.1107,2.0724,-0.9438856781073236
