x1,x2,y
2.0771,2.9488,0.6309374187936151
1.4249,2.7133,2.2281553172347284
1.9069,2.0409,-0.5977042418897712
2.9839,1.5453,0.5048550928759328
1.6835,1.6451,1.1435524224649547
1.6463,2.8318,1.250991574380142
1.3824,1.9759,0.8593630027861117
1.0788,1.2967,2.815663668149648
2.2031,2.5761,1.4064419915781752
2.4645,2.7905,1.447640977246266
2.8841,1.3841,1.1842617811274154
2.3921,1.7677,1.151060081686663
2.7925,2.4251,0.12140839010770148
1.9713,2.2771,-0.5702531225492793
2.7455,1.0328,0.914596604112423
1.0356,1.1064,1.9933590719953893
1.8899,2.1162,-0.4426875498656344
2.6341,2.3717,0.32606362237203357
2.6983,2.4564,0.01116062239082699
1.8319,1.0687,1.200566281358161
2.9364,1.4517,0.6402892972406431
2.4065,1.819,1.0285098338081125
1.2017,1.1618,0.37469823788532075
1.27,1.2233,2.2744847689244017
1.4799,2.9737,1.9208857912097623
2.0114,1.9053,-0.5674917999361082
1.521,2.6411,1.8840631955706582
1.1139,2.5205,1.0295275531280357
2.3113,2.8928,1.9621063770017235
1.7185,2.1911,-0.30188630844056935
1.5564,1.3269,2.301512061753626
2.528,1.8842,-0.4199912191386843
2.5689,2.0589,-0.40969217008560627
1.3353,2.2479,-0.3391153841855086
1.1865,1.68,0.7350362258555823
1.7721,2.6867,2.286555047103274
2.1264,1.5896,1.5759267490086342
2.8087,2.319,-0.08598633757829721
2.1986,1.7183,0.7497748877440523
2.2855,1.4311,1.3158797032554874
