x1,x2,y
1.0,1.0513,0.820437371542815
1.1026,1.1538,0.7077650541149
1.2051,1.2564,0.563186406451688
1.3077,1.359,0.4007919529881193
1.4103,1.4615,0.19942698150097105
1.5128,1.5641,0.02338813415723299
1.6154,1.6667,-0.18356108957494513
1.7179,1.7692,-0.39873754609186524
1.8205,1.8718,-0.5893254663904605
1.9231,1.9744,-0.7265402224608614
2.0256,2.0769,-0.8665079340969662
2.1282,2.1795,-0.9489116354364029
2.2308,2.2821,-1.0458366023921277
2.3333,2.3846,-1.046878665151774
2.4359,2.4872,-1.0205453154377089
2.5385,2.5897,-0.9721189392336314
2.641,2.6923,-0.8828310042372586
2.7436,2.7949,-0.7309104972985027
2.8462,2.8974,-0.567897211408779
2.9487,3.0,-0.37181520001503093
