x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals
64.7207,74648640494.53006,64.7207,5499951.086711333,2308023513.3348107,355960684.29771817,66038975.801889464,96699660733.81981,20801698689.38578,74222521356.82632,74221071767.08434,74630819355.25935,74648636241.1282,74648640429.80936,74643140543.44334,72340616981.19525,74292679810.23235,74582601518.72816,22051020239.28975,53846941805.14428,426119137.70373535,427568727.4457245,17821139.270706177,4253.40185546875
88.5045,486101636039.7631,88.5045,374841317.8786723,47349456071.08883,33175143418.19295,49368417842.88441,645507719839.2926,538432816626.5499,485723977828.9271,485713779180.93146,486039578240.7942,486101628118.4483,486101635951.2586,485726794721.88446,438752179968.6743,452926492621.5702,436733218196.8787,159406083799.52948,52331180586.786804,377658210.83599854,387856858.83166504,62057798.968933105,7921.3148193359375
39.5495,3926162149.321206,39.5495,46830.857404047114,29560498.015336413,1852136.9949013614,60051.038391288086,4874578220.460723,1418304.7753887158,3860267095.2193832,3860200640.5527825,3923652077.967966,3926160545.5655017,3926162109.771706,3926115318.463802,3896601651.3058696,3924310012.326305,3926102098.282815,948416071.1395168,3924743844.5458174,65895054.10182285,65961508.76842356,2510071.353240013,1603.7557044029236
58.0811,39061732039.49655,58.0811,1622061.0229740723,849694143.4748816,94211088.4814594,10413067.570738154,50151229648.02964,3855248655.074065,38759169537.911575,38758432230.42241,39050152753.56383,39061728608.381,39061731981.41545,39060109978.47358,38212037896.02167,38967520951.01509,39051318971.92581,11089497608.533089,35206483384.422485,302562501.5849762,303299809.07414246,11579285.932723999,3431.1155548095703
15.0721,12556176.668622578,15.0721,258.740906543335,23679.74356896534,3899.768817511799,66.23205955514538,14014119.99776593,9.814559679662243e-06,11798426.800809791,11798289.2488162,12500905.162513588,12555934.45468569,12556161.596522577,12555917.927716034,12532496.925053611,12552276.899805065,12556110.436563022,1457943.3291433528,12556176.668612763,757749.8678127863,757887.419806378,55271.50610898994,242.21393688768148
57.2883,35978529777.85472,57.2883,1399899.430372222,749697983.3931283,80197858.53699297,8351982.680420763,46139772412.29885,3054072734.0973334,35690035601.770905,35689358978.66222,35967567229.90411,35978526438.5198,35978529720.56642,35977129878.42435,35228831794.46159,35898331919.317726,35970177795.1743,10161242634.44413,32924457043.75739,288494176.0838165,289170799.1925049,10962547.9506073,3339.3349227905273
53.6216,24222241589.246544,53.6216,705145.4732800511,412560524.5212698,37811028.51003359,3011376.040267391,30890737919.386276,940286781.5533267,23995077163.560707,23994629704.581116,24213817271.12464,24222238660.022373,24222241535.624943,24221536443.773262,23809681064.725273,24184430560.73651,24219230213.206276,6668496330.139732,23281954807.69322,227164425.6858368,227611884.66542816,8424318.121902466,2929.2241706848145
48.6667,13564637843.522713,48.6667,275636.2032113988,174630226.9700483,13414304.41082818,758743.8583579991,17155776744.806953,142251020.49033663,13408354977.576078,13408111045.125328,13558910617.318874,13564635426.307024,13564637794.856012,13564362207.319502,13390007616.552664,13551223539.111885,13563879099.664354,3591138901.2842407,13422386823.032375,156282865.9466343,156526798.39738464,5727226.203838348,2417.2156887054443
3.6757,3387.13958994398,3.6757,16.838608246284448,20.010956862940635,61.893672330867744,2.7804302737099924,2686.825343300845,2.4370171112196734e-12,2470.1853545904037,2472.5442280350535,3137.2341216232453,3369.4365799467932,3383.46388994398,3370.3009816976955,3367.1286330810394,3325.245917613112,3384.35915967027,700.314246643135,3387.1395899439776,916.9542353535762,914.5953619089264,249.9054683207346,17.703009997186655
86.4234,421543680194.616,86.4234,261165851.59275547,37374130224.87671,22570840858.541344,27669595978.30327,558749874621.9978,459889241743.71594,421076603761.49414,421067809437.53827,421487241120.68066,421543672639.16797,421543680108.1926,421282514343.02325,384169549969.7393,398972839336.0747,393874084216.31274,137206194427.38177,38345561549.099915,467076433.1218872,475870757.0777588,56439073.93536377,7555.448059082031
70.964,129536446589.28712,70.964,17017013.370049372,5501512457.537937,1207595336.7921836,375093469.86137605,169054167513.35675,70167644280.34601,129002887970.76562,129000312822.86148,129510723935.0109,129536441482.86046,129536446518.32312,129519429575.91707,124034934131.74919,128328851252.49493,129161353119.42575,39517720924.069626,59368802308.94112,533558618.52149963,536133766.4256439,25722654.27622986,5106.426666259766
4.0721,6042.326096595035,4.0721,18.17465498436362,29.248283147918148,74.00901256182709,3.1046064774932307,5000.763869939661,1.3192576300196908e-12,4570.501185031518,4573.139041009798,5679.106071471412,6021.592298466016,6038.253996595035,6024.151441610671,6013.077813447117,5968.317084033208,6039.221490117542,1041.5622266553737,6042.326096595034,1471.8249115635172,1469.1870555852365,363.2200251236227,20.733798129019306
50.1532,16238231943.386703,50.1532,365950.8321855917,227566235.88662824,18353605.276770417,1147360.1290500055,20590679054.242943,260704438.77995175,16062267419.3915,16061972934.600496,16231776272.613024,16238229377.910435,16238231893.233503,16237865992.554518,16010665707.500074,16219878338.109934,16237084583.257654,4352447110.856239,15977527504.606752,175964523.99520302,176259008.7862072,6455670.773679733,2565.4762687683105
78.6937,240543681231.41144,78.6937,67390434.01524165,14886257273.312101,5303202597.265223,3221596617.3877497,316513086290.5097,213424197252.86578,239947776465.8787,239942870401.24612,240504838120.1863,240543674960.2552,240543681152.71774,240476290797.3962,225657423958.09933,235240478634.1462,237322084614.02368,75969405059.09827,27119483978.545654,595904765.5327454,600810830.1653137,38843111.225128174,6271.15625
95.8378,783026354147.0013,95.8378,1325189870.388007,105344072827.45511,127003281760.27173,379739973382.62476,1046176892595.8363,816114171689.2097,783249406800.5658,783232669007.6777,782941102514.9542,783026344866.4402,783026354051.1636,781701164276.6133,677682281319.5463,656023072386.7296,403286380764.3766,263150538448.83496,33087817542.208374,223052653.56445312,206314860.6763916,85251632.04711914,9280.561157226562
69.6757,116082376105.19003,69.6757,13497755.30416205,4622161049.111335,940465549.2462038,262109168.98146024,151273150430.12762,56011817481.40735,115568683077.60213,115566386024.93051,116058464783.27626,116082371180.99153,116082376035.51433,116068878349.88586,111460215056.0787,115141910555.94383,115820266936.20857,35190774324.93759,60070558623.782684,513693027.5879059,515990080.2595215,23911321.913772583,4924.198501586914
11.7027,2808723.1687155026,11.7027,116.45955422142694,4966.80458794618,1362.8912251870931,25.939677883585812,3020015.0576091637,2.562266540276193e-08,2583669.9830227755,2583649.459453064,2788215.9124409826,2808574.8100147713,2808711.466015503,2808606.709161281,2803756.3641275563,2807360.2774903155,2808697.229037619,211291.8888936611,2808723.168715477,225053.1856927271,225073.70926243858,20507.256274519954,148.35870073130354
99.7027,992246105044.7788,99.7027,2562304745.0800953,157449551852.40695,255468701307.2972,1112905235245.4922,1329705325018.25,940741601698.9817,993027145967.27,993005741392.7076,992146287803.677,992246095003.9011,992246104945.076,989683800299.6987,834796553192.3718,736777403737.4816,120659130200.71338,337459219973.4712,51504503345.79712,781040922.4912109,759636347.928833,99817241.10180664,10040.877685546875
37.3694,2798187020.824669,37.3694,30351.73889102589,18465648.99478195,1134226.271314303,32742.555687196043,3455950433.92545,358861.5272428431,2746692055.683342,2746645508.9072366,2796183267.4394426,2798185586.9665003,2798186983.455269,2798156669.0857778,2779721371.829887,2797052794.5533547,2798154278.2689815,657763413.100781,2797828159.297426,51494965.141326904,51541511.91743231,2003753.3852262497,1433.8581686019897
99.4054,974654987548.0573,99.4054,2435939136.7071815,152725235702.70966,242145504260.03204,1024559707037.1162,1305835337069.5798,932096109347.629,975385747390.0328,975364736717.3763,974556352570.3817,974654977567.2228,974654987448.6519,972219048411.3501,821929751845.3477,732509483288.0251,49904719489.05896,331180349521.5226,42558878200.42822,730759841.9755859,709749169.3190918,98634977.67553711,9980.83447265625
31.7207,1051884923.3191922,31.7207,9661.16292305618,4914041.827476861,306458.85073338816,6801.664823212573,1278922301.092271,5451.6956381300815,1027073978.5029962,1027057377.1954794,1050839523.9246907,1051883885.4739312,1051884891.5984921,1051875262.1562691,1046970881.4917153,1051578464.4684588,1051878121.654369,227037377.77307892,1051879471.623554,24810944.816195965,24827546.123712778,1045399.3945014477,1037.845260977745
71.3604,133928384573.47438,71.3604,18271906.622074235,5801452805.995645,1303890565.3138661,418826405.11002535,174863913571.35486,75018679737.03203,133389079811.38776,133386413624.66797,133902084433.54753,133928379409.996,133928384502.11398,133910112666.85231,128126931767.47873,132624494008.1605,133509558168.36435,40935528997.88048,58909704836.44235,539304762.0866241,541970948.8064117,26300139.926849365,5163.478378295898
67.5946,96815524382.49132,67.5946,9269876.213679165,3469745663.9738436,626593574.7131577,146904744.4665296,125857553937.88544,37879466308.86565,96336982314.75737,96335081203.84886,96794334869.34555,96815519745.77367,96815524314.89671,96806254506.27763,93345778718.51747,96188930807.77817,96668619638.0248,29042029555.39412,58936058073.62567,478542067.73394775,480443178.64245605,21189513.145767212,4636.7176513671875
31.8198,1071648357.8330104,31.8198,9859.967341836844,5036907.2415872365,313742.18882378,6991.797867366563,1303351019.3540006,5918.8389052937055,1046485037.9263921,1046468107.1377472,1070589940.2062154,1071647313.3291609,1071648326.0132104,1071638497.8656687,1066611450.5914232,1071334615.6441866,1071641366.035143,231702661.52099013,1071642438.9941051,25163319.906618357,25180250.695263267,1058417.6267950535,1044.5038495063782
61.8468,56883052478.04158,61.8468,3250756.2897408474,1513186365.077758,201048874.10034424,29686899.090969734,73412693656.152,10596344421.579622,56511038932.573,56509947287.11605,56868181196.73435,56883048591.42187,56883052416.19478,56879801721.75184,55369866112.96382,56682003603.94124,56853365578.95061,16529641178.110413,46286708056.46196,372013545.46858215,373105190.9255295,14871281.307228088,3886.61971282959
8.6306,467441.2847777923,8.6306,54.83536211572159,898.4693427160893,473.2620762759467,11.035240701656873,476252.1523108165,8.983558568726098e-11,415381.5579875268,415383.84001261677,461167.0713786452,467358.2924534261,467432.6541777923,467386.4494156766,466542.8154350762,466968.02270151634,467430.24953709065,8810.867533024226,467441.28477779217,52059.72679026547,52057.44476517552,6274.213399147091,82.99232436617604
63.9279,69340956683.27496,63.9279,4759142.28382768,2057360920.360944,304241972.00630754,52967713.7292416,89733815801.09128,17405498422.24736,68929711144.09148,68928368907.22408,69323989531.85757,69340952532.22108,69340956619.34706,69336197540.99113,67283595762.91402,69036714711.26866,69287988969.54572,20392859117.816315,51935458261.0276,411245539.18348694,412587776.05088806,16967151.417388916,4151.05387878418
24.6847,235790923.85654747,24.6847,2206.341899909051,719129.7030411655,54462.887896684944,960.5036804253895,279375398.8731609,5.99179023762271,227958113.4143239,227954711.73033923,235403960.31568435,235790289.98109022,235790899.17184746,235788717.51464757,235071794.1535063,235736460.9686508,235789963.35286704,43584475.016613424,235790917.86475724,7832810.442223579,7836212.126208246,386963.5408631265,633.8754572570324
74.3333,170994706594.68677,74.3333,31092381.18653177,8576056135.79756,2311199298.4528217,957703561.3157277,223987298475.4418,119549637721.80548,170419372097.6935,170415933153.97156,170963759789.55505,170994700995.25162,170994706520.35345,170963614213.50024,162418650458.88922,168683507296.23395,170037003033.37103,52992591880.755035,51445068872.88129,575334496.9932556,578773440.71521,30946805.131713867,5599.435150146484
23.7928,189374367.9654289,23.7928,1820.881977156617,548186.9748401449,43323.88070609196,749.4390078910109,223482096.23681572,2.161397009515774,182777826.2605547,182775133.6805748,189039842.54811618,189373777.77782956,189374344.17262888,189372547.08345172,188826180.99058875,189331044.0847228,189373618.526421,34107728.27138683,189374365.80403188,6596541.704874188,6599234.284854084,334525.4173127115,590.1875993311405
91.973,611941563736.142,91.973,682505180.341183,69557013723.76085,62772048951.519615,129576584499.15146,815023181408.2246,672532090706.1808,611785196230.807,611772240533.9076,611869221947.6567,611941555184.9843,611941563644.169,611259058555.8008,542384550012.3811,549169514784.6224,482364979236.9905,203081617672.08264,60590526970.03882,156367505.33496094,169323202.234375,72341788.48522949,8551.15771484375
25.8739,312096847.3077806,25.8739,2844.902465168358,1021488.0585594423,73608.72189351957,1337.1578724290807,371652416.51937586,21.984094506477458,302348324.6006072,302343740.3404129,311630655.60645217,312096152.0665671,312096821.4338806,312094002.40531546,311075359.2492212,312023238.5858871,312095510.1499082,59555569.21159524,312096825.3236861,9748522.707173407,9753106.967367709,466191.7013284564,695.2412135004997
41.8288,5487331823.064496,41.8288,73378.57925286895,47357832.3452458,3069337.9158524047,113217.66358644991,6847699354.913802,5274183.843744011,5403576033.747461,5403481580.762801,5484195575.719635,5487330031.323792,5487331781.235696,5487258444.485243,5439973990.719251,5484262485.1486435,5487218605.400909,1360367531.849306,5482057639.220752,83755789.31703472,83850242.30169487,3136247.3448610306,1791.7407035827637
79.2883,251632586594.77783,79.2883,74846736.38531244,16018526081.016687,5934470488.539569,3801132309.2001715,331300143986.40955,228952736051.3982,251037901251.78946,251032759580.86258,251592559999.23816,251632580229.3507,251632586515.48953,251557739858.39252,235614060513.76114,245698116106.23825,247831454285.57767,79667557391.63171,22679850543.37964,594685342.9883728,599827013.9152527,40026595.53967285,6365.4271240234375
