x1,x2,y
67.955165553395,67.39448254991967,-1.5811584408233998
68.3734351465035,67.58726600878737,-0.5133810521571265
67.2140125025512,68.44859639779798,-1.8352176622832548
66.92221956169683,67.5619166813407,-0.6914606553044207
67.19654217935765,67.76785981803738,-1.4419215200060014
67.73675972681224,68.52846814031427,-0.4759306431027921
66.93292027501582,67.00326415500706,-0.9202213267696531
68.39722450445412,67.46933553733777,-0.6012524372469049
68.69772727615782,67.3767592036784,-0.43159710232101733
68.48316741137374,67.60892244395278,-0.5397605762715519
67.6714906912578,67.23379605023315,-0.6317008959608914
68.71736032553909,67.2963435564032,-1.368894431596938
68.07056377743795,68.42341330340659,-0.1540018768576139
68.6685793559904,68.58101520399146,-0.8132979255740329
68.4770014162929,66.98974177998046,0.3946517214059281
67.19188673235698,68.57325045180798,-0.3148174594588409
67.44061565480067,68.01054885966664,-0.1476069548935397
68.2777364571712,67.74300476514178,-0.05961295788012799
67.68738331708317,67.1971197959631,-1.8226386483198982
67.75549615232902,68.25638487084483,-0.929957313676763
