x1,x2,y
0.1,0.15002501250625314,0.26289457774682645
0.20005002501250624,0.25007503751875937,0.27521607756525307
0.3001000500250125,0.35012506253126563,0.3716345030881162
0.40015007503751876,0.4501750875437719,0.529809972011682
0.500200100050025,0.5502251125562782,0.8276080977187149
0.6002501250625312,0.6502751375687843,0.9921758446772408
0.7003001500750374,0.7503251625812906,1.191452506338484
0.8003501750875437,0.8503751875937968,1.2882843710670162
0.90040020010005,0.9504252126063031,1.6298947802770454
1.0004502251125562,1.0504752376188093,1.7634049105613931
1.1005002501250625,1.1505252626313156,1.790653328803016
1.2005502751375687,1.2505752876438219,1.8477659752241091
1.300600300150075,1.3506253126563281,1.942122779062649
1.4006503251625813,1.4506753376688344,2.0021821466958736
1.5007003501750875,1.5507253626813406,1.646552798486586
1.6007503751875938,1.650775387693847,1.4877500332383164
1.7008004002001,1.7508254127063532,1.1553660746424461
1.8008504252126063,1.8508754377188594,0.7162421393751548
1.9009004502251126,1.9509254627313657,0.351261947812981
2.0009504752376186,2.0509754877438717,-0.01444564456614577
2.101000500250125,2.151025512756378,-0.2013179150210183
2.201050525262631,2.2510755377688842,-0.10643093833435881
2.3011005502751374,2.3511255627813905,0.04025684399751429
2.4011505752876436,2.4511755877938968,0.5022478610444056
2.50120060030015,2.551225612806403,0.7377500364393224
2.601250625312656,2.6512756378189093,1.019679782396963
2.7013006503251624,2.7513256628314156,1.3439333444940325
2.8013506753376687,2.851375687843922,1.2842832064344645
2.901400700350175,2.951425712856428,1.0733226942246645
3.001450725362681,3.0514757378689343,0.41225956975576045
3.1015007503751875,3.1515257628814406,-0.3896314307202674
3.2015507753876937,3.251575787893947,-0.8501381612243949
3.3016008004002,3.351625812906453,-1.1193209853344845
3.4016508254127062,3.4516758379189594,-0.9492392871024988
3.5017008504252125,3.5517258629314656,-0.47935039221665776
3.6017508754377188,3.651775887943972,0.14309504064036502
3.701800900450225,3.751825912956478,0.4773753047116987
3.8018509254627313,3.8518759379689844,0.18463881639247057
3.9019009504752376,3.9519259629814907,-0.5706776416383765
4.001950975487744,4.0519759879939965,-1.3929634333855927
4.102001000500249,4.152026013006503,-1.788094387494051
4.2020510255127554,4.252076038019009,-1.4561609313360981
4.302101050525262,4.352126063031515,-0.8403803975106898
4.402151075537768,4.4521760880440215,-0.18449133702910356
4.502201100550274,4.552226113056528,-0.02683705863693579
4.6022511255627805,4.652276138069034,-0.7434761768852822
4.702301150575287,4.75232616308154,-1.579714095155679
4.802351175587793,4.852376188094047,-2.018258663299271
4.902401200600299,4.952426213106553,-1.537546110334611
5.0024512256128055,5.052476238119059,-0.6094197841496078
5.102501250625312,5.152526263131565,0.17117127895430984
5.202551275637818,5.252576288144072,-0.11317251551108107
5.302601300650324,5.352626313156578,-1.1371301427958604
5.402651325662831,5.452676338169084,-1.6954902053438743
5.502701350675337,5.55272636318159,-1.1185440213522861
5.602751375687843,5.652776388194097,0.06049939713528421
5.702801400700349,5.752826413206603,0.30542505717775603
5.802851425712856,5.852876438219109,-0.0402727550604029
5.902901450725362,5.9529264632316155,-1.1560237827839475
6.002951475737868,6.052976488244122,-1.031193174798329
6.103001500750374,6.153026513256628,0.0015830363214875721
6.203051525762881,6.253076538269134,0.9113056872796449
6.303101550775387,6.3531265632816405,0.3870740941678359
6.403151575787893,6.453176588294147,-0.5644111987701375
6.503201600800399,6.553226613306652,-0.5907746688312178
6.603251625812906,6.653276638319158,0.5229611395800097
6.703301650825412,6.753326663331665,1.498584752618233
6.803351675837918,6.853376688344171,0.5696481510136794
6.9034017008504245,6.953426713356677,-0.35010151946534035
7.003451725862931,7.053476738369183,0.35578117449561586
7.103501750875437,7.15352676338169,1.5849891912777907
7.203551775887943,7.253576788394196,1.6611370141223993
7.3036018009004495,7.353626813406702,0.1050074335678047
7.403651825912956,7.4536768384192085,0.06052727022832039
7.503701850925462,7.553726863431715,1.3873384074572441
7.603751875937968,7.653776888444221,1.6670240756343018
7.703801900950475,7.753826913456727,0.6762967970912106
7.803851925962981,7.8538769384692335,0.03795731703481337
7.903901950975487,7.95392696348174,1.3524792918245998
8.003951975987993,8.053976988494247,1.8179494708722035
8.104002001000499,8.154027013506752,0.4585273720269853
8.204052026013006,8.25407703851926,0.24059117040797187
8.304102051025511,8.354127063531765,1.59498517141837
8.404152076038018,8.454177088544272,1.3889521376867655
8.504202101050524,8.554227113556777,0.10225744195472546
8.604252126063031,8.654277138569284,0.3406577277039823
8.704302151075536,8.75432716358179,1.6597425081801216
8.804352176088043,8.854377188594297,0.5653720948840402
