x1,x2,x3,x4,x5,y
2.6474,2.0305,2.9995,2.8682,2.5561,1.1813780565359038
1.7138,1.7302,1.9111,2.7094,2.0926,-0.22642137306756763
2.0641,1.993,1.9354,1.6429,2.5893,-0.6150413675431257
1.8388,1.0816,2.1787,1.3346,1.4866,0.5055822121824587
2.5155,2.1265,1.3505,1.1081,2.4101,-1.407541150031423
1.3575,1.6213,1.851,1.9722,1.6996,-0.37477826182151064
2.0803,2.7402,1.958,1.5632,1.1231,1.9240520576295395
2.6175,2.3768,2.3097,2.9757,2.5199,1.133690840692541
2.3218,2.9651,1.633,1.0269,2.7578,-0.567854920587484
2.067,1.6393,2.5123,2.6745,1.5946,0.07737718084321307
1.8617,2.87,2.5857,2.1106,1.6286,1.480281730912723
2.9343,1.1104,2.8391,2.2639,1.7214,-0.3315032436219787
2.6962,2.514,1.9571,1.0396,2.3418,0.20992367998742736
1.4588,2.3282,2.7857,2.7201,1.778,1.659016566235407
2.3697,2.2397,2.3526,1.2679,1.3383,1.8642732341352672
2.3152,1.0304,1.2012,1.1895,1.7971,0.1480835284408567
1.4903,1.2974,1.8579,2.6361,2.3966,0.0043349532223419945
2.2724,1.3543,1.8235,2.3899,1.8289,0.4487225068632839
1.1711,2.2889,2.5164,1.2594,2.7011,0.7322841052537
2.1707,1.275,2.3465,1.554,1.485,-0.06297284278077653
2.8031,2.9394,2.0985,2.1964,1.7189,0.8675293298013393
2.5331,1.2097,2.8428,1.3911,2.8836,-1.3438959921303768
1.2428,1.2293,2.6216,2.8991,1.9069,-0.12048146200735407
2.1619,1.4452,2.6548,1.7757,2.6395,-1.2907827136144676
1.2126,2.8763,2.9778,2.6719,2.7576,-0.2500061940458408
2.8313,2.5117,2.7696,2.5141,2.2662,0.4404273059140417
1.7239,1.9421,1.5431,2.6723,1.0534,0.01598511670422409
1.8275,1.5184,2.3437,2.9064,2.2307,-0.10696247430439043
2.0269,2.1159,1.7245,1.9672,1.4247,-0.26363696926741753
1.265,1.4898,1.8561,2.0424,2.9336,-0.5836237939933964
1.6338,2.7911,2.1681,1.5655,1.0919,2.5715079814983293
2.7737,2.9677,2.2757,1.3804,2.216,0.5888691341848823
1.0117,2.7378,1.2406,2.1886,2.0325,-0.6878235964591415
1.6832,2.3077,1.5085,2.3076,1.692,-0.37407254494815223
2.2993,1.4227,2.2212,1.5343,1.45,-0.26250134948212356
1.2131,2.5927,2.0876,1.2395,2.5389,0.6238284303642854
2.6702,2.3525,2.6217,2.9384,1.454,1.1838720678931471
1.3086,1.4998,2.6159,1.3642,1.5832,0.4603821655397557
1.7286,2.592,1.2614,1.8231,1.1518,0.03766531339124707
1.9637,2.5206,2.2164,2.7173,2.8269,1.1162151523511197
