x1,x2,x3,x4,x5,y
2.0977,1.2866,1.9203,2.5005,2.3377,10.237739455068128
2.702,2.4569,2.7957,1.308,2.2416,12.175204669626916
2.3927,1.8111,1.0005,1.2693,1.9846,7.883512286153769
2.5031,1.3223,1.0504,1.535,1.8953,8.241060156667873
1.3614,2.2377,1.8675,2.4283,2.5069,10.552464061027086
1.2644,1.7188,1.7985,2.1093,2.6641,9.885862585720085
2.1802,1.0444,2.2235,2.8822,1.7935,9.687412136609618
2.9616,1.8985,2.6932,1.8503,2.4402,11.866282441508199
1.1203,1.446,1.5575,2.7407,2.3971,9.649427667250814
1.8052,2.9038,2.0307,2.2465,1.3725,10.551525307733142
1.9202,2.0585,2.136,1.0792,2.1149,9.587287399596395
1.1718,1.651,1.6814,2.3895,2.0991,9.05893511082726
1.0284,2.7682,1.1099,2.3168,1.2033,8.145820621846271
2.1166,2.3028,1.4672,1.7626,1.6999,9.441677185556802
1.2234,1.2479,1.1595,2.8443,1.8304,8.562228695753268
2.8421,2.6068,2.5331,2.4841,1.9004,12.737836487231451
1.6391,1.9846,2.9849,1.435,2.8823,11.16384244622998
2.239,1.4578,2.2576,1.7383,2.1949,9.715542017579748
2.3422,2.5313,1.3608,2.9708,2.7852,11.746665497433568
1.4395,2.2711,2.1773,2.575,2.2568,10.633786945768655
1.5751,1.9291,2.8809,1.9679,2.5917,10.836488623726007
2.6318,1.0795,1.9754,2.6257,1.5922,10.097826200860808
1.7873,1.6361,2.3791,1.4992,2.7434,10.053463158551846
1.662,1.1883,1.6418,1.3943,2.0194,7.976618838854476
1.3058,2.9536,1.5147,1.9238,1.2758,9.493343799525974
2.0097,1.5109,1.7275,2.0677,2.987,10.157906148265676
2.8689,2.7259,2.9287,2.9328,1.4339,12.254795245775151
1.525,2.6905,1.8487,2.2656,1.0564,9.268363891733294
1.0564,2.373,2.0608,1.0346,1.5232,8.24592430307588
2.7853,2.0296,2.7179,2.1675,1.6335,11.038464854846403
2.4733,2.8983,2.5659,1.679,2.9473,12.741364577889177
2.6997,1.7988,2.6089,2.0042,1.4562,10.401498199166843
1.7352,2.1525,2.3084,1.1985,2.642,10.689770209977638
1.9642,1.3777,2.4683,1.8085,1.1242,8.601213506938558
1.895,1.5724,1.2847,2.7799,1.7038,9.628273206249208
2.2946,2.4229,2.8449,1.217,1.0338,9.944828404137787
2.5587,2.817,2.435,2.6782,1.1555,11.711385650135453
2.9157,1.1226,1.4222,1.5653,2.4672,9.75804244145012
2.4422,2.1213,1.2115,1.1368,2.8126,9.860150444551293
1.458,2.5649,1.3458,1.607,1.3488,7.901412103934491
