x1,x2,x3,x4,x5,y
1.5498,1.7161,1.6388,2.3889,1.9099,8.911615034394748
2.1182,2.218,2.934,1.6132,1.9781,11.088327644630333
1.4602,1.9973,2.3301,2.2184,2.8426,10.84477113966011
2.183,1.6907,1.1003,2.7054,2.0709,9.711433688686329
1.1458,2.557,1.9722,2.2113,2.8608,10.324795964512855
1.8154,2.9064,2.993,1.3591,1.5368,10.405693451788775
1.7397,1.357,1.9373,1.4506,2.2438,8.933637337072241
1.2097,2.987,1.3956,2.0325,2.9422,10.181164528874238
2.0551,2.19,2.3361,2.8456,1.967,11.482856956767245
1.6704,2.0717,2.536,2.0423,2.5197,10.957265444552988
2.5956,1.0776,1.2144,1.7603,1.5672,8.227437783778559
2.6015,1.5537,2.7279,1.592,2.304,10.623813462875425
1.8211,2.9317,2.0368,2.4502,1.9545,11.202057225671835
2.5563,1.0275,1.9892,1.5655,2.7512,10.297589081751426
1.6689,1.8849,1.3159,2.5406,2.2527,9.697002225149394
1.5598,2.5722,2.7116,2.8524,2.5763,12.691616193987333
2.1812,1.3823,1.4275,2.9615,2.8778,11.263834746106163
2.0528,2.7514,2.4904,2.9767,1.8498,11.962399086510684
1.463,2.0306,1.7553,2.7566,2.3245,10.761908964317579
1.701,1.9174,1.05,2.1915,1.2087,7.9454107460400785
1.0481,1.889,1.7389,1.6389,2.064,8.060492983954003
2.0032,2.7578,1.6371,1.2098,2.6765,10.281928170645752
2.4979,2.2721,2.2318,2.8404,1.5987,11.292669198619228
2.9863,2.8534,2.9496,2.5217,1.0086,12.517746131935095
1.1545,1.4336,1.0692,2.9627,1.0356,8.203587076139998
2.6606,2.2718,2.0083,2.3471,1.7492,11.139262526018804
1.168,1.1515,1.9178,2.2982,1.9415,8.477136383509624
2.255,2.8175,2.6513,1.255,2.3079,11.160110416998151
1.9176,2.66,1.6819,2.6132,1.1427,9.920756950774257
1.7192,1.5284,1.1504,2.8042,1.7409,8.676522794125077
2.6911,1.2619,2.7667,2.3167,2.726,11.99170927578588
2.8716,1.5254,1.2983,2.0462,2.8207,10.649414392492458
2.538,2.0887,1.5099,1.4759,1.5858,9.286980045823363
1.0199,1.7087,1.8502,2.678,2.7052,10.24314508778362
1.3931,1.833,1.1095,1.7556,2.6873,8.53617771222671
1.4057,2.0263,2.58,2.5679,2.6544,10.98531395805935
1.4574,2.1912,1.5899,2.621,1.9444,9.414336860539718
2.9197,2.2518,1.4716,1.5844,2.3882,11.010007802135354
2.7265,1.9812,1.815,1.6262,1.7415,10.22440357049851
1.1969,1.7095,2.0094,2.0136,2.1891,9.288025817717108
