x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals
64.7207,-0.773168562140606,64.7207,0.9498468296837977,-0.5161141195518748,-0.49350415329082836,-0.9117339147869651,-0.9189676390008225,-0.8766570858503872,-0.8766570858503872,-1.0063142095755466,-0.7325552027730975,-0.7205345527730975,-0.7335512370512653,-0.7352411596951052,-0.7652005797274803,-0.7651422698817316,-0.8287164606041956,-0.8104176226140856,-0.8380917953574654,-0.8610820228344327,65.4938685621406,1.7230153918244038,0.2570544425887312,0.27966440884977767,0.13856535264635905,0.14579907686021643,0.10348852370978112,0.10348852370978112,0.2331456474349406,0.04061335936750854,0.052634009367508505,0.03961732508934068,0.03792740244550086,0.007967982413125685,0.008026292258874412,0.05554789846358954,0.037249060473479534,0.06492323321685933,0.08791346069382666
88.5045,-1.954174674291603,88.5045,0.514055106997532,-0.22733055198394375,-0.22537756251760155,-0.9117339147869651,-0.9189676390008225,-0.8690882161070208,-0.8690882161070208,-1.11084226928222,-1.7466005637737405,-1.7345799137737408,-1.7471730532278218,-1.7485640158673799,-1.662257532091298,-1.662399367379839,-1.8804330462722851,-1.8635623428680468,-1.7506452796083685,-1.7959235703442964,90.4586746742916,2.468229781289135,1.7268441223076594,1.7287971117740015,1.0424407595046379,1.0352070352907807,1.0850864581845823,1.0850864581845823,0.8433324050093831,0.20757411051786256,0.2195947605178623,0.20700162106378128,0.2056106584242232,0.29191714220030507,0.2917753069117641,0.07374162801931794,0.09061233142355629,0.2035293946832346,0.15825110394730668
39.5495,-1.064475628226126,39.5495,0.9611681583002663,-0.8597785821320654,-0.7576980830063496,-0.9117339147869651,-0.9189676390008225,-0.8923471012493266,-0.8923471012493266,-0.7891760220540291,-0.9053231984816161,-0.8933025484816162,-0.907677096230685,-0.9097223830120522,-0.9340772938985415,-0.9340260307032515,-0.9288956843399698,-0.9078449704362049,-0.9613592445117485,-0.9575442179726377,40.61397562822613,2.025643786526392,0.2046970460940607,0.3067775452197765,0.152741713439161,0.1455079892253036,0.17212852697679948,0.17212852697679948,0.2752996061720969,0.15915242974450994,0.1711730797445099,0.15679853199544103,0.15475324521407385,0.13039833432758452,0.13044959752287455,0.13557994388615624,0.15663065778992113,0.10311638371437759,0.1069314102534884
58.0811,-1.461217527256883,58.0811,0.9992641884992349,-0.6056231024396609,-0.5692744688765715,-0.9117339147869651,-0.9189676390008225,-0.8796816872867383,-0.8796816872867383,-0.9587183109470598,-1.0234046261715366,-1.0113839761715366,-1.0246094253619578,-1.0263980901240188,-1.0194723766559992,-1.019479275276708,-1.0849776358417207,-1.065367540415746,-1.0748884559669445,-1.0809104531704867,59.542317527256884,2.460481715756118,0.8555944248172221,0.8919430583803115,0.549483612469918,0.5422498882560606,0.5815358399701447,0.5815358399701447,0.5024992163098232,0.43781290108534643,0.4498335510853464,0.43660810189492527,0.4348194371328642,0.4417451506008838,0.44173825198017513,0.37623989141516234,0.3958499868411369,0.38632907128993854,0.3803070740863963
15.0721,-2.015845802398946,15.0721,0.59387228583439,-0.909487249993655,-0.7891889377815696,-0.9117339147869651,-0.9189676390008225,-0.9389271086130043,-0.9389271086130043,-0.7507212568378743,-1.665269660467537,-1.6532490104675372,-1.6772832629926464,-1.6768544844331301,-1.7514298368102268,-1.751272048833746,-1.6436182780055666,-1.6208531050942887,-1.6659480479046072,-1.7296705397505932,17.08794580239895,2.609718088233336,1.106358552405291,1.2266568646173766,1.1041118876119809,1.0968781633981237,1.0769186937859416,1.0769186937859416,1.2651245455610718,0.35057614193140907,0.3625967919314088,0.33856253940629966,0.33899131796581594,0.26441596558871927,0.26457375356519997,0.37222752439337947,0.39499269730465736,0.3498977544943389,0.2861752626483529
57.2883,-0.2144931788166697,57.2883,0.6740162834291383,-0.6165022866740116,-0.5781848986301255,-0.9117339147869651,-0.9189676390008225,-0.8800818617423397,-0.8800818617423397,-0.9524765384537299,-0.3724723282051636,-0.36045167820516366,-0.37370653190471126,-0.3755072808370281,-0.2993951536030116,-0.2995188063704899,-0.2879262934605975,-0.26277675346319285,-0.2316682279875787,-0.21516752114945792,57.50279317881667,0.8885094622458081,0.4020091078573419,0.3636917198134557,0.6972407359702953,0.7044744601841527,0.66558868292567,0.66558868292567,0.7379833596370602,0.15797914938849392,0.14595849938849395,0.15921335308804155,0.1610141020203584,0.0849019747863419,0.08502562755382018,0.0734331146439278,0.048283574646523136,0.01717504917090898,0.0006743423327882081
53.6216,-0.4570819475016849,53.6216,-0.2128832319812337,-0.6671952187958985,-0.6187850990592505,-0.9117339147869651,-0.9189676390008225,-0.8820601433982039,-0.8820601433982039,-0.9221310803404814,-0.35667919470459497,-0.344658544704595,-0.35806504794242355,-0.35992201665498513,-0.4622598993526804,-0.4620648543972282,-0.418014496597493,-0.39839538955320575,-0.5078870463771266,-0.5232588720672108,54.078681947501686,0.2441987155204512,0.2101132712942136,0.1617031515575656,0.4546519672852802,0.46188569149913755,0.42497819589651903,0.42497819589651903,0.4650491328387965,0.10040275279708993,0.1124234027970899,0.09901689955926135,0.09715993084669977,0.00517795185099551,0.004982906895543315,0.03906745090419189,0.05868655794847916,0.05080509887544166,0.06617692456552587
48.6667,-0.6993536220077101,48.6667,-0.9996084138051439,-0.7361701156996201,-0.6714547241767339,-0.9117339147869651,-0.9189676390008225,-0.8851210496182723,-0.8851210496182723,-0.8776163511761825,-0.9913792193305931,-0.9793585693305932,-0.993020878161648,-0.9949527917890227,-0.9942578667407905,-0.9942527993201399,-1.017426629575287,-0.99646974126771,-1.0216339274569681,-1.020240210053919,49.36605362200771,0.30025479179743375,0.03681649369190998,0.02789889783097621,0.21238029277925496,0.21961401699311234,0.1857674276105622,0.1857674276105622,0.1782627291684724,0.292025597322883,0.28000494732288306,0.29366725615393785,0.2955991697813126,0.2949042447330804,0.29489917731242976,0.31807300756757684,0.2971161192599999,0.322280305449258,0.32088658804620884
3.6757,-1.7923197712051664,3.6757,-0.5090729145221569,0.26581837175583045,0.2626989848013025,-0.9117339147869651,-0.9189676390008225,-0.9997479461045046,-0.9997479461045046,-1.1014486085808046,-1.697310988978582,-1.685290338978582,-1.7984538256533442,-1.745674281801681,-1.7897558553614932,-1.78958607678295,-1.6921375994644343,-1.6699971153399495,-1.7049446206190666,-1.7844246040327991,5.468019771205166,1.2832468566830095,2.058138142960997,2.055018756006469,0.8805858564182013,0.8733521322043439,0.7925718251006618,0.7925718251006618,0.6908711626243618,0.09500878222658438,0.10702943222658434,0.006134054448177828,0.04664548940348534,0.0025639158436732146,0.0027336944222164927,0.10018217174073207,0.12232265586521684,0.08737515058609979,0.007895167172367268
86.4234,-1.267552009706643,86.4234,-0.9995618920135446,-0.25043593001233244,-0.24782631373738823,-0.9117339147869651,-0.9189676390008225,-0.8696065993348607,-0.8696065993348607,-1.105375248839429,-1.02933840230688,-1.01731775230688,-1.0299356157859811,-1.031349182388058,-1.0263025829664216,-1.026307911310133,-1.1781655014003967,-1.1618632512585676,-1.1159071521864163,-1.1747921911723873,87.69095200970665,0.26799011769309844,1.0171160796943106,1.0197256959692549,0.355818094919678,0.3485843707058206,0.3979454103717823,0.3979454103717823,0.162176760867214,0.23821360739976316,0.2502342573997631,0.23761639392066192,0.236202827318585,0.24124942674022143,0.24124409839651006,0.08938650830624639,0.10568875844807546,0.15164485752022672,0.09275981853425574
