x1,x2,x3,x4,x5,y
1.4698,2.2595,2.2203,2.8763,1.5533,10.35216574405128
2.1493,1.4633,2.8366,2.4717,1.4308,10.3530335733916
2.9157,2.3224,2.9801,2.172,1.7019,12.0276472733139
1.8981,1.3387,1.1919,1.2635,2.9322,8.609175911376493
1.6118,2.0526,2.1015,1.9099,2.0489,9.684401003914152
2.4423,2.4311,1.7122,2.385,1.0143,9.90778416458649
2.9857,1.3739,1.9842,1.2399,1.0811,8.65539969056518
1.7539,1.975,2.9406,1.8707,1.8193,10.325040983678992
2.207,1.6115,1.5538,1.5735,1.8595,8.788548503176978
1.1555,1.218,2.1995,2.8452,2.4235,9.799772598813085
2.6459,2.8298,1.4403,1.317,2.2228,10.550418583316999
2.2563,1.1583,1.2443,1.7771,2.1266,8.579216890173846
2.3045,1.7537,2.6844,2.6451,1.675,11.056597493358153
2.4933,1.1087,1.3899,1.4106,2.4656,8.821193302719275
2.6898,2.1351,1.942,1.128,2.321,10.235094031078505
2.746,1.0695,1.8224,1.9669,2.698,10.201970515713965
2.0647,2.673,1.8916,2.5675,1.4571,10.697470928340977
2.3929,2.9563,2.387,1.6473,2.371,11.795136887537163
2.8246,1.547,1.4748,2.0022,1.7626,9.611248607401873
1.3681,2.3611,1.5095,2.7571,2.7285,10.749059143429701
1.7281,1.4245,1.2897,1.3974,1.9938,7.810224687165346
1.983,1.5947,1.7984,1.158,2.8173,9.325675862016762
1.1069,1.0131,1.6815,1.692,2.9898,8.39344639563637
2.5153,1.8991,2.4876,2.9551,2.7999,12.606870337323597
1.3,2.8702,2.8652,1.0094,2.6364,10.687795455153347
1.2697,2.2381,2.598,1.7221,2.264,10.122148150736473
1.6847,2.6174,2.0411,2.0893,2.5984,11.022530224890026
1.511,1.92,1.6426,2.5277,2.0564,9.723103593119268
1.58,2.5829,1.3481,2.212,1.256,8.993618916365573
1.2281,2.5167,2.4362,2.3301,2.5074,10.998599503410516
2.0387,2.9142,2.2835,2.7219,2.1762,12.149554756537194
1.9334,2.7872,2.7107,2.2612,1.2025,10.855936153969315
1.0517,1.8308,1.1339,2.1477,1.5245,7.69904088182392
1.4055,1.7319,1.062,1.5474,2.8767,8.565506736069896
2.5738,2.459,1.0119,1.0509,1.3781,8.454591339972078
1.039,2.1618,2.7976,2.4106,1.9185,10.408081653835637
2.8794,1.2608,2.5297,1.8201,1.3403,9.79875896155757
1.84,2.7302,2.0731,2.678,1.1985,10.484966363621474
2.7885,2.0207,2.3285,2.9437,1.6212,11.616077788460416
2.1817,1.6739,2.644,1.4886,1.1407,9.14181314260159
