x1,x2,x3,x4,x5,y
1.0569,1.4341,2.8103,2.567,1.2154,9.028081204143296
1.4098,1.9134,1.2329,2.6364,2.9025,10.000861575216664
1.3275,1.175,2.9321,1.8975,1.5828,8.916131750315461
1.144,1.5757,1.707,2.9656,2.4846,9.914940761160732
2.6638,2.0023,1.3035,2.6536,2.1942,10.885595861405417
1.5392,1.7859,2.3643,1.0981,2.7695,9.507563361467328
2.7713,2.399,2.7499,1.6405,2.0498,11.593548888230256
2.2664,2.947,2.2136,2.3568,1.2305,11.038627997399008
2.1962,2.05,1.127,2.5823,2.6243,10.580824265380107
1.0636,2.6377,2.0862,2.0113,1.4287,9.195936846662528
1.9054,2.2242,1.8667,1.7482,1.5946,9.309372894244053
2.6254,2.6886,1.1524,2.1441,1.6342,10.240793263339153
2.6065,2.3291,2.3497,1.4475,2.5713,11.442526100855249
2.0714,1.4595,2.0665,2.0913,1.6257,9.274238685988234
1.1195,2.9039,2.2068,1.6552,1.6136,9.526024083268412
1.9122,1.5971,2.9245,2.9936,2.1688,11.584459705680038
1.9399,1.6493,1.8143,1.1837,1.9549,8.537005609070224
2.5036,1.2557,1.4907,2.7928,1.789,9.855515249757156
1.8831,2.4928,2.4415,2.4026,1.8007,11.073609124911675
1.0704,2.4261,2.1986,2.0365,1.1277,8.90104068170552
2.1113,1.7872,1.6175,1.5277,1.7855,8.837580216633796
2.4443,2.7742,2.2173,1.069,1.7084,10.2385007487347
2.5416,1.0784,2.5737,1.4223,1.5109,9.086341379465239
1.3182,2.4885,2.1822,2.8232,2.9808,11.797725467600804
1.3166,2.4592,1.1387,2.6886,2.5552,10.17157299807739
2.1444,1.9477,2.4464,2.212,1.9204,10.62203744490394
2.6142,2.845,1.7487,1.8062,1.4118,10.405925756263189
2.2509,1.7676,2.4068,1.4527,1.535,9.407770935095243
1.001,1.581,2.5805,1.5022,2.9154,9.536464277178949
1.2011,1.2315,2.3682,1.3247,2.0769,8.194134042935945
1.3736,1.0871,2.3908,2.1752,1.0701,8.131864130780098
1.4557,2.415,2.2811,2.8379,2.7151,11.713219467866006
1.1919,1.5695,2.1058,1.5542,1.0541,7.419426240712528
2.4866,2.8841,1.2825,2.7765,1.2511,10.720632553747826
1.7681,1.6814,1.853,2.9832,2.4052,10.703308652432089
2.1586,1.4817,1.33,2.8257,1.0097,8.831283276994592
1.7654,2.5681,2.7671,2.1463,1.6594,10.81203155112899
1.7676,2.7712,2.0248,1.0988,2.0334,9.748251930986509
1.8378,2.1552,1.4733,1.9962,1.3739,8.87554355240624
2.8011,2.8217,2.3514,2.7984,2.8556,13.611404380302158
