x1,y
53.2519,8195461.1881
3.8186,286.7082
14.3744,45884.3041
84.6955,52071437.1833
73.4775,29550758.84
11.9929,22567.7255
99.3839,98549888.5366
66.6407,20022786.9194
49.5932,6173551.6913
7.984,4643.9926
62.5631,15569361.0676
13.4359,35208.1549
59.1095,12417645.4149
56.1516,10121678.0344
5.1684,883.491
38.0572,2154325.6605
12.2263,24334.3169
45.3223,4314567.9588
24.1384,354166.7572
87.7871,60075629.3221
85.1842,53280053.0014
28.1046,646909.2249
72.5505,28092433.4368
90.6821,68375744.6129
29.5705,791361.5238
12.3931,25658.9837
20.3892,181734.9795
66.4153,19754285.847
18.8521,133384.6719
40.6882,2809835.0583
86.8875,57657597.0151
45.0916,4227876.2312
56.4048,10304641.4193
22.0821,249049.782
15.7266,65322.7731
86.6677,57078065.0241
80.0842,41652825.9386
83.8234,49965852.1721
3.4858,205.6338
5.9708,1525.4377
73.1092,28964728.7419
2.2722,45.8217
96.594,87967067.4936
92.5933,74307748.1049
4.0715,362.943
52.7419,7887446.5
17.8042,106460.9058
42.4815,3335374.6954
91.3873,70521544.0548
93.8897,78545659.5948
15.5454,62413.193
3.771,273.8377
7.1178,2985.1379
48.5254,5661346.8184
9.6204,9558.4512
2.4979,63.2545
3.2597,161.4261
77.9194,37341529.1757
99.5384,99162568.4324
5.0262,795.4675
1.2614,7.3913
72.9616,28732334.8986
91.8362,71913522.4779
86.1433,55713063.221
58.614,12008222.7355
46.688,4855389.9215
96.4448,87426241.2158
17.2398,93772.5062
30.6348,910484.9117
36.6867,1862244.1216
2.9724,116.1293
76.2464,34246088.602
93.4695,77152691.738
33.5188,1301090.3497
37.7903,2094923.4387
29.9043,827380.3556
63.1499,16159312.3006
99.9141,100664350.4296
46.1302,4628703.195
90.2126,66974548.6402
37.3225,1993782.0296
27.2216,570043.8458
84.9182,52619622.8888
49.1622,5962798.7958
54.1882,8784322.7027
73.3444,29337956.926
98.1335,93695212.4118
48.9582,5864949.2785
98.0064,93211992.5453
67.5053,21078178.6201
2.4569,59.7616
44.7312,4095069.1749
96.9,89084115.6711
95.9221,85551188.5791
97.1845,90132190.6253
88.3395,61597626.1542
94.7522,81463870.2255
20.0636,170544.1031
61.0886,14158222.8791
19.5434,153747.5702
80.7644,43081492.6834
9.4583,8948.0432
90.3913,67505304.7846
95.0556,82509484.5364
3.1219,138.2846
12.5364,26839.617
84.1241,50684502.7367
62.3022,15312313.906
75.3703,32704060.1404
92.7572,74833833.5642
35.6855,1668440.424
27.8653,625354.3863
10.7677,14818.0179
44.5662,4035322.3584
38.7684,2318785.6786
24.2184,358834.0842
8.2316,5225.0722
53.5201,8361014.6394
69.3013,23403344.1326
56.0339,10037462.118
25.1403,416014.5584
16.9152,87009.822
36.8565,1896716.0722
40.5669,2776686.9667
79.2466,39942726.3511
64.3389,17405945.3435
19.9265,165990.0493
93.7105,77949322.8089
71.647,26723682.9648
67.7097,21333663.4537
59.5592,12798206.3688
49.8939,6323863.8519
79.3224,40095278.2262
14.1397,43013.488
96.2442,86703033.243
83.6999,49672921.3505
62.2156,15227700.5986
47.9043,5378482.387
43.1171,3538255.0063
5.901,1458.7641
36.5113,1827130.918
54.8541,9222032.5159
56.4478,10335958.0912
39.2383,2432496.1252
74.9213,31934264.0939
6.6922,2356.9362
63.601,16624110.743
75.1328,32295160.9534
17.0485,89741.078
44.8714,4146355.1531
39.1535,2411672.7908
9.7485,10062.5324
33.597,1313180.7976
12.5971,27351.8204
72.6926,28312398.7675
59.6416,12868875.0169
1.6395,15.9595
64.0616,17108971.2163
58.8199,12177104.6009
89.3052,64327615.2809
14.9276,53218.78
5.0811,828.6277
64.4201,17493633.5771
35.0034,1545355.9226
82.3315,46512678.3171
24.9897,406236.818
68.7042,22610012.6191
87.7032,59846955.7977
23.6152,324755.3474
72.8176,28506959.6649
25.874,466198.9275
42.9691,3490209.5559
46.9549,4966754.3989
82.9589,47942292.1608
38.918,2354544.7941
80.2911,42083571.1204
94.1116,79288826.4226
16.4994,78889.6466
8.537,6015.1453
96.7982,88711322.4807
21.3566,218249.4899
19.4433,150663.557
26.0055,475652.2426
58.3322,11779941.5644
86.1113,55630568.3109
60.9651,14044550.978
68.995,22993818.4293
56.0447,10045167.6833
27.6401,605565.9604
42.4047,3311465.2249
86.2771,56058989.3221
27.5355,596536.201
63.7815,16812872.8786
47.1787,5061602.7651
18.1622,115150.365
67.4102,20960096.079
80.8342,43230149.2461
35.3209,1601768.9065
15.3287,59062.5192
65.23,18386494.9418
54.9286,9272000.7134
79.6433,40745954.2624
10.36,12749.2673
65.982,19245725.201
45.436,4357780.9332
41.7708,3118994.3582
62.0383,15055562.4334
78.064,37618584.053
20.48,184951.7054
28.5892,692261.6236
30.0187,840003.1516
97.0059,89473168.748
20.8775,199539.2859
70.7176,25368519.3815
57.5747,11182428.2241
16.1077,71773.2907
80.6709,42882962.2092
52.9547,8014891.7919
89.3655,64501037.7406
71.174,26027390.0493
35.1236,1566534.5771
22.9549,290297.9696
36.9621,1918394.4588
10.5455,13661.6162
95.3452,83516898.0691
73.8827,30205729.0815
25.7707,458872.2684
41.9984,3187107.261
52.5069,7748478.3245
17.5867,101427.8563
51.0173,6909824.9409
60.2651,13413136.7774
89.8275,65841409.3931
92.9888,75581978.6498
29.6789,802926.7983
97.2789,90481987.3393
57.1974,10893443.2349
85.7132,54611920.708
78.9159,39282260.0475
9.0683,7599.467
36.5433,1833499.6251
62.4106,15418723.4776
87.0393,58060406.5015
7.3116,3309.5631
30.491,893651.8078
30.3063,872374.7442
98.8424,96424924.6928
36.2638,1778431.7104
10.0171,11184.0738
69.4753,23638406.2183
65.9077,19159516.1717
69.9227,24250943.9953
74.7986,31726284.1395
75.5741,33058023.6172
27.8288,622114.6464
3.0345,124.9757
1.4155,10.2699
17.6904,103804.7161
79.7733,41011791.3967
44.3713,3965593.6728
60.0485,13222144.9304
56.7541,10561104.8384
93.075,75861860.7861
40.9704,2888100.9653
11.9326,22127.4074
49.2639,6012034.495
46.2361,4671116.7405
99.4505,98813646.0091
26.9529,548075.9985
42.7472,3419092.7571
66.9939,20449019.4203
66.8706,20299458.7648
10.8449,15236.4942
6.5076,2117.8716
37.9571,2131900.9636
94.4278,80356910.2687
58.9874,12315799.1608
69.7372,23995548.1392
31.7016,1042904.3294
44.9845,4188077.628
30.5737,903303.8037
44.8416,4135414.0495
11.6186,19937.8308
32.8755,1204770.8632
73.0281,28836864.3034
43.2707,3588641.2183
39.7431,2559258.5085
35.5432,1642176.3276
63.5086,16528098.6709
88.9061,63188606.604
59.74,12953648.7044
37.4943,2030490.6415
88.4558,61921711.1626
68.2376,22004246.2024
72.1712,27511567.0088
10.1126,11604.6036
99.6199,99486910.6476
12.329,25143.6828
58.1009,11595014.8019
1.0224,4.2291
31.2184,981253.642
5.4147,1053.0895
2.3794,53.5651
46.2952,4694912.9796
51.1284,6969908.9464
30.795,929516.6414
34.2879,1423697.5022
50.0821,6419326.2773
39.7062,2549828.1882
81.7328,45178505.5925
17.3752,96706.9493
71.4851,26483800.5389
61.4209,14467505.5887
61.6509,14684522.3614
25.614,447923.4719
60.5219,13642248.3037
97.548,91484719.6294
78.3999,38268120.4821
34.5939,1474812.8061
24.5941,381373.1114
76.1958,34155572.4825
10.4223,13050.4087
97.485,91249222.8019
91.6731,71405410.1336
98.6281,95593528.4735
34.7672,1504365.0394
41.874,3149741.856
19.024,138246.6741
31.9139,1070890.7887
64.5155,17597079.2886
6.2559,1821.8737
32.6813,1176774.485
41.5292,3047892.5215
54.5567,9024571.8491
6.142,1698.6805
48.1613,5494208.7618
49.6852,6219252.3941
26.1681,487539.2633
13.8802,39998.5559
12.1535,23772.5489
52.85,7951995.7966
34.3782,1438641.0413
77.145,35883724.4936
6.746,2430.28
6.4192,2010.0807
64.599,17687997.3126
84.3942,51336605.4398
35.3945,1615063.6072
25.7275,455834.018
99.8788,100522524.713
8.3494,5519.9492
74.3215,30927226.5696
33.723,1332838.6085
91.923,72185037.2392
54.077,8712775.7003
1.9037,25.5608
17.5215,99954.4957
92.2222,73126846.181
84.5954,51826437.0024
73.816,30097173.0416
76.4957,34694680.0442
47.1264,5039316.9789
88.9668,63360857.9098
2.7933,93.27
64.9834,18111099.3587
48.7,5742835.1491
39.3578,2462068.893
11.4552,18864.9567
29.1474,747412.2616
95.9953,85811941.3383
41.6841,3093337.372
89.0186,63508131.5519
13.8607,39778.5955
53.3543,8258377.3112
40.8607,2857484.8412
9.1294,7799.9203
52.3353,7648168.1527
2.1377,37.359
90.539,67946363.9245
24.7688,392207.9763
45.1634,4254715.6456
9.8744,10577.1557
90.0991,66639071.9713
32.2444,1115575.3498
81.584,44851414.3169
78.6221,38702391.2447
28.297,664639.8501
8.6575,6350.3576
4.6787,608.1691
24.4788,374346.2734
50.7317,6757152.2948
78.5668,38593968.4669
26.1094,483222.5458
1.7365,19.0811
24.6945,387572.0675
44.5528,4030499.0677
71.5597,26594131.6195
32.3159,1125423.5067
28.9436,726908.5269
36.2351,1772848.2405
61.9124,14934216.9709
82.682,47307336.1662
49.3141,6036449.7566
99.1074,97460501.9476
20.6116,189689.4143
87.5764,59502595.9013
94.5883,80903169.6123
89.6196,65235683.0141
81.326,44288493.7236
28.2034,655969.2188
73.9808,30365922.7105
63.0373,16044829.2903
33.393,1281815.9374
91.5656,71071986.2523
21.7478,234478.3006
62.1482,15162089.8841
66.7873,20198882.7754
40.7551,2828243.5661
30.1422,853791.5952
53.9099,8606085.156
60.7618,13858922.0703
21.686,231856.2371
15.1075,55783.3534
32.0266,1085974.3777
70.9811,25747368.2797
77.3317,36231210.1862
26.5454,515979.9041
91.3079,70277454.5406
55.0081,9325546.1584
43.744,3747288.9692
39.9994,2625483.4749
28.6753,700562.4753
77.8158,37143973.7346
45.5362,4396131.4486
62.6862,15691760.6128
58.6283,12019894.6765
69.5327,23716336.7071
43.7717,3756733.951
23.9244,341905.4088
55.5641,9706538.4563
83.2577,48634614.2286
52.4661,7724539.4687
66.213,19515609.7605
50.1284,6442976.182
66.058,19334207.3727
68.7696,22695907.3354
71.266,26161742.6568
65.6808,18898039.9772
44.0912,3866970.7855
96.2072,86570131.6449
92.0835,72689113.6964
22.8761,286377.2049
88.542,62162742.5629
50.9181,6856505.6304
68.2137,21973549.2295
65.1095,18251534.6527
65.5625,18762779.0916
8.7809,6707.9878
18.4391,122228.019
37.0766,1942109.3407
74.5826,31362628.3816
79.552,40560028.8527
23.807,335315.6668
11.8428,21483.6688
23.1045,297852.0905
7.5441,3732.9585
20.1481,173397.2343
31.052,960669.583
74.1366,30621646.8088
47.9796,5412198.5209
85.6108,54352179.9614
29.3696,770258.2564
46.5099,4782126.4396
7.8007,4246.1659
50.8009,6793909.7818
22.2084,254727.9872
84.0119,50415452.6523
85.3987,53817129.8708
74.3873,31036522.4624
34.0578,1386145.066
69.4001,23536599.9549
66.3375,19662238.8591
33.1496,1245132.383
26.9019,543979.2306
87.4896,59267725.2288
74.2063,30736571.1214
82.4192,46710566.4008
16.5553,79946.8032
97.9112,92851279.0441
47.3423,5131792.586
50.5789,6676516.8081
57.7555,11322928.0276
93.3617,76798339.8051
67.3142,20841399.9509
57.5218,11141567.995
7.356,3387.4771
38.3497,2220866.9236
25.2813,425328.0384
59.8552,13053427.3911
13.189,32739.867
27.4649,590498.8958
92.8359,75087434.812
24.4331,371588.186
80.9822,43546624.6902
53.9674,8642686.716
10.969,15927.719
19.8615,163863.1142
13.1262,32133.3296
68.4906,22331173.4654
51.2677,7045796.4784
95.1583,82865691.6755
34.1367,1398936.8224
91.7416,71618481.9959
29.2716,760118.5479
60.6767,13781767.9491
49.0495,5908591.6358
12.8534,29595.8804
52.602,7804492.9662
24.8706,398627.121
59.4402,12696662.6878
3.6504,243.1858
83.0879,48240273.1391
90.7857,68687870.6644
86.4993,56637020.4242
47.6614,5270795.0139
32.384,1134863.855
86.7974,57419505.2268
91.1649,69839446.3692
95.3668,83592404.5307
94.2768,79845514.0112
89.493,64868881.3938
67.5393,21120516.1362
61.3352,14387261.634
14.3607,45712.8843
31.8422,1061376.7197
60.812,13904586.4867
50.3796,6572429.5558
3.4578,199.712
47.5707,5231001.6834
29.4253,776066.3631
55.2737,9506118.1776
73.6646,29851851.5238
46.5426,4795515.3948
43.4406,3644999.2088
58.4818,11900720.6153
85.0762,53011163.3117
65.8368,19077522.4695
41.2538,2968333.9511
55.479,9647481.3764
39.5925,2520934.3583
13.5831,36744.6474
63.3958,16411453.5894
34.5488,1467193.9978
20.5384,187043.0613
42.3586,3297175.1991
42.8362,3447484.5497
18.2783,118079.3909
40.382,2726724.0651
22.3571,261537.1141
33.2863,1265636.4781
32.1452,1102019.1214
97.3418,90715626.1908
6.9251,2686.864
75.0398,32136093.9731
10.2534,12246.1301
67.0703,20542104.9782
75.6523,33194602.6615
54.7407,9146361.5753
79.0167,39482700.8458
20.2882,178206.4108
6.9661,2748.3594
76.4241,34565394.3203
62.6151,15620977.4924
56.8431,10627208.7714
70.5093,25072006.0036
85.7489,54702693.3391
61.1476,14212770.5817
93.4371,77046060.3134
1.8467,23.185
16.2853,74937.4094
77.9827,37462623.5199
40.4714,2750796.3989
13.7626,38685.7637
64.9313,18053313.7624
66.6287,20008423.6881
81.9343,45624289.4661
53.1474,8131626.1325
68.368,22172297.805
27.3738,582776.4148
53.4054,8289909.082
16.6778,82300.6138
59.9593,13144086.7791
30.2757,868886.7228
11.2612,17648.1099
81.0809,43758643.261
43.5529,3682613.2128
3.905,311.2342
15.914,68437.7714
40.2637,2695113.2527
65.2783,18440800.652
14.8424,52035.5697
47.5296,5213044.0258
56.5636,10420649.617
31.5508,1023360.9783
65.4886,18678653.2081
21.2354,213396.9955
28.8213,714808.6203
57.6867,11269308.3823
58.1647,11645804.5097
59.3182,12593187.6217
76.552,34796593.5118
70.0108,24372951.337
91.2119,69983180.5483
37.6396,2061930.664
8.2043,5158.4593
5.4838,1104.794
23.236,304613.1753
15.7758,66130.064
81.242,44106365.9495
73.2287,29153909.97
56.9516,10708215.3572
72.451,27939176.0142
13.3064,33896.7447
44.0414,3849630.7561
58.2686,11728873.8102
55.4051,9596415.7831
27.2469,572145.7609
42.9831,3494733.3171
19.4042,149471.607
94.1606,79453640.9691
64.7386,17840785.5116
21.8997,241017.6721
62.8199,15825515.9349
37.8394,2105757.9398
32.508,1152205.7275
5.7508,1322.7486
38.7159,2306333.6118
51.4163,7127431.8309
90.9935,69317150.5957
23.3832,312317.3373
66.5315,19892366.129
9.3508,8559.708
77.3152,36200399.1745
70.1735,24599479.7397
68.0477,21761225.4766
94.553,80782788.4118
40.1204,2657191.2708
70.5998,25200510.8511
70.407,24927338.2918
38.8993,2350052.4359
53.6301,8429635.3077
41.1295,2932940.4779
85.9978,55338707.729
38.5237,2261174.653
8.4599,5807.7558
8.9209,7131.8179
36.0072,1728976.6208
19.7646,160730.3869
98.0668,93441392.8692
44.239,3918778.8213
83.2793,48684950.5391
53.0061,8045905.2893
13.4938,35806.6504
41.3395,2992922.272
68.8855,22848728.3777
93.7948,78229429.4359
18.6073,126683.6045
22.564,271237.3275
7.1411,3022.8206
75.9429,33705857.3991
72.0819,27376131.877
17.028,89316.9137
89.9689,66255788.2986
11.5389,19408.96
71.8089,26965191.3347
78.5109,38484601.0035
77.5463,36633734.1693
5.3558,1010.4753
63.1842,16194307.3218
80.5603,42649009.7347
82.2635,46359675.02
89.7164,65517192.0043
51.5331,7192093.743
87.1934,58471474.2706
43.3222,3605654.8891
15.3845,59912.0814
22.4321,265022.7887
69.8196,24108745.9
60.1159,13281356.2993
