x1,x2,y
99.7655,21.9802,1.3857
20.7653,92.9655,0.5355
83.2967,25.9754,1.3296
26.8397,99.9886,1.6971
62.337,11.6714,-0.5941
68.7176,71.0134,0.2491
85.5041,14.6193,0.5839
78.3084,45.4161,0.0626
4.2447,95.4362,-0.6661
92.5284,27.0987,0.7614
32.9917,26.7634,-0.1197
57.716,14.4182,-0.5102
34.7571,3.8035,0.3128
68.1034,52.8696,1.4564
14.6529,16.0667,-1.6291
28.1963,87.9011,0.1556
43.7185,31.7398,-0.4944
4.5609,75.1834,-1.9316
63.0568,68.8305,0.4282
64.6627,33.3658,-0.7152
38.0473,48.1732,-0.3399
75.4034,2.9355,-0.0101
56.891,56.7403,0.6591
12.409,71.5178,0.2317
2.5017,28.7505,-1.0614
5.477,61.3176,-0.0816
67.5931,44.2499,-1.9265
72.843,93.5254,-0.8303
86.0556,6.3918,-1.8756
95.4594,78.091,-1.6869
19.7854,83.8966,-0.9673
4.1596,33.258,0.4561
50.9387,6.2128,1.2439
43.9621,20.1875,-0.0093
80.4435,24.0655,-0.9121
31.5193,78.8411,-0.1971
55.4224,69.0735,-1.8041
1.7926,13.6095,0.9824
16.9845,53.4706,1.9102
66.2359,61.218,0.0223
55.9911,87.8679,-1.0533
27.4122,42.0163,-0.5846
68.974,84.2214,0.2318
50.479,44.6824,0.3241
70.51,25.2663,1.9516
37.3068,56.9338,-0.7086
49.9902,66.1614,0.5341
67.5841,69.5488,-1.8133
67.7603,11.0554,-0.1168
88.5297,27.8841,-0.9905
69.1623,32.9217,0.0061
37.8555,53.5078,-0.3099
2.2191,5.8596,1.4533
32.6389,59.4527,-1.8274
77.7808,57.4598,0.8435
17.0023,39.1627,-0.2059
34.2534,3.5014,-0.5606
96.5924,41.4824,-1.1459
71.3299,40.9078,-1.5957
44.7721,24.5678,1.1997
74.4171,9.9492,1.4389
94.6519,25.0137,0.7809
25.6215,39.5231,-0.2352
40.8186,69.1871,0.0441
78.7284,78.5449,0.3749
39.5688,85.3313,-1.6697
62.027,16.9686,0.4399
90.1269,15.5186,-1.6305
28.295,6.664,-0.0384
9.8409,54.4443,0.4112
49.0681,2.3724,1.3379
41.0558,49.9216,-0.4019
71.5587,97.5219,-1.274
44.5325,11.6723,0.6549
17.7879,78.7283,1.7154
71.5612,26.3422,0.453
30.5246,54.7471,0.3559
59.38,47.5004,-0.5678
65.0728,41.6902,-1.0351
89.7362,25.3294,1.922
13.2254,35.6298,-0.5856
98.2713,68.183,-0.9205
66.4289,28.3221,0.8787
24.5927,16.1013,0.9498
47.1274,77.6338,0.0043
64.9811,44.8659,1.0623
28.4684,29.0836,0.2661
71.9307,36.7742,0.3854
14.1052,46.5323,-1.6593
90.1049,30.543,1.0823
25.2008,36.6065,0.0626
41.8473,42.1032,0.5128
47.2912,58.5997,0.1539
66.0077,49.1196,-0.0282
2.3047,45.2863,0.3915
74.4916,21.0191,0.8876
93.2272,14.6629,0.8556
49.5622,83.6295,0.4765
74.7869,44.6303,-0.9152
95.9131,94.0539,1.9538
69.9316,60.488,-1.0179
49.1011,50.3566,-1.8295
10.6082,39.4039,0.2474
26.6663,53.6387,-1.9452
29.6291,92.6984,-0.0418
8.9515,98.955,-0.0047
61.9051,65.4472,1.383
77.7033,22.8498,-0.9701
24.6769,65.4438,0.7598
24.0785,48.3413,0.6018
22.9292,59.1791,1.4067
34.4136,93.5035,0.211
34.5462,4.9076,0.0044
3.2228,3.338,0.1591
5.9585,15.08,0.5163
34.1355,97.7436,-0.7683
94.2239,40.9817,0.0473
83.5109,83.4371,-0.3555
80.1123,79.2807,1.4757
82.7089,82.8372,0.6903
80.91,51.9871,0.2095
21.2031,98.2363,-0.9391
93.8854,77.9187,0.5766
38.2244,34.971,-0.9184
63.8425,16.9237,-0.589
23.2643,70.1653,-0.951
49.2763,13.9713,-0.2759
94.0886,85.9978,0.1223
24.3258,31.9233,-1.2624
91.9944,37.9743,-1.4935
72.7015,70.1023,-0.4742
17.2207,96.1784,0.703
62.0637,82.1497,-1.24
40.2064,55.5821,0.6734
92.5653,91.2449,1.9684
28.7053,68.4715,-0.6684
93.0444,85.6829,1.2179
74.6364,62.5053,-1.3075
8.605,25.4003,1.41
44.5524,34.2653,-1.0337
50.0742,8.3991,0.1972
17.6107,75.3739,-1.8903
34.1715,98.5937,-0.2698
98.5805,32.7357,-0.4614
88.4139,17.7525,0.3963
90.1075,41.4587,-1.3705
98.3999,9.0856,1.5977
78.126,56.923,0.7485
62.791,3.7678,0.0662
7.1418,65.4609,-1.3193
48.4098,10.3189,1.2019
60.231,5.8988,-0.9544
61.6256,7.9597,0.1972
74.8286,70.4399,-0.2626
96.8924,28.9366,-0.752
26.319,30.2734,0.7699
27.0332,99.4406,0.8746
61.4791,67.0635,0.903
31.7871,80.1057,-0.0036
85.5224,29.2602,0.7109
12.3573,90.3799,0.3103
91.9604,54.384,0.8439
19.7436,35.1929,-1.2549
42.2863,25.9308,-1.3853
34.1038,82.1444,0.7843
14.0828,5.5725,1.5136
80.212,71.735,1.7251
17.7837,52.2075,0.635
79.696,13.748,-0.6945
95.5424,38.8448,0.7936
80.2363,92.5817,0.1888
23.2578,27.4861,1.3455
97.4086,73.3481,0.0177
8.0048,28.6053,-1.87
17.7555,34.2047,1.6675
88.8157,31.7951,1.3972
90.5198,84.0191,-0.7679
75.4785,67.3153,-0.0364
95.8195,89.2427,0.5771
70.4461,24.0293,0.8753
52.6904,66.6021,-1.0626
72.5285,63.5235,-0.4136
69.9031,36.9122,1.0011
98.2478,80.5841,-0.6902
85.207,25.1931,-0.7479
52.9339,25.2803,0.9015
83.1416,27.2359,-1.0089
42.0861,15.9583,1.836
70.0031,12.7042,1.537
32.5929,68.1875,1.1078
45.9487,18.1084,1.3614
54.8412,24.9348,-1.9427
56.0061,74.2753,-0.4472
61.2512,54.634,0.6742
68.8933,80.569,-0.1946
22.7175,78.8195,1.2767
36.5405,45.5135,-0.0725
98.5424,81.0661,-1.4927
96.6325,29.9604,0.1579
5.8103,2.2381,0.5637
60.1117,10.2737,0.5406
23.2958,55.6494,-1.2006
31.0761,31.5764,-0.6581
97.829,52.1469,0.2602
34.744,86.6154,-0.0815
32.7173,31.2558,1.9032
25.9458,2.3671,-1.0384
1.1263,91.5599,-1.623
17.0854,14.0178,-0.2337
61.983,92.2817,0.578
2.1671,34.4479,-1.6449
64.499,58.8116,-1.2704
99.7493,89.6651,0.1822
55.8657,24.716,-1.1542
26.5784,9.5715,-1.963
34.8774,7.0126,-0.4689
59.1126,2.9345,-1.0688
85.0461,7.179,-0.2765
94.5827,19.385,0.5654
6.6048,57.3371,0.4457
34.4339,37.4818,0.2408
24.354,37.2501,-1.2655
70.9822,81.6427,1.9114
83.4342,29.5431,-0.5851
34.9423,14.8162,0.4715
29.0415,54.6876,0.3973
53.7694,6.4265,-0.7016
39.9563,7.2126,0.9256
