x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
74.3458,12.9397,4.308727181734239,8.617454363468479,12.926181545202718,12.939542547106901,12.952727383796843,12.93972105020185,12.939385382630395,12.939834950118009,12.939732389715227,8.63097281826576,4.322245636531521,0.013518454797281976,0.00015745289309876398,0.013027383796842429,2.1050201850059125e-05,0.0003146173696055854,0.00013495011800834789,3.238971522634415e-05
77.358,13.0583,4.348443997656756,8.696887995313512,13.045331992970267,13.058176064837992,13.070857256359659,13.05834102368162,13.058330674567904,13.058446282399302,13.058351751040647,8.709856002343244,4.361412004686487,0.01296800702973222,0.0001239351620068163,0.012557256359659874,4.102368162151038e-05,3.0674567904398486e-05,0.00014628239930303266,5.1751040647474156e-05
48.9021,11.6901,3.8898203403440013,7.7796406806880025,11.669461021032005,11.689703766728298,11.709544860760806,11.690113465536331,11.689294483161849,11.690374838179055,11.69013533805914,7.800279659655998,3.9104593193119968,0.020638978967994603,0.0003962332717009076,0.019444860760806648,1.3465536332191164e-05,0.0008055168381506661,0.00027483817905604724,3.533805914024413e-05
70.1634,12.7668,4.2508268075510935,8.501653615102187,12.75248042265328,12.766632256409899,12.780586607263189,12.766832514098173,12.766808276663955,12.766960292989236,12.766844832059894,8.515973192448907,4.265146384897813,0.01431957734672018,0.00016774359010085504,0.0137866072631887,3.2514098172953254e-05,8.27666395508686e-06,0.00016029298923569968,4.4832059893806786e-05
88.6396,13.4651,4.4845787103534125,8.969157420706825,13.453736131060237,13.464954607335976,13.476048624354172,13.46508045494673,13.465034138787162,13.465160759719511,13.465089388015928,8.980521289646587,4.495942579293175,0.011363868939762156,0.00014539266402380235,0.010948624354172765,1.9545053270064727e-05,6.586121283724822e-05,6.075971951169379e-05,1.061198407192876e-05
15.2472,8.241,2.724395879638296,5.448791759276592,8.173187638914888,8.236712345513356,8.296441570738253,8.240740965277402,8.238623102462237,8.243303479917795,8.241046071747837,5.516604120361704,2.792208240723408,0.06781236108511202,0.0042876544866441435,0.055441570738253176,0.00025903472259791727,0.0023768975377631563,0.00230347991779567,4.607174783721746e-05
66.1831,12.5925,4.192425143342624,8.384850286685246,12.577275430027871,12.592272014490678,12.607047020240515,12.59249689096456,12.59222449917807,12.592640375528715,12.592510313162084,8.400074856657376,4.207649713314753,0.015224569972128066,0.0002279855093210159,0.014547020240515351,3.1090354397633746e-06,0.0002755008219299526,0.00014037552871570824,1.0313162084329974e-05
17.39,8.6269,2.855895328366192,5.711790656732384,8.567685985098574,8.623597695348613,8.676548125986944,8.62671975047179,8.620305976042436,8.628707091179582,8.626935608574334,5.771004671633808,2.9151093432676154,0.05921401490142486,0.0033023046513864784,0.04964812598694479,0.00018024952820994145,0.006594023957562811,0.001807091179582443,3.560857433448916e-05
7.5958,6.2236,2.0275954629562256,4.055190925912451,6.082786388868676,6.206464637786398,6.316516428655194,6.221664351921865,6.2230834871232785,6.231245070539736,6.223726668871536,4.196004537043775,2.168409074087549,0.14081361113132385,0.0171353622136019,0.09291642865519378,0.0019356480781356211,0.0005165128767217197,0.007645070539735954,0.00012666887153578443
29.3451,10.172,3.3791255817400514,6.758251163480103,10.137376745220154,10.170886218198312,10.203309118502428,10.172008577972603,10.169866615408973,10.172724184256293,10.172068997150271,6.792874418259949,3.413748836519898,0.034623254779846846,0.0011137818016884182,0.03130911850242768,8.577972602452633e-06,0.0021333845910280758,0.0007241842562919487,6.899715027053333e-05
