x1,x2,y
1.9308,1.0251,0.968207232660533
2.5255,1.8023,-0.3947154217425414
1.7132,1.9372,-0.27264207434845844
1.9462,1.9816,-0.9014594926538502
1.1814,2.1921,-1.0918877907879339
2.1509,1.4765,0.11062101180107897
2.122,1.2854,0.7670784890849289
2.0939,1.016,0.6357546539079562
2.1627,1.5714,-0.052040184621734945
1.3678,2.6275,-1.5684264657430362
1.6681,2.2634,-1.3073128777307237
1.8162,1.7421,-0.14857464722199204
2.6865,2.0626,0.07492349978657165
2.2588,1.9795,-0.6145379726303211
2.6588,2.5165,-0.7855417693825467
2.3506,1.8213,-0.3589270656343745
1.9752,2.4196,-1.2921301919797241
1.3207,1.2833,0.5107432643586067
2.2006,2.9722,-1.726247175353865
1.4675,1.2988,0.36546184581408514
