x1,x2,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals
6.4837,66.6835,-0.7132866073222519,66.6835,0.19917373768931526,-0.9724610166155526,-0.9724610166155526,-0.7732872789262374,-0.7732872789262374,-0.7732872789262374,-0.7688110792247292,-0.7789445170171915,-0.7697747929027697,-0.7761158979717144,-0.7787902559588468,-0.7601444714159947,-0.7605807148796688,-0.7431443858793888,-0.7555523818291499,67.39678660732224,0.9124603450115671,0.2591744092933007,0.2591744092933007,0.06000067160398548,0.06000067160398548,0.06000067160398548,0.055524471902477335,0.06565790969493956,0.056488185580517825,0.06282929064946252,0.06550364863659486,0.04685786409374282,0.04729410755741692,0.029857778557136894,0.042265774506897946
73.9794,61.3363,-2.0442089540177744,61.3363,-0.9884743665866569,-0.9964324194090497,-0.9964324194090497,-1.9849067859957066,-1.9849067859957066,-1.9849067859957066,-1.9861981430446198,-1.9913743603917275,-1.97611859808181,-1.988140573193717,-1.9909503045758132,-1.9896842966288504,-1.9959454779186738,-2.0091762609829242,-2.020900466386338,63.38050895401778,1.0557345874311175,1.0477765346087247,1.0477765346087247,0.05930216802206778,0.05930216802206778,0.05930216802206778,0.058010810973154525,0.05283459362604681,0.06809035593596446,0.05606838082405741,0.053258649441961126,0.05452465738892398,0.04826347609910053,0.035032693034850126,0.023308487631436225
68.3624,42.6109,-0.8046731225556409,42.6109,-0.68356685785467,-0.1511731599919528,-0.1511731599919528,-0.8347400178466228,-0.8347400178466228,-0.8347400178463981,-0.8464106526523575,-0.8172052681143533,-0.8204354565627117,-0.8259726429804881,-0.8187869926758349,-0.8578575903280228,-0.8544034018819214,-0.8675761665200543,-0.8716607063009989,43.41557312255564,0.12110626470097097,0.6534999625636881,0.6534999625636881,0.030066895290981832,0.030066895290981832,0.030066895290757123,0.041737530096716546,0.012532145558712404,0.015762334007070722,0.021299520424847174,0.014113870120193939,0.05318446777238184,0.04973027932628049,0.06290304396441337,0.06698758374535796
29.209,43.6873,-1.6854126997596,43.6873,-0.8044007678015347,-0.9980384915489124,-0.9980384915489124,-1.802439259350447,-1.802439259350447,-1.802439259350447,-1.8031244776624331,-1.821639255272654,-1.7726438710279184,-1.8120392573115505,-1.8202625553975527,-1.7841573054568092,-1.7864989134712452,-1.7757980168902174,-1.8068067864545228,45.3727126997596,0.8810119319580653,0.6873742082106875,0.6873742082106875,0.11702655959084707,0.11702655959084707,0.11702655959084707,0.11771177790283316,0.13622655551305396,0.08723117126831847,0.1266265575519505,0.1348498556379527,0.09874460569720922,0.10108621371164528,0.09038531713061748,0.1213940866949228
98.9154,10.3186,-1.332671773779233,10.3186,-0.9989980541213723,-0.33409440394421924,-0.33409440394421924,-1.3330924580655916,-1.3330924580655916,-1.333092458065605,-1.3357883103753012,-1.242027936631516,-1.3071929864229295,-1.2875601973485538,-1.2700825418160087,-1.2832623557286362,-1.250251846103278,-1.275701729690335,-1.275472515209655,11.651271773779232,0.33367371965786075,0.9985773698350138,0.9985773698350138,0.0004206842863585525,0.0004206842863585525,0.00042068428637187516,0.0031165365960681424,0.09064383714771718,0.0254787873563036,0.04511157643067931,0.06258923196322441,0.04940941805059684,0.08241992767595496,0.05697004408889805,0.05719925856957797
94.5536,10.1291,1.3006775464602147,10.1291,0.3010756027674821,0.8790619074462148,0.8790619074462148,1.1801375102136968,1.1801375102136968,1.1801375102136968,1.181473160341749,1.2693376464046224,1.2031755075506665,1.2247375783091596,1.2416922637500722,1.2054427696369754,1.2477866369933859,1.2271463978900656,1.2553875808811896,8.828422453539785,0.9996019436927326,0.4216156390139999,0.4216156390139999,0.12054003624651788,0.12054003624651788,0.12054003624651788,0.11920438611846573,0.031339900055592285,0.09750203890954823,0.07593996815105508,0.05898528271014247,0.09523477682323933,0.05289090946682884,0.07353114857014909,0.04528996557902509
98.4867,61.6606,-0.3920223075689598,61.6606,-0.8899920521051543,0.646113670162372,0.646113670162372,-0.24387838194278233,-0.24387838194278233,-0.2438783819431295,-0.25702388467988657,-0.2276811757587008,-0.2319136830314142,-0.23577977885074158,-0.228803339077981,-0.2292108690749964,-0.22774564153636434,-0.20844854412246283,-0.250214349018674,62.05262230756896,0.4979697445361945,1.0381359777313317,1.0381359777313317,0.14814392562617745,0.14814392562617745,0.14814392562583029,0.1349984228890732,0.16434113181025897,0.1601086245375456,0.1562425287182182,0.16321896849097878,0.16281143849396337,0.16427666603259544,0.18357376344649695,0.14180795855028577
23.1448,72.7249,-2.1150900440364624,72.7249,-0.91424941325732,-0.9992061857834627,-0.9992061857834627,-1.9134555990407827,-1.9134555990407827,-1.9134555990407827,-1.9140557898357777,-1.9240571038033027,-1.910638878283874,-1.9187563514220427,-1.923618077140183,-1.9259310120845854,-1.9264535939871854,-1.946432275728782,-1.949534701940636,74.83999004403647,1.2008406307791424,1.1158838582529997,1.1158838582529997,0.20163444499567973,0.20163444499567973,0.20163444499567973,0.20103425420068466,0.19103294023315964,0.20445116575258848,0.19633369261441969,0.19147196689627943,0.189159031951877,0.18863645004927698,0.16865776830768042,0.16555534209582645
38.8517,26.8827,1.013788921457911,26.8827,0.9138181115794798,0.11300704368447569,0.11300704368447569,1.0268251552639556,1.0268251552639556,1.0268251552638425,1.019414465868876,1.0215989179807161,1.0423885186975796,1.0242120366223357,1.0222251522983061,1.063962457422156,1.063205411854732,1.0710115788207186,1.0862756311814659,25.868911078542087,0.09997080987843121,0.9007818777734353,0.9007818777734353,0.013036233806044573,0.013036233806044573,0.013036233805931552,0.005625544410964967,0.007809996522805118,0.02859959723966865,0.010423115164424734,0.008436230840395131,0.05017353596424501,0.049416490396821056,0.05722265736280763,0.07248670972355487
90.0567,9.5896,0.133253677795677,9.5896,0.8671678346612521,-0.7540727642171854,-0.7540727642171854,0.11309507044406675,0.11309507044406675,0.11309507044406675,0.11484445885596994,0.21173959077864904,0.13253795849548972,0.16241733061135788,0.18023196484970622,0.130150303521926,0.17446266884387673,0.1555077751346472,0.19635515694979233,9.456346322204324,0.7339141568655752,0.8873264420128624,0.8873264420128624,0.020158607351610264,0.020158607351610264,0.020158607351610264,0.018409218939707067,0.07848591298297203,0.0007157193001872952,0.02916365281568087,0.046978287054029205,0.003103374273751014,0.04120899104819972,0.022254097338970186,0.06310147915411532
6.208,12.7784,-0.0399077939434054,12.7784,-0.07511449223258788,-0.07524025482637417,-0.07524025482637417,-0.15035474705896207,-0.15035474705896207,-0.15035474705896207,-0.1538880537338167,-0.09519005225390698,-0.04634779865853676,-0.12277239965643452,-0.10208680604698554,-0.10060419430520387,-0.09896376809376678,-0.11518958444339142,-0.10086010587528307,12.818307793943404,0.035206698289182485,0.03533246088296877,0.03533246088296877,0.11044695311555666,0.11044695311555666,0.11044695311555666,0.11398025979041129,0.05528225831050158,0.006440004715131363,0.08286460571302912,0.06217901210358014,0.06069640036179847,0.05905597415036138,0.07528179049998601,0.060952311931877674
36.8443,99.0566,-1.5993723176841486,99.0566,-0.7544474307230018,-0.8500848564319118,-0.8500848564319118,-1.6045322871549135,-1.6045322871549135,-1.6045322871549135,-1.5897456874693097,-1.6111220415534973,-1.5989745072936805,-1.6078271643542055,-1.6108905345488118,-1.6136804914024208,-1.6144049931725035,-1.6359387342025378,-1.633451745996418,100.65597231768415,0.8449248869611468,0.7492874612522368,0.7492874612522368,0.0051599694707649135,0.0051599694707649135,0.0051599694707649135,0.009626630214838894,0.011749723869348694,0.00039781039046804523,0.008454846670056915,0.011518216864663255,0.014308173718272199,0.015032675488354963,0.03656641651838921,0.0340794283122694
27.1448,10.9739,1.6760571321080655,10.9739,0.904213217452272,0.8654061523650642,0.8654061523650642,1.7696193698173364,1.7696193698173364,1.7696193698173364,1.7680904097560957,1.8464859428565348,1.8142051858234427,1.8080526563369357,1.8287101602651374,1.6838534801460419,1.6901603773549132,1.7157386322451869,1.7129881118684036,9.297842867891935,0.7718439146557935,0.8106509797430013,0.8106509797430013,0.09356223770927086,0.09356223770927086,0.09356223770927086,0.09203327764803015,0.17042881074846927,0.1381480537153772,0.13199552422887018,0.15265302815707193,0.007796348037976353,0.014103245246847695,0.03968150013712135,0.0369309797603381
