complexity,loss,score,equation,sympy_format,lambda_format
1,9.216307e+22,0.0,x0,x0,PySRFunction(X=>x0)
5,9.184915e+22,0.0008529876563065819,exp(x0 / log(x0)),exp(x0/log(x0)),PySRFunction(X=>exp(x0/log(x0)))
6,6.9899483e+22,0.2730893044674676,x0 * (x0 ^ log(x0)),x0*x0**log(x0),PySRFunction(X=>x0*x0**log(x0))
7,5.1805614e+22,0.2995597311607077,1.3104379 ^ x0,1.3104379**x0,PySRFunction(X=>1.3104379**x0)
8,3.0414772e+22,0.5325701103278995,exp(x0 / 3.5797474),exp(x0/3.5797474),PySRFunction(X=>exp(x0/3.5797474))
9,1.1438695e+17,12.490851970395422,exp(log(x0) / 0.16660358),x0**6.00227197998987,PySRFunction(X=>x0**6.00227197998987)
10,1.0100109e+17,0.12445569015002259,exp(log(x0) / sin(0.16738176)),x0**6.00235503596506,PySRFunction(X=>x0**6.00235503596506)
13,1247183100000000.0,1.4647479401818002,x0 * ((x0 * (x0 * x0)) * ((x0 * x0) + x0)),x0*x0*x0*x0*(x0*x0 + x0),PySRFunction(X=>x0*x0*x0*x0*(x0*x0 + x0))
15,1247095300000000.0,3.520056142739202e-05,(x0 + (x0 / x0)) * (((x0 * x0) * x0) * (x0 * x0)),x0*x0*x0*x0*x0*(x0 + x0/x0),PySRFunction(X=>x0*x0*x0*x0*x0*(x0 + x0/x0))
16,916218400000000.0,0.3083176019738122,((x0 * (x0 * x0)) * x0) * (((x0 * x0) + x0) - sin(x0)),x0*x0*x0*x0*(x0*x0 + x0 - sin(x0)),PySRFunction(X=>x0*x0*x0*x0*(x0*x0 + x0 - sin(x0)))
17,12533140000000.0,4.291878428125453,x0 * (((x0 + 1.0109134) * x0) * (x0 * (x0 * x0))),x0*x0*x0*x0*x0*(x0 + 1.0109134),PySRFunction(X=>x0*x0*x0*x0*x0*(x0 + 1.0109134))
19,623389100000.0,1.5004803663197992,x0 * ((x0 * (x0 * x0)) * ((x0 * x0) - (-1.0335218 - x0))),x0*x0*x0*x0*(x0*x0 - (-x0 - 1.0335218)),PySRFunction(X=>x0*x0*x0*x0*(x0*x0 - (-x0 - 1.0335218)))
36,28027404000.0,0.18246989038747224,(((x0 * x0) + 0.36158675) - -0.6472076) * (((x0 + 0.34974822) + sin(0.70785695)) * ((x0 * x0) * x0)),x0*x0*x0*(x0 + 0.34974822 + sin(0.70785695))*(x0*x0 + 0.36158675 - 1*(-0.6472076)),PySRFunction(X=>x0*x0*x0*(x0 + 0.34974822 + sin(0.70785695))*(x0*x0 + 0.36158675 - 1*(-0.6472076)))
