x1,x2,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_20_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals,Model_20_Residuals
68.8464,28.4269,0.5031327517559999,28.4269,0.9641331899645932,0.0,0.40885996958731097,0.2623358852893645,0.3124910381069677,0.5246717705787287,0.5305244419488873,0.5305248648119175,0.5252508637570252,0.503717213026072,0.508470069674542,0.504429301542112,0.5097047137680585,0.5091926990207725,0.5238234765862821,0.5231418738611061,0.5084063541731605,0.5160161766089597,0.5159328232833867,27.923767248244,0.46100043820859327,0.5031327517559999,0.09427278216868895,0.2407968664666354,0.1906417136490322,0.021539018822728795,0.02739169019288734,0.0273921130559176,0.022118112001025314,0.0005844612700720564,0.005337317918542084,0.0012965497861120445,0.006571962012058563,0.006059947264772547,0.020690724830282226,0.020009122105106192,0.005273602417160572,0.01288342485295979,0.012800071527386825
63.9736,42.9909,0.9088737310437728,42.9909,0.41600655008557136,0.0,0.8460056838700608,0.49789482875642843,0.9845426619863396,0.9957896575128569,1.0068976109916512,1.0068984135555696,1.0023022547767158,0.9735125410464001,0.9825331245036857,0.974018943881224,0.9840313006122133,0.9830595330835753,0.996848452208799,0.9955548187748635,0.9826647989631873,0.9853595579752943,0.9851909359880532,42.082026268956234,0.4928671809582014,0.9088737310437728,0.06286804717371197,0.41097890228734435,0.07566893094256677,0.08691592646908408,0.09802387994787842,0.09802468251179686,0.09342852373294297,0.06463881000262728,0.0736593934599129,0.06514521283745123,0.07515756956844055,0.07418580203980252,0.08797472116502625,0.08668108773109073,0.07379106791941448,0.0764858269315215,0.0763172049442804
61.1968,19.6164,-1.647969944939126,19.6164,-0.06421253553621448,0.0,-0.6740630191571879,-0.718617921142748,-0.9983450188348268,-1.4372358422855007,-1.4532680924235801,-1.4532692507742624,-1.4290879551638205,-1.460348470048346,-1.4733679925602743,-1.4592273903369102,-1.4736783517934322,-1.4722757873944243,-1.4572971069010001,-1.455429989358652,-1.4741982676662804,-1.4617333357324493,-1.4614133660364672,21.264369944939126,1.5837574094029117,1.647969944939126,0.9739069257819382,0.929352023796378,0.6496249261042992,0.21073410265362535,0.19470185251554595,0.19470069416486369,0.2188819897753056,0.18762147489078007,0.1746019523788518,0.1887425546022159,0.17429159314569387,0.17569415754470175,0.19067283803812596,0.1925399555804741,0.1737716772728457,0.18623660920667673,0.18655657890265887
36.8286,43.3885,-1.43252466492415,43.3885,0.6444352463148174,0.0,-0.2731968005268135,-0.6337661900675842,-0.8610534613483676,-1.2675323801351683,-1.2816716018123377,-1.2816726233892803,-1.2771607646594272,-1.3023606197438629,-1.313842845466491,-1.3015759967084215,-1.3143206423896099,-1.3130836875776979,-1.2991152171030256,-1.297468561854934,-1.3146731523048194,-1.315284426465157,-1.3149364884773038,44.82102466492415,2.0769599112389674,1.43252466492415,1.1593278643973366,0.7987584748565659,0.5714712035757825,0.16499228478898176,0.15085306311181235,0.15085204153486975,0.1553639002647229,0.13016404518028724,0.1186818194576591,0.1309486682157286,0.11820402253454021,0.1194409773464522,0.13340944782112452,0.13505610306921612,0.11785151261933069,0.117240238458993,0.11758817644684627
49.932,10.129,0.4480840818929026,10.129,0.9449081431921604,0.0,0.8612399258286763,0.2494675302471021,0.45652722196927875,0.498935060494205,0.5045006409349084,0.5045010430552499,0.5021697704913551,0.47162378336667454,0.4761434982673035,0.4740778472652756,0.4790944848388591,0.47860758593703856,0.4993457819820631,0.49869761389681705,0.47514428848727525,0.49384610205662394,0.49376296450504653,9.680915918107097,0.4968240612992578,0.4480840818929026,0.41315584393577365,0.1986165516458005,0.008443140076376143,0.05085097860130239,0.05641655904200582,0.05641696116234729,0.05408568859845253,0.023539701473771935,0.028059416374400903,0.025993765372372968,0.031010402945956472,0.030523504044135952,0.05126170008916048,0.05061353200391444,0.027060206594372638,0.04576202016372133,0.04567888261214392
51.8465,27.1593,-0.8197356834921818,27.1593,-0.010221037795398739,0.0,-0.4309463360439644,-0.4401240685764912,-0.713651329944782,-0.8802481371529762,-0.890067234272059,-0.8900679437144485,-0.8726256609390606,-0.9067355938350872,-0.9147095185735177,-0.9057949647469312,-0.914645587259906,-0.9137865739628951,-0.8982041770184296,-0.8970606439321103,-0.9153627851336699,-0.9067706892726242,-0.9065500332644143,27.979035683492185,0.8095146456967831,0.8197356834921818,0.38878934744821747,0.3796116149156906,0.10608435354739987,0.060512453660794385,0.07033155077987718,0.07033226022226668,0.05288997744687873,0.08699991034290533,0.09497383508133583,0.08605928125474938,0.09490990376772412,0.09405089047071324,0.07846849352624774,0.07732496043992843,0.09562710164148802,0.08703500578044232,0.08681434977223246
90.2387,58.5788,-0.7032759863110902,58.5788,-0.6467453027490052,0.0,0.24156031637346334,-0.3381479744393578,-0.9786118203327816,-0.6762959488787156,-0.6838399757536331,-0.6838405208192728,-0.6729371021343273,-0.6929697657070947,-0.6990961439062032,-0.6926899041316957,-0.6994898505308268,-0.6988298693411132,-0.6896591837434253,-0.6887806055777413,-0.6993633399993492,-0.6970131655750149,-0.6968479372521285,59.28207598631109,0.056530683562085016,0.7032759863110902,0.9448363026845535,0.36512801187173244,0.2753358340216914,0.02698003743237465,0.01943601055745714,0.019435465491817405,0.030338884176762893,0.010306220603995553,0.004179842404887002,0.010586082179394496,0.0037861357802634332,0.004446116969976988,0.013616802567664954,0.014495380733348884,0.0039126463117410415,0.006262820736075314,0.006428049058961771
76.6802,50.5881,1.9696151621548583,50.5881,0.2848213109277757,0.0,0.8188236424253451,0.9091262801427213,0.9245327354797822,1.8182525602854427,1.8385350212449136,1.8385364866787917,1.8144935896741519,1.799110823462007,1.8155818711805023,1.7994818729254187,1.8177638395267615,1.8159894499419553,1.8289258443114886,1.8265637467685203,1.8160252004701243,1.8174334973484068,1.817088653363412,48.61848483784514,1.6847938512270826,1.9696151621548583,1.150791519729513,1.060488882012137,1.045082426675076,0.15136260186941564,0.1310801409099447,0.13107867547606666,0.15512157248070646,0.1705043386928513,0.15403329097435603,0.1701332892294396,0.15185132262809686,0.153625712212903,0.1406893178433697,0.14305141538633803,0.15358996168473404,0.15218166480645157,0.15252650879144625
58.2594,32.1944,1.418322957224964,32.1944,-0.13947965001711285,0.0,0.8029682650151685,0.7050265801989021,0.9984791489845489,1.410053160397804,1.4257821899073555,1.4257833263499577,1.401555561952332,1.3859816717815514,1.398754953886476,1.3867068389367418,1.4008844869420685,1.399508449478142,1.4156632619528202,1.4138314575168582,1.3989124281321907,1.4043500225423917,1.4040948737939938,30.776077042775036,1.557802607242077,1.418322957224964,0.6153546922097956,0.713296377026062,0.4198438082404151,0.008269796827160114,0.007459232682391459,0.007460369124993704,0.016767395272631935,0.03234128544341264,0.01956800333848796,0.031616118288222195,0.01743847028289558,0.01881450774682203,0.002659695272143825,0.004491499708105806,0.0194105290927733,0.013972934682572324,0.014228083430970262
95.3823,10.9166,-0.2206874272280883,10.9166,0.4225671647865385,0.0,0.34974757379426247,-0.07150251312608208,0.8753790902046206,-0.14300502625216094,-0.14460023580958245,-0.14460035106552366,-0.14375233105210924,-0.15890798163472544,-0.160203424667689,-0.15757346043047554,-0.15901133169812917,-0.15887177648192918,-0.14607608660012775,-0.14589030832678967,-0.16056425092249488,-0.14796885822459763,-0.14793301332000494,11.137287427228088,0.6432545920146268,0.2206874272280883,0.5704350010223508,0.1491849141020062,1.0960665174327089,0.07768240097592735,0.07608719141850584,0.07608707616256463,0.07693509617597905,0.06177944559336285,0.06048400256039929,0.06311396679761275,0.06167609552995912,0.061815650746159106,0.07461134062796054,0.07479711890129861,0.06012317630559341,0.07271856900349066,0.07275441390808335
