x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals
64.7207,74648640494.57254,64.7207,5499951.086711333,2308023513.3348107,355960684.29771817,66038975.80188967,74221963860.12328,74817867736.99231,74630819419.98006,74643237831.08047,74648365141.06584,74648636241.1282,74648640429.85184,74643140543.48582,72340616981.23773,74292679810.27483,74582601518.77065,426676634.4492645,169227242.4197693,17821074.59248352,5402663.49206543,275353.5066986084,4253.4443359375
88.5045,486101636040.0709,88.5045,374841317.8786723,47349456071.08883,33175143418.19295,49368417842.88463,485720055300.96497,485756673649.0884,486039578329.2987,486098963772.2717,486100934858.5826,486101628118.44836,486101635951.5664,485726794722.19226,438752179968.9821,452926492621.878,436733218197.1863,381580739.10595703,344962390.98254395,62057710.7722168,2672267.799194336,701181.4883422852,7921.62255859375
39.5495,3926162149.4949217,39.5495,46830.857404047114,29560498.015336413,1852136.9949013614,60051.038391288224,3860241561.336992,3995836432.7949333,3923652117.517466,3924710218.340769,3926098683.702901,3926160545.5655017,3926162109.9454217,3926115318.6375175,3896601651.479585,3924310012.5000205,3926102098.4565306,65920588.1579299,69674283.30001163,2510031.977455616,1451931.1541528702,63465.79202079773,1603.9294199943542
58.0811,39061732039.26075,58.0811,1622061.0229740723,849694143.4748816,94211088.4814594,10413067.570738181,38758885993.616005,39234313553.409645,39050152811.64493,39057380871.08369,39061532676.774826,39061728608.381,39061731981.17965,39060109978.23778,38212037895.785866,38967520950.77929,39051318971.69001,302846045.6447449,172581514.14889526,11579227.615821838,4351168.177062988,199362.4859237671,3430.879753112793
15.0721,12556176.255845144,15.0721,258.740906543335,23679.74356896534,3899.768817511799,66.23205955514545,11798384.21448424,14018746.980559595,12500920.234613588,12509396.050976722,12552510.552882433,12555934.454685688,12556161.183745144,12555917.5149386,12532496.512276178,12552276.487027632,12556110.02378559,757792.0413609035,1462570.7247144505,55256.02123155631,46780.20486842282,3665.7029627114534,241.80115945637226
57.2883,35978529777.46338,57.2883,1399899.430372222,749697983.3931283,80197858.53699297,8351982.6804208,35689775397.28152,36148957073.59916,35967567287.19241,35974315314.49797,35978338421.22275,35978526438.5198,35978529720.17508,35977129878.033005,35228831794.07025,35898331918.926384,35970177794.78296,288754380.1818619,170427296.13578033,10962490.270965576,4214462.965408325,191356.24063110352,3338.9435806274414
53.6216,24222241588.97012,53.6216,705145.4732800511,412560524.5212698,37811028.51003359,3011376.0402674037,23994905097.412106,24377785601.496487,24213817324.746243,24218665114.384407,24222084483.12353,24222238660.02237,24222241535.34852,24221536443.496838,23809681064.44885,24184430560.460087,24219230212.92985,227336491.55801392,155544012.5263672,8424264.223876953,3576474.585712433,157105.84658813477,2928.9477500915527
48.6667,13564637843.358686,48.6667,275636.2032113988,174630226.9700483,13414304.41082818,758743.8583580017,13408261188.27517,13691644289.124634,13558910665.985575,13561896047.667688,13564520161.773882,13564635426.307024,13564637794.691986,13564362207.155476,13390007616.388638,13551223538.947859,13563879099.500328,156376655.08351707,127006445.76594734,5727177.373111725,2741795.6909980774,117681.58480453491,2417.0516624450684
3.6757,3386.1158858446915,3.6757,16.838608246284448,20.010956862940635,61.893672330867744,2.7804302737099933,2473.855253436487,9484.134988657173,3140.909821623245,3140.896034949733,3319.7750408567003,3369.4365799467932,3382.4401858446918,3369.277277598407,3366.104928981751,3324.2222135138236,3383.3354555709816,912.2606324082044,6098.019102812482,245.20606422144647,245.21985089495865,66.3408449879912,16.679305897898303
86.4234,421543680195.1957,86.4234,261165851.59275547,37374130224.87671,22570840858.541344,27669595978.303425,421073221360.7382,421274623949.5055,421487241207.10406,421539965388.6083,421543027142.4419,421543672639.168,421543680108.7723,421282514343.6029,384169549970.319,398972839336.65436,393874084216.8923,470458834.4574585,269056245.69018555,56438988.09161377,3714806.5874023438,653052.7537841797,7556.027648925781
70.964,129536446590.0249,70.964,17017013.370049372,5501512457.537937,1207595336.7921836,375093469.86137813,129001897568.01328,129654759072.45454,129510724005.9749,129530404764.57887,129536084116.01247,129536441482.86046,129536446519.0609,129519429576.65485,124034934132.48697,128328851253.23271,129161353120.16353,534549022.0116272,118312482.42964172,25722584.05000305,6041825.446029663,362474.0124359131,5107.164443969727
4.0721,6042.138370839783,4.0721,18.17465498436362,29.248283147918148,74.00901256182709,3.1046064774932316,4574.561713777608,13728.798843159253,5683.1781714714125,5687.278630702698,5954.068742740655,6021.592298466016,6038.066270839783,6023.96371585542,6012.890087691865,5968.129358277956,6039.033764362291,1467.5766570621754,7686.66047231947,358.9601993683709,354.8597401370853,88.06962809912875,20.546072373767856
50.1532,16238231943.63812,50.1532,365950.8321855917,227566235.88662824,18353605.276770417,1147360.1290500101,16062154187.686018,16374438854.201162,16231776322.766224,16235246368.650864,16238103225.386303,16238229377.910435,16238231893.48492,16237865992.805935,16010665707.751492,16219878338.361351,16237084583.509071,176077755.95210266,136206910.5630417,6455620.871896744,2985574.987257004,128718.25181770325,2565.7276859283447
78.6937,240543681230.65613,78.6937,67390434.01524165,14886257273.312101,5303202597.265223,3221596617.387767,239945889555.2698,240514908800.6231,240504838198.88,240537841112.74164,240543187633.90353,240543674960.25516,240543681151.96243,240476290796.6409,225657423957.34402,235240478633.3909,237322084613.26837,597791675.386322,28772430.03302002,38843031.77612305,5840117.914489746,493596.75259399414,6270.400970458984
95.8378,783026354147.5336,95.8378,1325189870.388007,105344072827.45511,127003281760.27173,379739973382.6274,783242969203.2219,782417352540.0216,782941102610.792,783029520016.4081,783025464607.373,783026344866.4402,783026354051.6958,781701164277.1455,677682281320.0785,656023072387.2618,403286380764.9062,216615055.6883545,609001607.5119629,85251536.74157715,3165868.8745117188,889540.1605224609,9281.093383789062
69.6757,116082376104.82655,69.6757,13497755.30416205,4622161049.111335,940465549.2462038,262109168.98146158,115567799634.48651,116215778526.18318,116058464852.95197,116076422848.6459,116082032926.14983,116082371180.99152,116082376035.15085,116068878349.52238,111460215055.71523,115141910555.58035,115820266935.8451,514576470.3400421,133402421.35662842,23911251.874588013,5953256.180648804,343178.6767272949,4923.835037231445
11.7027,2808723.5186868086,11.7027,116.45955422142694,4966.80458794618,1362.8912251870931,25.939677883585833,2583670.23704202,3293738.573077143,2788227.6151409824,2790604.616772312,2806972.0879498725,2808574.8100147713,2808711.815986809,2808607.059132587,2803756.7140988624,2807360.6274616215,2808697.5790089252,225053.28164478857,485015.0543903345,20495.903545826208,18118.90191449644,1751.4307369361632,148.70867203734815
99.7027,992246105044.9602,99.7027,2562304745.0800953,157449551852.40695,255468701307.2972,1112905235245.5007,993018913443.1566,991535098365.137,992146287903.3798,992254030719.6907,992245103896.4113,992246095003.9011,992246104945.2574,989683800299.8801,834796553192.5532,736777403737.663,120659130200.54053,772808398.1964111,711006679.8232422,99817141.58044434,7925674.73046875,1001148.5489501953,10041.05908203125
37.3694,2798187020.648004,37.3694,30351.73889102589,18465648.99478195,1134226.271314303,32742.555687196116,2746674177.364234,2855796365.0316854,2796183304.8088427,2796980187.5568523,2798133401.643637,2798185586.9665,2798186983.278604,2798156668.909113,2779721371.653222,2797052794.37669,2798154278.0923166,51512843.283770084,57609344.3836813,2003715.839161396,1206833.0911517143,53619.004366874695,1433.6815042495728
99.4054,974654987546.1569,99.4054,2435939136.7071815,152725235702.70966,242145504260.03204,1024559707037.1243,975377666367.5808,973949982450.9867,974556352669.7871,974662498662.4769,974653995299.3682,974654977567.2227,974654987446.7515,972219048409.4497,821929751843.4473,732509483286.1248,49904719490.96741,722678821.4239502,705005095.170166,98634876.36975098,7511116.320068359,992246.7886962891,9978.934204101562
31.7207,1051884923.0059824,31.7207,9661.16292305618,4914041.827476861,306458.85073338816,6801.664823212593,1027067614.1998141,1083779901.5662606,1050839555.6453907,1051190703.3929226,1051851968.0165039,1051883885.4739312,1051884891.2852824,1051875261.8430593,1046970881.1785055,1051578464.155249,1051878121.3411592,24817308.806168318,31894978.560278177,1045367.36059165,694219.6130597591,32954.989478468895,1037.532051205635
71.3604,133928384574.08394,71.3604,18271906.622074235,5801452805.995645,1303890565.3138661,418826405.110028,133388054393.71225,134041535879.21768,133902084504.90793,133922321118.82693,133928016020.95381,133928379409.996,133928384502.72354,133910112667.46187,128126931768.08829,132624494008.77007,133509558168.9739,540330180.3716888,113151305.13374329,26300069.17601013,6063455.257003784,368553.1301269531,5164.087936401367
67.5946,96815524382.28471,67.5946,9269876.213679165,3469745663.9738436,626593574.7131577,146904744.46653008,96336251156.6795,96968076925.17242,96794334936.94016,96809766529.12741,96815210904.02187,96815519745.77367,96815524314.69011,96806254506.07103,93345778718.31087,96188930807.57156,96668619637.81818,479273225.60520935,152552542.88771057,21189445.344558716,5757853.157302856,313478.2628479004,4636.511047363281
31.8198,1071648357.6070344,31.8198,9859.967341836844,5036907.2415872365,313742.18882378,6991.7978673665775,1046478546.9611616,1103919778.6214333,1070589972.0260154,1070946640.1314929,1071615095.7920965,1071647313.3291608,1071648325.7872344,1071638497.6396927,1066611450.3654472,1071334615.4182106,1071641365.809167,25169810.64587283,32271421.014398813,1058385.581019044,701717.4755415916,33261.81493794918,1044.277873635292
61.8468,56883052478.6453,61.8468,3250756.2897408474,1513186365.077758,201048874.10034424,29686899.090969816,56510619105.88385,57059022033.18145,56868181258.581154,56878076702.24737,56882812025.7624,56883048591.42187,56883052416.7985,56879801722.35556,55369866113.56754,56682003604.54496,56853365579.55433,372433372.7614517,175969554.53614807,14871220.06414795,4975776.39793396,240452.88290405273,3887.223434448242
8.6306,467441.8267533768,8.6306,54.83536211572159,898.4693427160893,473.2620762759467,11.03524070165688,415388.57578909444,597287.760802583,461175.7019786452,461682.11292533285,466715.42273868556,467358.29245342617,467433.19615337683,467386.9913912611,466543.3574106607,466968.56467710086,467430.7915126752,52053.25096428237,129845.93404920615,6266.124774731637,5759.713828043954,726.4040146912448,83.53429995063925
63.9279,69340956683.61324,63.9279,4759142.28382768,2057360920.360944,304241972.00630754,52967713.72924176,68929194936.74013,69512966464.26027,69323989595.78548,69335665807.64067,69340691273.18817,69340952532.2211,69340956619.68533,69336197541.3294,67283595763.25229,69036714711.60693,69287988969.88399,411761746.8731079,172009780.6470337,16967087.82775879,5290875.972564697,265410.4250640869,4151.392135620117
24.6847,235790924.7191383,24.6847,2206.341899909051,719129.7030411655,54462.887896684944,960.503680425391,227956821.4913453,247669781.96621522,235403985.00038436,235504164.7233863,235775248.74387875,235790289.98109025,235790900.03443828,235788718.3772384,235071795.01609713,235736461.8312416,235789964.21545786,7834103.227793008,11878857.247076929,386939.7187539339,286759.99575200677,15675.975259542465,634.7380480468273
74.3333,170994706595.43738,74.3333,31092381.18653177,8576056135.79756,2311199298.4528217,957703561.315734,170418049465.58286,171061083926.97888,170963759863.88837,170988577990.54865,170994290271.10043,170994700995.2516,170994706521.10406,170963614214.25085,162418650459.63983,168683507296.98456,170037003034.12164,576657129.8545227,66377331.541503906,30946731.54901123,6128604.88873291,416324.3369445801,5600.185791015625
23.7928,189374367.34257537,23.7928,1820.881977156617,548186.9748401449,43323.88070609196,749.4390078910119,182776806.50831836,199589690.58550203,189039866.3409162,189123202.6737974,189360308.73723254,189373777.77782956,189374343.54977536,189372546.4605982,188826180.36773524,189331043.46186927,189373617.9035675,6597560.834257007,10215323.242926657,334501.0016591847,251164.66877797246,14058.605342835188,589.5647458136082
91.973,611941563735.547,91.973,682505180.341183,69557013723.76085,62772048951.519615,129576584499.15245,611780213293.9326,611467335727.417,611869222039.6298,611941192649.6163,611940777182.3671,611941555184.9843,611941563643.574,611259058555.2058,542384550011.78613,549169514784.0274,482364979236.39453,161350441.61437988,474228008.1300049,72341695.91723633,371085.9306640625,786553.1799316406,8550.562744140625
